Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
131,29,social-interactions,33,antonym,2,"When interacting with Yan, Chao is being understanding.",Is Chao teasing Yan?,No,20.0,4,-3.696716070175171,-3.35188627243042,0.7230693602561953,1.631908469200134,-4.419785430431366,-4.983794741630554,No,True,False,True
132,29,social-interactions,33,antonym,2,"When interacting with Yan, Chao is being understanding.",Is Chao comforting Yan?,Yes,20.0,4,-3.2583658695220947,-4.741385459899902,1.1614195609092715,0.24240928173065157,-4.419785430431366,-4.983794741630554,Yes,True,True,True
133,30,social-interactions,34,antonym,1,Chao is making Yan feel worse.,Is Chao teasing Yan?,Yes,20.0,4,-3.5413906574249268,-4.088676929473877,0.8783947730064394,0.895117812156677,-4.419785430431366,-4.983794741630554,Yes,True,False,False
134,30,social-interactions,34,antonym,1,Chao is making Yan feel worse.,Is Chao comforting Yan?,No,20.0,4,-3.476405382156372,-2.9626338481903076,0.9433800482749941,2.0211608934402463,-4.419785430431366,-4.983794741630554,No,True,False,True
135,30,social-interactions,34,antonym,2,Chao is making Yan feel better.,Is Chao teasing Yan?,No,20.0,4,-3.572467088699341,-3.2285380363464355,0.8473183417320254,1.7552567052841184,-4.419785430431366,-4.983794741630554,No,True,False,True
136,30,social-interactions,34,antonym,2,Chao is making Yan feel better.,Is Chao comforting Yan?,Yes,20.0,4,-3.5593223571777344,-6.246399879455566,0.8604630732536318,-1.2626051378250125,-4.419785430431366,-4.983794741630554,Yes,True,True,True
137,31,social-interactions,35,antonym,1,Chao is making Yan feel hurt.,Is Chao teasing Yan?,Yes,20.0,4,-3.293102502822876,-4.152535915374756,1.1266829276084902,0.8312588262557981,-4.419785430431366,-4.983794741630554,Yes,True,True,True
138,31,social-interactions,35,antonym,1,Chao is making Yan feel hurt.,Is Chao comforting Yan?,No,20.0,4,-3.572103261947632,-3.2288906574249268,0.8476821684837343,1.7549040842056272,-4.419785430431366,-4.983794741630554,No,True,False,True
139,31,social-interactions,35,antonym,2,Chao is making Yan feel loved.,Is Chao teasing Yan?,No,20.0,4,-3.726405382156372,-3.2273385524749756,0.6933800482749941,1.7564561891555783,-4.419785430431366,-4.983794741630554,No,True,False,True
140,31,social-interactions,35,antonym,2,Chao is making Yan feel loved.,Is Chao comforting Yan?,Yes,20.0,4,-3.350893497467041,-4.866385459899902,1.0688919329643252,0.11740928173065157,-4.419785430431366,-4.983794741630554,Yes,True,True,True
