Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
137,24,physical-interactions,,antonym,1,The wheel is being damaged.,Is Chao breaking the wheel?,Yes,20.0,2,-0.42342910170555115,-1.1713305711746216,0.34984034359002036,-0.1256959834010214,-0.7732694452955715,-1.0456345877736002,Yes,True,True,True
138,24,physical-interactions,,antonym,1,The wheel is being damaged.,Is Chao fixing the wheel?,No,20.0,2,-0.19970107078552246,-1.8276593685150146,0.573568374510049,-0.7820247807414145,-0.7732694452955715,-1.0456345877736002,Yes,False,True,False
139,24,physical-interactions,,antonym,2,The wheel is being repaired.,Is Chao breaking the wheel?,No,20.0,2,-0.9294115900993347,-0.5542860627174377,-0.1561421448037632,0.49134852505616244,-0.7732694452955715,-1.0456345877736002,No,True,False,True
140,24,physical-interactions,,antonym,2,The wheel is being repaired.,Is Chao fixing the wheel?,Yes,20.0,2,-0.10133733600378036,-2.4684805870056152,0.6719321092917911,-1.422845999232015,-0.7732694452955715,-1.0456345877736002,Yes,True,True,True
141,26,physical-interactions,,antonym,1,Chao is repeatedly throwing the wheel.,Is Chao breaking the wheel?,Yes,20.0,3,-0.27100110054016113,-1.647663950920105,0.45503118424047084,-0.5386281804357831,-0.726032284780632,-1.109035770484322,Yes,True,True,True
142,26,physical-interactions,,antonym,1,Chao is repeatedly throwing the wheel.,Is Chao fixing the wheel?,No,20.0,3,-0.3159739673137665,-1.436833143234253,0.4100583174668655,-0.32779737274993104,-0.726032284780632,-1.109035770484322,Yes,False,True,False
143,26,physical-interactions,,antonym,2,Chao is putting together the wheel.,Is Chao breaking the wheel?,No,20.0,3,-1.5776293277740479,-0.3273574709892273,-0.8515970429934159,0.7816782994950946,-0.726032284780632,-1.109035770484322,No,True,False,True
144,26,physical-interactions,,antonym,2,Chao is putting together the wheel.,Is Chao fixing the wheel?,Yes,20.0,3,-0.11251822859048843,-2.3589766025543213,0.6135140561901435,-1.2499408320699994,-0.726032284780632,-1.109035770484322,Yes,True,True,True
145,27,physical-interactions,,antonym,1,The wheel is exerting force upon the nail.,Is the wheel colliding with the nail?,Yes,20.0,3,-0.8744470477104187,-0.6242901086807251,-0.14841476292978673,0.4847456618035968,-0.726032284780632,-1.109035770484322,No,False,False,False
146,27,physical-interactions,,antonym,1,The wheel is exerting force upon the nail.,Is the nail colliding with the wheel?,No,20.0,3,-0.5072552561759949,-1.0071403980255127,0.2187770286046371,0.1018953724588092,-0.726032284780632,-1.109035770484322,Yes,False,True,False
147,27,physical-interactions,,antonym,2,The wheel is taking a hit from the nail.,Is the wheel colliding with the nail?,No,20.0,3,-0.22816616296768188,-1.7261147499084473,0.4978661218129501,-0.6170789794241254,-0.726032284780632,-1.109035770484322,Yes,False,True,False
148,27,physical-interactions,,antonym,2,The wheel is taking a hit from the nail.,Is the nail colliding with the wheel?,Yes,20.0,3,-0.10564784705638885,-2.4839236736297607,0.6203844377242431,-1.3748879031454388,-0.726032284780632,-1.109035770484322,Yes,True,True,True
151,27,physical-interactions,,variable swap,2,The nail is exerting force upon the wheel.,Is the wheel colliding with the nail?,No,20.0,3,-0.6050719618797302,-0.8548915982246399,0.12096032290090175,0.254144172259682,-0.726032284780632,-1.109035770484322,Yes,False,False,True
152,27,physical-interactions,,variable swap,2,The nail is exerting force upon the wheel.,Is the nail colliding with the wheel?,Yes,20.0,3,-1.1713945865631104,-0.41740933060646057,-0.4453623017824784,0.6916264398778613,-0.726032284780632,-1.109035770484322,No,False,False,False
153,27,physical-interactions,,variable swap,1,The nail is taking a hit from the wheel.,Is the wheel colliding with the nail?,Yes,20.0,3,-0.18038789927959442,-1.9293104410171509,0.5456443855010376,-0.820274670532829,-0.726032284780632,-1.109035770484322,Yes,True,True,True
154,27,physical-interactions,,variable swap,1,The nail is taking a hit from the wheel.,Is the nail colliding with the wheel?,No,20.0,3,-0.10472443699836731,-2.4840235710144043,0.6213078477822647,-1.3749878005300824,-0.726032284780632,-1.109035770484322,Yes,False,True,False
157,28,physical-interactions,,antonym,1,"The wheel is moving, and the nail is not.",Is the wheel colliding with the nail?,Yes,20.0,3,-1.0934630632400513,-0.4664514660835266,-0.3674307784594193,0.6425843044007953,-0.726032284780632,-1.109035770484322,No,False,False,False
158,28,physical-interactions,,antonym,1,"The wheel is moving, and the nail is not.",Is the nail colliding with the wheel?,No,20.0,3,-1.6325322389602661,-0.25747448205947876,-0.9064999541796341,0.8515612884248431,-0.726032284780632,-1.109035770484322,No,True,False,True
159,28,physical-interactions,,antonym,2,"The wheel is stationary, and the nail is not.",Is the wheel colliding with the nail?,No,20.0,3,-1.3590235710144043,-0.3569987714290619,-0.6329912862337723,0.75203699905526,-0.726032284780632,-1.109035770484322,No,True,False,True
160,28,physical-interactions,,antonym,2,"The wheel is stationary, and the nail is not.",Is the nail colliding with the wheel?,Yes,20.0,3,-1.1715447902679443,-0.4195484519004822,-0.44551250548731236,0.6894873185838397,-0.726032284780632,-1.109035770484322,No,False,False,False
161,29,physical-interactions,,other,1,Chao's foot is touching the wheel.,Is Chao kicking the wheel?,Yes,20.0,3,-0.4665105640888214,-1.0933057069778442,0.25952172069181056,0.015730063506477654,-0.726032284780632,-1.109035770484322,Yes,True,True,True
162,29,physical-interactions,,other,1,Chao's foot is touching the wheel.,Is Chao throwing the wheel?,No,20.0,3,-1.1090235710144043,-0.48395106196403503,-0.3829912862337723,0.6250847085202869,-0.726032284780632,-1.109035770484322,No,True,False,True
163,29,physical-interactions,,other,2,Chao's hand is touching the wheel.,Is Chao kicking the wheel?,No,20.0,3,-2.2965235710144043,-0.17730793356895447,-1.5704912862337723,0.9317278369153674,-0.726032284780632,-1.109035770484322,No,True,False,True
164,29,physical-interactions,,other,2,Chao's hand is touching the wheel.,Is Chao throwing the wheel?,Yes,20.0,3,-0.9567099213600159,-0.5815920829772949,-0.2306776365793839,0.527443687507027,-0.726032284780632,-1.109035770484322,No,False,False,False
165,30,physical-interactions,,antonym,1,The wheel is on the ground.,Is Chao kicking the wheel?,Yes,20.0,3,-1.1791387796401978,-0.42888936400413513,-0.4531064948595658,0.6801464064801868,-0.726032284780632,-1.109035770484322,No,False,False,False
166,30,physical-interactions,,antonym,1,The wheel is on the ground.,Is Chao throwing the wheel?,No,20.0,3,-1.264947533607483,-0.3936304450035095,-0.5389152488268509,0.7154053254808124,-0.726032284780632,-1.109035770484322,No,True,False,True
167,30,physical-interactions,,antonym,2,The wheel is above the ground.,Is Chao kicking the wheel?,No,20.0,3,-0.8667032718658447,-0.6163893342018127,-0.14067098708521275,0.49264643628250915,-0.726032284780632,-1.109035770484322,No,True,False,True
168,30,physical-interactions,,antonym,2,The wheel is above the ground.,Is Chao throwing the wheel?,Yes,20.0,3,-0.6712581515312195,-0.7960319519042969,0.05477413324941249,0.313003818580025,-0.726032284780632,-1.109035770484322,Yes,True,False,False
169,31,physical-interactions,,antonym,1,Chao is applying significant force to the wheel.,Is Chao kicking the wheel?,Yes,20.0,3,-0.2770579159259796,-1.530777096748352,0.44897436885465236,-0.42174132626403016,-0.726032284780632,-1.109035770484322,Yes,True,True,True
170,31,physical-interactions,,antonym,1,Chao is applying significant force to the wheel.,Is Chao dropping the wheel?,No,20.0,3,-0.48794978857040405,-1.1087955236434937,0.23808249621022792,0.00024024684082823988,-0.726032284780632,-1.109035770484322,Yes,False,True,False
171,31,physical-interactions,,antonym,2,Chao is applying negligible force to the wheel.,Is Chao kicking the wheel?,No,20.0,3,-1.6402390003204346,-0.266960084438324,-0.9142067155398026,0.8420756860459979,-0.726032284780632,-1.109035770484322,No,True,False,True
172,31,physical-interactions,,antonym,2,Chao is applying negligible force to the wheel.,Is Chao dropping the wheel?,Yes,20.0,3,-1.288713812828064,-0.41545727849006653,-0.562681528047432,0.6935784919942554,-0.726032284780632,-1.109035770484322,No,False,False,False
173,32,physical-interactions,,other,1,The wheel is moving upward.,Is Chao kicking the wheel?,Yes,20.0,3,-0.9996646046638489,-0.503446102142334,-0.2736323198832169,0.6055896683419879,-0.726032284780632,-1.109035770484322,No,False,False,False
174,32,physical-interactions,,other,1,The wheel is moving upward.,Is Chao dropping the wheel?,No,20.0,3,-1.2730720043182373,-0.3959367573261261,-0.5470397195376053,0.7130990131581958,-0.726032284780632,-1.109035770484322,No,True,False,True
175,32,physical-interactions,,other,2,The wheel is moving downward.,Is Chao kicking the wheel?,No,20.0,3,-0.7887733578681946,-0.6636417508125305,-0.0627410730875626,0.4453940196717914,-0.726032284780632,-1.109035770484322,No,True,False,True
176,32,physical-interactions,,other,2,The wheel is moving downward.,Is Chao dropping the wheel?,Yes,20.0,3,-0.941089928150177,-0.5659739971160889,-0.21505764336954503,0.543061773368233,-0.726032284780632,-1.109035770484322,No,False,False,False
178,33,physical-interactions,,antonym,1,Chao is applying significant force to the wheel.,Is Chao touching the wheel?,No,20.0,3,-0.4293103814125061,-1.1791387796401978,0.29672190336812587,-0.07010300915587586,-0.726032284780632,-1.109035770484322,Yes,False,True,False
180,33,physical-interactions,,antonym,2,Chao is applying negligible force to the wheel.,Is Chao touching the wheel?,Yes,20.0,3,-0.46445319056510925,-1.0853350162506104,0.2615790942155227,0.02370075423371154,-0.726032284780632,-1.109035770484322,Yes,True,True,True
181,34,physical-interactions,,antonym,1,The speed of the wheel changes.,Is Chao kicking the wheel?,Yes,20.0,3,-0.7223497033119202,-0.7221814393997192,0.0036825814687118097,0.38685433108460265,-0.726032284780632,-1.109035770484322,No,False,False,False
182,34,physical-interactions,,antonym,1,The speed of the wheel changes.,Is Chao touching the wheel?,No,20.0,3,-0.37271207571029663,-1.2495120763778687,0.35332020907033534,-0.14047630589354676,-0.726032284780632,-1.109035770484322,Yes,False,True,False
183,34,physical-interactions,,antonym,2,The speed of the wheel remains the same.,Is Chao kicking the wheel?,No,20.0,4,-0.7183815836906433,-0.7181795239448547,0.07854131348682825,0.3149584469863691,-0.7969228971774716,-1.0331379709312238,No,True,False,True
184,34,physical-interactions,,antonym,2,The speed of the wheel remains the same.,Is Chao touching the wheel?,Yes,20.0,4,-0.5503813624382019,-0.9252347350120544,0.24654153473926965,0.1079032359191694,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
185,35,physical-interactions,,negation,1,"In a moment, the wheel will not be in the same place.",Is Chao kicking the wheel?,Yes,20.0,4,-0.5035000443458557,-0.9993734955787659,0.29342285283161584,0.03376447535245797,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
186,35,physical-interactions,,negation,1,"In a moment, the wheel will not be in the same place.",Is Chao touching the wheel?,No,20.0,4,-0.7847864031791687,-0.6596508026123047,0.012136493998302855,0.37348716831891915,-0.7969228971774716,-1.0331379709312238,No,True,False,True
187,35,physical-interactions,,negation,2,"In a moment, the wheel will be in the same place.",Is Chao kicking the wheel?,No,20.0,4,-1.1636418104171753,-0.41545727849006653,-0.36671891323970374,0.6176806924411573,-0.7969228971774716,-1.0331379709312238,No,True,False,True
188,35,physical-interactions,,negation,2,"In a moment, the wheel will be in the same place.",Is Chao touching the wheel?,Yes,20.0,4,-0.9253813624382019,-0.5502678155899048,-0.12845846526073035,0.48287015534131905,-0.7969228971774716,-1.0331379709312238,No,False,False,False
189,36,physical-interactions,,antonym,1,Chao is applying significant force to the wheel.,Is Chao throwing the wheel?,Yes,20.0,4,-0.2848682701587677,-1.5386147499084473,0.5120546270187039,-0.5054767789772234,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
191,36,physical-interactions,,antonym,2,Chao is applying negligible force to the wheel.,Is Chao throwing the wheel?,No,20.0,4,-1.655881643295288,-0.27874496579170227,-0.8589587461178165,0.7543930051395216,-0.7969228971774716,-1.0331379709312238,No,True,False,True
193,37,physical-interactions,,antonym,1,The speed of the wheel changes.,Is Chao throwing the wheel?,Yes,20.0,4,-0.40982991456985474,-1.155777096748352,0.3870929826076168,-0.12263912581712821,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
195,37,physical-interactions,,antonym,2,The speed of the wheel remains the same.,Is Chao throwing the wheel?,No,20.0,4,-0.5503281354904175,-0.9251620173454285,0.24659476168705408,0.10797595358579537,-0.7969228971774716,-1.0331379709312238,Yes,False,True,False
197,38,physical-interactions,,negation,1,"In a moment, the wheel will not be in the same place.",Is Chao throwing the wheel?,Yes,20.0,4,-0.3081648051738739,-1.4290659427642822,0.48875809200359766,-0.3959279718330584,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
199,38,physical-interactions,,negation,2,"In a moment, the wheel will be in the same place.",Is Chao throwing the wheel?,No,20.0,4,-0.7886147499084473,-0.6635223627090454,0.00830814726902429,0.3696156082221784,-0.7969228971774716,-1.0331379709312238,No,True,False,True
201,39,physical-interactions,,other,1,Chao's feet are beside the bed.,Is Chao sitting on the bed?,Yes,20.0,4,-0.15199905633926392,-2.15567946434021,0.6449238408382076,-1.1225414934089861,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
202,39,physical-interactions,,other,1,Chao's feet are beside the bed.,Is Chao standing on the bed?,No,20.0,4,-0.8198784589767456,-0.6947192549705505,-0.02295556179927405,0.3384187159606733,-0.7969228971774716,-1.0331379709312238,No,True,False,True
203,39,physical-interactions,,other,2,Chao's feet are on the bed.,Is Chao sitting on the bed?,No,20.0,4,-0.08850056678056717,-2.7181427478790283,0.7084223303969044,-1.6850047769478045,-0.7969228971774716,-1.0331379709312238,Yes,False,True,False
204,39,physical-interactions,,other,2,Chao's feet are on the bed.,Is Chao standing on the bed?,Yes,20.0,4,-0.31211990118026733,-1.436946988105774,0.4848029959972042,-0.4038090171745501,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
205,40,physical-interactions,,antonym,1,Chao is closer to the ground compared to when Chao was standing on the ground.,Is Chao sitting on the wheel?,Yes,20.0,4,-0.18206694722175598,-1.9286627769470215,0.6148559499557156,-0.8955248060157976,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
206,40,physical-interactions,,antonym,1,Chao is closer to the ground compared to when Chao was standing on the ground.,Is Chao standing on the wheel?,No,20.0,4,-0.20644955337047577,-1.8270760774612427,0.5904733438069958,-0.7939381065300188,-0.7969228971774716,-1.0331379709312238,Yes,False,True,False
207,40,physical-interactions,,antonym,2,Chao is closer to the sky compared to when Chao was standing on the ground.,Is Chao sitting on the wheel?,No,20.0,4,-0.3392929136753082,-1.335060954093933,0.45762998350216333,-0.30192298316270927,-0.7969228971774716,-1.0331379709312238,Yes,False,True,False
208,40,physical-interactions,,antonym,2,Chao is closer to the sky compared to when Chao was standing on the ground.,Is Chao standing on the wheel?,Yes,20.0,4,-0.46031588315963745,-1.085004448890686,0.3366070140178341,-0.0518664779594622,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
209,41,physical-interactions,,antonym,1,Chao is closer to the floor compared to when Chao was standing on the ground.,Is Chao sitting on the wheel?,Yes,20.0,4,-0.2806970179080963,-1.530248999595642,0.5162258792693752,-0.49711102866441825,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
210,41,physical-interactions,,antonym,1,Chao is closer to the floor compared to when Chao was standing on the ground.,Is Chao standing on the wheel?,No,20.0,4,-0.42519956827163696,-1.1709197759628296,0.3717233289058346,-0.13778180503160575,-0.7969228971774716,-1.0331379709312238,Yes,False,True,False
211,41,physical-interactions,,antonym,2,Chao is farther from the floor compared to when Chao was standing on the ground.,Is Chao sitting on the wheel?,No,20.0,4,-0.37831538915634155,-1.2489006519317627,0.41860750802113,-0.21576268100053886,-0.7969228971774716,-1.0331379709312238,Yes,False,True,False
212,41,physical-interactions,,antonym,2,Chao is farther from the floor compared to when Chao was standing on the ground.,Is Chao standing on the wheel?,Yes,20.0,4,-0.5110848546028137,-1.006704568862915,0.28583804257465784,0.026433402068308798,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
213,42,physical-interactions,,antonym,1,The distance between the wheel and the nail is constant over time.,Is the wheel revolving around the nail?,Yes,20.0,4,-0.15472105145454407,-2.1553666591644287,0.6422018457229275,-1.1222286882332049,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
214,42,physical-interactions,,antonym,1,The distance between the wheel and the nail is constant over time.,Is the wheel approaching the nail?,No,20.0,4,-0.47405317425727844,-1.1007767915725708,0.3228697229201931,-0.06763882064134696,-0.7969228971774716,-1.0331379709312238,Yes,False,True,False
215,42,physical-interactions,,antonym,2,The distance between the wheel and the nail decreases over time.,Is the wheel revolving around the nail?,No,20.0,4,-0.1362830102443695,-2.2649474143981934,0.660639886933102,-1.2318094434669695,-0.7969228971774716,-1.0331379709312238,Yes,False,True,False
216,42,physical-interactions,,antonym,2,The distance between the wheel and the nail decreases over time.,Is the wheel approaching the nail?,Yes,20.0,4,-0.1216408908367157,-2.3742902278900146,0.6752820063407559,-1.3411522569587908,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
217,43,physical-interactions,,antonym,1,The wheel and the nail will stay apart.,Is the wheel revolving around the nail?,Yes,20.0,4,-1.0228350162506104,-0.5265424847602844,-0.2259121190731388,0.5065954861709394,-0.7969228971774716,-1.0331379709312238,No,False,False,False
218,43,physical-interactions,,antonym,1,The wheel and the nail will stay apart.,Is the wheel approaching the nail?,No,20.0,4,-1.1165659427642822,-0.48748621344566345,-0.31964304558681067,0.5456517574855604,-0.7969228971774716,-1.0331379709312238,No,True,False,True
219,43,physical-interactions,,antonym,2,The wheel and the nail will make contact.,Is the wheel revolving around the nail?,No,20.0,4,-0.8274039030075073,-0.7022276520729065,-0.030481005830035768,0.33091031885831734,-0.7969228971774716,-1.0331379709312238,No,True,False,True
220,43,physical-interactions,,antonym,2,The wheel and the nail will make contact.,Is the wheel approaching the nail?,Yes,20.0,4,-0.2249932885169983,-1.8506721258163452,0.5719296086604733,-0.8175341548851214,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
221,44,physical-interactions,,variable swap,1,"The wheel is moving, and the nail is stationary.",Is the wheel revolving around the nail?,Yes,20.0,4,-0.554354727268219,-0.929354727268219,0.24256816990925256,0.10378324366300484,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
222,44,physical-interactions,,variable swap,1,"The wheel is moving, and the nail is stationary.",Is the nail revolving around the wheel?,No,20.0,4,-1.1793104410171509,-0.42740219831466675,-0.3823875438396793,0.6057357726165571,-0.7969228971774716,-1.0331379709312238,No,True,False,True
223,44,physical-interactions,,variable swap,2,"The nail is moving, and the wheel is stationary.",Is the wheel revolving around the nail?,No,20.0,4,-0.5581648349761963,-0.9331648349761963,0.23875806220127527,0.09997313595502755,-0.7969228971774716,-1.0331379709312238,Yes,False,True,False
224,44,physical-interactions,,variable swap,2,"The nail is moving, and the wheel is stationary.",Is the nail revolving around the wheel?,Yes,20.0,4,-0.14516550302505493,-2.1401875019073486,0.6517573941524166,-1.1070495309761248,-0.7969228971774716,-1.0331379709312238,Yes,True,True,True
