Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_subtraction,'',Is 8 minus 9 equal to 63?,No,-7.492853164672852,-2.534558057785034,No,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 7 equal to 6?,No,-5.433899879455566,-4.053885459899902,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 0 equal to 5?,No,-5.308159351348877,-3.676452159881592,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 5 equal to 7?,No,-4.678885459899902,-5.407749652862549,Yes,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 4 equal to 16?,No,-7.182582378387451,-3.754404306411743,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 4 equal to 36?,No,-6.588350296020508,-3.348830461502075,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 3 equal to 2?,No,-4.338676929473877,-4.642519474029541,Yes,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 0 equal to 5?,No,-4.807582378387451,-3.971268892288208,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 5 equal to 3?,No,-4.177118301391602,-5.280860900878906,Yes,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 7 equal to 95?,No,-6.524322032928467,-2.64374041557312,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 3 equal to 89?,No,-7.711377143859863,-2.3185195922851562,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 2 equal to 5?,No,-4.903169631958008,-5.023877143859863,Yes,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 7 equal to 74?,No,-8.0499906539917,-2.9781477451324463,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 6 equal to 3?,No,-5.776176929473877,-3.6609976291656494,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 4 equal to 8?,No,-5.933159351348877,-4.176452159881592,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 7 equal to 9?,No,-5.091031551361084,-5.0876336097717285,No,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 2 equal to 20?,No,-6.930353164672852,-3.3021180629730225,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 8 equal to 58?,No,-7.649322032928467,-3.3466696739196777,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 9 equal to 34?,No,-7.400850296020508,-3.3333680629730225,No,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 5 equal to 5?,No,-4.933159351348877,-5.112490653991699,Yes,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 1 equal to 7?,No,-4.9654717445373535,-5.835399627685547,Yes,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 8 equal to 11?,No,-6.962240695953369,-3.6411800384521484,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 4 equal to 26?,No,-7.242393970489502,-2.8616890907287598,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 9 equal to 71?,No,-6.773877143859863,-2.658355712890625,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 1 equal to 7?,No,-6.398877143859863,-4.014710903167725,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 0 equal to 2?,No,-4.491905212402344,-5.162773609161377,Yes,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 9 equal to 7?,No,-6.402296543121338,-3.816904306411743,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 5 equal to 6?,No,-6.340669631958008,-3.586822271347046,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 6 equal to 9?,No,-5.184695243835449,-5.617393970489502,Yes,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 1 equal to 1?,No,-6.241385459899902,-4.8556904792785645,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 6 equal to 15?,No,-7.181190013885498,-3.314605712890625,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 4 equal to 2?,No,-4.458685874938965,-6.873622894287109,Yes,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 1 equal to 6?,No,-6.620921611785889,-3.3072662353515625,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 3 equal to 1?,No,-5.24537992477417,-5.545440196990967,Yes,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 6 equal to 96?,No,-7.681190013885498,-2.865832567214966,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 7 equal to 28?,No,-7.211377143859863,-2.968090295791626,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 3 equal to 1?,No,-5.368284702301025,-5.353147506713867,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 5 equal to 25?,No,-8.053885459899902,-3.1863276958465576,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 8 equal to 6?,No,-4.556929588317871,-4.733965873718262,Yes,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 1 equal to 6?,No,-6.213003158569336,-3.784558057785034,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 1 equal to 3?,No,-4.7473649978637695,-5.806929588317871,Yes,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 1 equal to 2?,No,-5.366385459899902,-5.65952730178833,Yes,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 3 equal to 5?,No,-4.804405212402344,-4.854458332061768,Yes,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 8 equal to 75?,No,-8.242393493652344,-2.553332567214966,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 2 equal to 4?,No,-5.5251336097717285,-4.327210903167725,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 4 equal to 5?,No,-6.588983535766602,-3.2101354598999023,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 0 equal to 8?,No,-6.182582378387451,-3.629404306411743,No,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 6 equal to 7?,No,-4.966350555419922,-4.776176929473877,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 7 equal to 88?,No,-7.303885459899902,-2.877105712890625,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 8 equal to 16?,No,-5.869429588317871,-4.046465873718262,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 2 equal to 5?,No,-6.68287992477417,-2.850893497467041,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 8 equal to 50?,No,-8.178885459899902,-2.9545865058898926,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 8 equal to 20?,No,-7.588983535766602,-3.3342928886413574,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 2 equal to 6?,No,-4.996617794036865,-5.554893970489502,Yes,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 9 equal to 59?,No,-7.523877143859863,-3.4527158737182617,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 9 equal to 93?,No,-7.586822032928467,-2.6458680629730225,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 8 equal to 3?,No,-5.275503158569336,-4.3291401863098145,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 1 equal to 29?,No,-6.712240695953369,-3.1458680629730225,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 1 equal to 8?,No,-7.119429588317871,-3.193216323852539,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 6 equal to 69?,No,-7.525503158569336,-2.896494150161743,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 1 equal to 9?,No,-6.744429588317871,-3.7853002548217773,No,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 7 equal to 68?,No,-7.115243911743164,-2.857940435409546,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 4?,No,-4.3376336097717285,-4.887529373168945,Yes,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 9 equal to 66?,No,-6.929405212402344,-3.002105712890625,No,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 6 equal to 18?,No,-6.868690013885498,-3.3478002548217773,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 5 equal to 38?,No,-6.555784702301025,-3.11249041557312,No,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 4 equal to 37?,No,-7.836822032928467,-3.082702159881592,No,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 0 equal to 4?,No,-6.120659351348877,-3.4777634143829346,No,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 3 equal to 7?,No,-5.059322357177734,-5.429405212402344,Yes,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 2 equal to 9?,No,-5.928332328796387,-4.539254665374756,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 0 equal to 4?,No,-4.838983535766602,-4.580845832824707,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 2 equal to 1?,Yes,-5.242853164672852,-5.165647506713867,No,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 2 equal to -1?,Yes,-5.43287992477417,-5.79918909072876,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 8 equal to -1?,Yes,-5.027296543121338,-4.396185874938965,No,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 6 equal to 2?,Yes,-4.773403167724609,-7.005748748779297,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 2 equal to -2?,Yes,-5.590856075286865,-6.646185874938965,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 2 equal to 2?,Yes,-4.963003158569336,-6.38633394241333,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 6 equal to 3?,Yes,-4.710399627685547,-7.246554374694824,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 1 equal to 6?,Yes,-5.37037992477417,-5.049990653991699,No,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 9 equal to -6?,Yes,-4.619429588317871,-6.0431904792785645,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 4 equal to -2?,Yes,-5.182582378387451,-6.233965873718262,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 6 equal to -4?,Yes,-4.868690013885498,-6.476754665374756,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 3 equal to 6?,Yes,-4.712240695953369,-6.571211814880371,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 2 equal to 5?,Yes,-5.306190013885498,-5.0431904792785645,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 0 equal to 2?,Yes,-4.746617794036865,-6.553332328796387,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 9 equal to -9?,Yes,-5.716031551361084,-6.398877143859863,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 7 equal to -7?,Yes,-5.7154717445373535,-6.894853591918945,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 4 equal to 0?,Yes,-4.059117794036865,-5.23824405670166,Yes,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 1 equal to 5?,Yes,-5.588003158569336,-4.7666401863098145,No,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 8 equal to 1?,Yes,-5.747195243835449,-3.8213043212890625,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 7 equal to -5?,Yes,-4.867853164672852,-5.914254665374756,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 1 equal to 0?,Yes,-4.841350555419922,-4.336822032928467,No,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 8 equal to -4?,Yes,-5.683159351348877,-5.73668909072876,Yes,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 0 equal to 6?,Yes,-4.278696060180664,-6.460399627685547,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 7 equal to -6?,Yes,-5.056190013885498,-5.979458332061768,Yes,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 5 equal to 1?,Yes,-5.2447662353515625,-4.984930038452148,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 5 equal to 0?,Yes,-4.216196060180664,-5.833685874938965,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 3 equal to -1?,Yes,-4.650850296020508,-5.139710903167725,Yes,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 6 equal to 0?,Yes,-4.278169631958008,-5.708685874938965,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 8 equal to -5?,Yes,-4.586822032928467,-6.257275581359863,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 3 equal to -3?,Yes,-5.964796543121338,-7.393345832824707,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 5 equal to -2?,Yes,-4.244429588317871,-5.854458332061768,Yes,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 8 equal to -2?,Yes,-4.9322662353515625,-5.485836505889893,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 4 equal to 3?,Yes,-4.836377143859863,-6.564901828765869,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 8 equal to -3?,Yes,-4.744429588317871,-5.2943501472473145,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 8 equal to -8?,Yes,-5.778356075286865,-6.334863185882568,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 5 equal to -5?,Yes,-5.7777605056762695,-6.895540237426758,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 8?,Yes,-4.4979472160339355,-6.367393970489502,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 0 equal to 5?,Yes,-4.247815132141113,-5.929893970489502,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 6 equal to -6?,Yes,-5.7779717445373535,-6.646792888641357,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 1 equal to 7?,Yes,-5.680784702301025,-4.979458332061768,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 9 equal to -3?,Yes,-4.931929588317871,-5.233965873718262,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 8 equal to -6?,Yes,-4.6197662353515625,-6.046465873718262,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 0 equal to 1?,Yes,-4.716031551361084,-5.211377143859863,Yes,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 4 equal to 2?,Yes,-4.460399627685547,-7.193248748779297,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 8 equal to 0?,Yes,-4.028531551361084,-5.146792888641357,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 9 equal to -7?,Yes,-4.680784702301025,-6.100273609161377,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 9 equal to -8?,Yes,-5.1197662353515625,-5.791958332061768,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 6 equal to -1?,Yes,-4.964542388916016,-4.519853591918945,No,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 2 equal to 6?,Yes,-4.773877143859863,-6.008711814880371,Yes,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 7 equal to -1?,Yes,-5.213983535766602,-4.456623077392578,No,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 1 equal to 3?,Yes,-5.5251336097717285,-5.32383394241333,No,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 7 equal to -3?,Yes,-4.8690714836120605,-5.1068501472473145,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 4 equal to 4?,Yes,-5.4652605056762695,-6.332353591918945,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 7 equal to -2?,Yes,-4.682582378387451,-5.047430038452148,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 3 equal to 5?,Yes,-5.021792888641357,-5.8755693435668945,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 6 equal to -2?,Yes,-4.6190714836120605,-5.357940196990967,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 5 equal to 3?,Yes,-4.520540237426758,-7.2966227531433105,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 5 equal to -1?,Yes,-4.963983535766602,-4.5791401863098145,No,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 0 equal to 0?,Yes,-4.373754501342773,-6.434322357177734,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 1 equal to 1?,Yes,-5.6822662353515625,-4.55074405670166,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 4 equal to 1?,Yes,-5.3072662353515625,-4.922430038452148,No,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 4 equal to -1?,Yes,-4.5565714836120605,-5.1056904792785645,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 2 equal to 7?,Yes,-5.586822032928467,-5.694775581359863,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 1 equal to 8?,Yes,-5.12037992477417,-5.422430038452148,Yes,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 3 equal to 3?,Yes,-5.402042388916016,-6.640705108642578,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 0 equal to 9?,Yes,-4.466350555419922,-6.396792888641357,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 8 equal to -7?,Yes,-5.2126336097717285,-6.007275581359863,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 9 equal to -4?,Yes,-5.181929588317871,-5.296465873718262,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 7 equal to -4?,Yes,-4.805784702301025,-6.037773609161377,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 2 equal to 0?,Yes,-4.6527605056762695,-5.020540237426758,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 2 equal to 3?,Yes,-5.588003158569336,-5.69883394241333,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 7 equal to 2?,Yes,-5.088350296020508,-6.388653755187988,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 3 equal to -2?,Yes,-4.931190013885498,-6.600273609161377,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 5 equal to 2?,Yes,-4.835903167724609,-6.566626071929932,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 6 equal to -3?,Yes,-4.9322662353515625,-5.857940196990967,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 7 equal to 0?,Yes,-4.340856075286865,-5.146792888641357,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 4 equal to -4?,Yes,-5.840856075286865,-7.146185874938965,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 6 equal to -5?,Yes,-5.367393970489502,-6.095249652862549,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 0 equal to 3?,Yes,-4.184695243835449,-6.740832328796387,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 5 equal to 4?,Yes,-4.960903167724609,-7.064901828765869,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 3 equal to 4?,Yes,-5.523877143859863,-6.194775581359863,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 9 equal to -5?,Yes,-5.118690013885498,-5.5431904792785645,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 9 equal to 0?,Yes,-4.091031551361084,-5.084292888641357,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 6 equal to 1?,Yes,-5.464796543121338,-3.944375514984131,No,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 7 equal to 1?,Yes,-5.589796543121338,-3.7103993892669678,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 2 equal to 4?,Yes,-4.836377143859863,-6.633711814880371,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 4 equal to -3?,Yes,-5.463003158569336,-6.133711814880371,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 1 equal to 2?,Yes,-4.900503158569336,-5.889710903167725,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 0 equal to 4?,Yes,-4.372195243835449,-6.552743911743164,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 3 equal to 1?,Yes,-5.242393970489502,-4.914254665374756,No,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 1 equal to -1?,Yes,-4.8723649978637695,-5.805353164672852,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 5 equal to -3?,Yes,-4.555784702301025,-6.037773609161377,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 9 equal to -1?,Yes,-5.090035915374756,-4.334292888641357,No,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 3 equal to 0?,Yes,-4.0902605056762695,-5.330845832824707,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 1 equal to 4?,Yes,-5.74537992477417,-5.112490653991699,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 3 equal to 2?,Yes,-4.649322032928467,-6.507275581359863,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 5 equal to -4?,Yes,-5.243690013885498,-6.287773609161377,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 9 equal to -2?,Yes,-5.058421611785889,-5.11324405670166,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 4 equal to 5?,Yes,-5.335903167724609,-5.693248748779297,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 0 equal to 7?,Yes,-4.278696060180664,-6.209863185882568,Yes,True
Arithmetic,1_digit_multiplication,'',Is 1 times 1 equal to 7?,No,-7.3404717445373535,-2.9616031646728516,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 9 equal to 86?,No,-7.99701452255249,-3.134216070175171,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 8 equal to 13?,No,-6.653850555419922,-3.587240695953369,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 9 equal to 2?,No,-6.279131889343262,-3.526176929473877,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 3 equal to 7?,No,-5.341495513916016,-3.884216070175171,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 5 equal to 44?,No,-5.841196060180664,-4.585399627685547,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 8 equal to 24?,No,-4.341880798339844,-6.712240695953369,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 8 equal to 78?,No,-7.056929588317871,-3.7991890907287598,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 6 equal to 27?,No,-3.7479472160339355,-5.992853164672852,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 7 equal to 53?,No,-5.746617794036865,-3.817580461502075,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 0 equal to 2?,No,-6.340669631958008,-3.0264835357666016,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 8 equal to 77?,No,-5.9654717445373535,-3.8353993892669678,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 8 equal to 67?,No,-7.652535915374756,-3.4609034061431885,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 3 equal to 6?,No,-3.7167601585388184,-5.9001336097717285,Yes,False
Arithmetic,1_digit_multiplication,'',Is 5 times 3 equal to 71?,No,-8.309322357177734,-2.6668801307678223,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 0 equal to 9?,No,-6.060173988342285,-3.2603089809417725,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 6 equal to 40?,No,-5.4654717445373535,-3.708685874938965,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 5 equal to 57?,No,-6.371399879455566,-4.489618301391602,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 1 equal to 1?,No,-6.122673988342285,-4.49537992477417,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 5 equal to 56?,No,-5.05951452255249,-5.428332328796387,Yes,False
Arithmetic,1_digit_multiplication,'',Is 5 times 0 equal to 7?,No,-6.528169631958008,-3.025503158569336,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 3 equal to 95?,No,-7.747524261474609,-2.869429588317871,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 9 equal to 91?,No,-7.808159351348877,-3.350893497467041,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 3 equal to 56?,No,-6.028531551361084,-3.8213043212890625,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 2 equal to 26?,No,-6.527535915374756,-4.459292888641357,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 6 equal to 6?,No,-4.9363298416137695,-5.247195243835449,Yes,False
Arithmetic,1_digit_multiplication,'',Is 8 times 7 equal to 91?,No,-6.839796543121338,-3.5223634243011475,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 2 equal to 4?,No,-5.778995513916016,-3.5728089809417725,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 1 equal to 1?,No,-6.371617794036865,-4.367853164672852,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 2 equal to 5?,No,-7.4979472160339355,-2.8545336723327637,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 7 equal to 92?,No,-5.621399879455566,-4.113952159881592,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 4 equal to 28?,No,-5.402535915374756,-4.082353591918945,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 7 equal to 54?,No,-6.715856075286865,-3.3376338481903076,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 1 equal to 4?,No,-6.622195243835449,-3.696716070175171,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 7 equal to 9?,No,-5.935024261474609,-3.5553531646728516,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 1 equal to 6?,No,-6.309117794036865,-4.491905212402344,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 3 equal to 5?,No,-5.966031551361084,-3.509603261947632,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 4 equal to 12?,No,-4.341631889343262,-6.398877143859863,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 0 equal to 2?,No,-5.870659351348877,-3.4288854598999023,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 2 equal to 2?,No,-5.966350555419922,-3.713350534439087,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 7 equal to 44?,No,-6.99616813659668,-3.926452159881592,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 1 equal to 2?,No,-6.903531551361084,-3.463003158569336,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 9 equal to 32?,No,-4.747524261474609,-4.055784702301025,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 3 equal to 62?,No,-7.55951452255249,-2.7910380363464355,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 7 equal to 12?,No,-5.029380798339844,-3.463676929473877,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 0 equal to 4?,No,-6.652535915374756,-2.915466070175171,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 9 equal to 92?,No,-6.465035915374756,-3.7723634243011475,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 5 equal to 27?,No,-4.2154717445373535,-5.458040237426758,Yes,False
Arithmetic,1_digit_multiplication,'',Is 9 times 3 equal to 96?,No,-5.622815132141113,-4.3065714836120605,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 9 equal to 99?,No,-7.184117794036865,-4.491385459899902,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 9 equal to 77?,No,-8.68258285522461,-3.443216323852539,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 1 equal to 1?,No,-5.716880798339844,-4.214796543121338,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 5 equal to 65?,No,-7.778531551361084,-2.9465134143829346,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 0 equal to 3?,No,-6.4654717445373535,-3.3353993892669678,No,True
