Type,Digits,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
Arithmetic,1_digit_subtraction,'',Is 8 minus 9 equal to 63?,No,-4.898403167724609,-3.8824033737182617,No,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 7 equal to 6?,No,-4.397363185882568,-3.7728993892669678,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 0 equal to 5?,No,-4.333685874938965,-4.146792888641357,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 5 equal to 7?,No,-4.395540237426758,-4.082353591918945,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 4 equal to 16?,No,-4.741385459899902,-3.927744150161743,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 4 equal to 36?,No,-4.924990653991699,-4.29918909072876,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 3 equal to 2?,No,-4.335903167724609,-3.9613771438598633,No,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 0 equal to 5?,No,-4.363952159881592,-4.238952159881592,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 5 equal to 3?,No,-4.520540237426758,-4.146185874938965,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 7 equal to 95?,No,-4.832353591918945,-4.268345832824707,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 3 equal to 89?,No,-4.898403167724609,-3.7728993892669678,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 2 equal to 5?,No,-4.272363185882568,-4.022899627685547,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 7 equal to 74?,No,-5.270540237426758,-4.332353591918945,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 6 equal to 3?,No,-4.552743911743164,-4.053332328796387,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 4 equal to 8?,No,-4.709292888641357,-4.083685874938965,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 7 equal to 9?,No,-4.398877143859863,-3.85188627243042,No,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 2 equal to 20?,No,-4.648877143859863,-3.7898385524749756,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 8 equal to 58?,No,-5.114618301391602,-4.23824405670166,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 9 equal to 34?,No,-4.770540237426758,-3.8323535919189453,No,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 5 equal to 5?,No,-4.30074405670166,-4.05074405670166,No,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 1 equal to 7?,No,-4.427118301391602,-4.177118301391602,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 8 equal to 11?,No,-4.677118301391602,-4.052118301391602,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 4 equal to 26?,No,-4.742393970489502,-3.804893970489502,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 9 equal to 71?,No,-4.708685874938965,-4.144853591918945,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 1 equal to 7?,No,-4.552743911743164,-4.052118301391602,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 0 equal to 2?,No,-4.365243911743164,-4.365243911743164,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 9 equal to 7?,No,-4.460399627685547,-3.7734034061431885,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 5 equal to 6?,No,-4.428332328796387,-3.663393497467041,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 6 equal to 9?,No,-4.584292888641357,-4.084863185882568,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 1 equal to 1?,No,-4.271185874938965,-3.9103002548217773,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 6 equal to 15?,No,-4.771185874938965,-3.895540237426758,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 4 equal to 2?,No,-4.396185874938965,-4.145540237426758,No,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 1 equal to 6?,No,-4.588003158569336,-3.7764835357666016,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 3 equal to 1?,No,-4.396792888641357,-3.6473634243011475,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 6 equal to 96?,No,-5.081623077392578,-4.4541401863098145,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 7 equal to 28?,No,-4.616385459899902,-3.740832567214966,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 3 equal to 1?,No,-4.178885459899902,-3.6324033737182617,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 5 equal to 25?,No,-4.584292888641357,-3.7717928886413574,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 8 equal to 6?,No,-4.490243911743164,-3.7872695922851562,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 1 equal to 6?,No,-4.366385459899902,-3.8188138008117676,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 1 equal to 3?,No,-4.459863185882568,-3.9603993892669678,No,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 1 equal to 2?,No,-4.551452159881592,-4.112490653991699,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 3 equal to 5?,No,-4.363952159881592,-4.488952159881592,Yes,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 8 equal to 75?,No,-5.021792888641357,-3.9116532802581787,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 2 equal to 4?,No,-4.335399627685547,-3.976405382156372,No,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 4 equal to 5?,No,-4.336377143859863,-3.711822271347046,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 0 equal to 8?,No,-4.584863185882568,-4.209292888641357,No,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 6 equal to 7?,No,-4.428332328796387,-3.975893497467041,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 7 equal to 88?,No,-4.834863185882568,-3.6467928886413574,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 8 equal to 16?,No,-4.864618301391602,-4.049990653991699,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 2 equal to 5?,No,-4.3697662353515625,-3.448432207107544,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 8 equal to 50?,No,-4.676452159881592,-4.17574405670166,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 8 equal to 20?,No,-4.553885459899902,-3.600893497467041,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 2 equal to 6?,No,-4.458040237426758,-4.208040237426758,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 9 equal to 59?,No,-4.958685874938965,-4.144123077392578,No,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 9 equal to 93?,No,-5.23824405670166,-4.112490653991699,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 8 equal to 3?,No,-4.490832328796387,-3.850893497467041,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 1 equal to 29?,No,-4.586377143859863,-4.023403167724609,No,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 1 equal to 8?,No,-4.553332328796387,-3.912848949432373,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 6 equal to 69?,No,-4.772363185882568,-3.7247695922851562,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 1 equal to 9?,No,-4.365243911743164,-3.740244150161743,No,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 7 equal to 68?,No,-5.23824405670166,-4.54918909072876,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 4?,No,-4.394853591918945,-4.269853591918945,No,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 9 equal to 66?,No,-5.052118301391602,-4.11324405670166,No,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 6 equal to 18?,No,-5.330019474029541,-4.392519474029541,No,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 5 equal to 38?,No,-4.895540237426758,-4.145540237426758,No,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 4 equal to 37?,No,-5.081623077392578,-4.080845832824707,No,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 0 equal to 4?,No,-4.740832328796387,-4.241385459899902,No,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 3 equal to 7?,No,-4.365832328796387,-4.178332328796387,No,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 2 equal to 9?,No,-4.365832328796387,-3.9747695922851562,No,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 0 equal to 4?,No,-4.302743911743164,-4.115832328796387,No,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 2 equal to 1?,Yes,-4.210399627685547,-3.9613771438598633,No,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 2 equal to -1?,Yes,-4.957353591918945,-4.831623077392578,No,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 8 equal to -1?,Yes,-4.646185874938965,-4.396185874938965,No,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 6 equal to 2?,Yes,-4.396185874938965,-3.8967928886413574,No,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 2 equal to -2?,Yes,-4.582353591918945,-4.832353591918945,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 2 equal to 2?,Yes,-4.146185874938965,-4.146185874938965,No,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 6 equal to 3?,Yes,-4.427118301391602,-4.051452159881592,No,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 1 equal to 6?,Yes,-4.17574405670166,-4.237490653991699,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 9 equal to -6?,Yes,-4.580019474029541,-4.705019474029541,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 4 equal to -2?,Yes,-4.645540237426758,-4.708040237426758,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 6 equal to -4?,Yes,-4.734930038452148,-5.046465873718262,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 3 equal to 6?,Yes,-4.176452159881592,-4.112490653991699,No,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 2 equal to 5?,Yes,-4.144123077392578,-4.394123077392578,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 0 equal to 2?,Yes,-4.241905212402344,-3.992393970489502,No,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 9 equal to -9?,Yes,-4.614618301391602,-4.927118301391602,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 7 equal to -7?,Yes,-4.583040237426758,-4.895540237426758,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 4 equal to 0?,Yes,-4.054405212402344,-3.9928531646728516,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 1 equal to 5?,Yes,-4.237490653991699,-4.54918909072876,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 8 equal to 1?,Yes,-4.585903167724609,-3.6333658695220947,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 7 equal to -5?,Yes,-4.642519474029541,-4.767519474029541,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 1 equal to 0?,Yes,-4.523877143859863,-4.461377143859863,No,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 8 equal to -4?,Yes,-4.644853591918945,-4.645540237426758,Yes,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 0 equal to 6?,Yes,-4.114618301391602,-4.053332328796387,No,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 7 equal to -6?,Yes,-5.2943501472473145,-4.979458332061768,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 5 equal to 1?,Yes,-4.428332328796387,-3.6788854598999023,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 5 equal to 0?,Yes,-4.085903167724609,-3.899322271347046,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 3 equal to -1?,Yes,-4.552743911743164,-4.490243911743164,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 6 equal to 0?,Yes,-4.210399627685547,-4.085903167724609,No,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 8 equal to -5?,Yes,-4.642519474029541,-4.892519474029541,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 3 equal to -3?,Yes,-4.582353591918945,-4.894853591918945,Yes,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 5 equal to -2?,Yes,-4.674990653991699,-4.61324405670166,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 8 equal to -2?,Yes,-4.73824405670166,-4.55074405670166,No,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 4 equal to 3?,Yes,-4.302118301391602,-4.176452159881592,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 8 equal to -3?,Yes,-4.488952159881592,-4.427118301391602,No,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 8 equal to -8?,Yes,-4.73824405670166,-5.05074405670166,Yes,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 5 equal to -5?,Yes,-4.583040237426758,-4.833685874938965,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 8?,Yes,-4.269853591918945,-4.208040237426758,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 0 equal to 5?,Yes,-4.052743911743164,-3.8663854598999023,No,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 6 equal to -6?,Yes,-4.673336505889893,-4.985836505889893,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 1 equal to 7?,Yes,-4.083040237426758,-4.457353591918945,Yes,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 9 equal to -3?,Yes,-4.55074405670166,-4.551452159881592,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 8 equal to -6?,Yes,-4.734930038452148,-4.921465873718262,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 0 equal to 1?,Yes,-4.524322032928467,-4.337240695953369,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 4 equal to 2?,Yes,-4.458040237426758,-4.269853591918945,No,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 8 equal to 0?,Yes,-4.210399627685547,-4.023877143859863,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 9 equal to -7?,Yes,-4.73668909072876,-4.92418909072876,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 9 equal to -8?,Yes,-5.264710903167725,-4.951153755187988,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 6 equal to -1?,Yes,-4.552743911743164,-4.241385459899902,No,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 2 equal to 6?,Yes,-4.114618301391602,-4.239618301391602,Yes,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 7 equal to -1?,Yes,-4.677118301391602,-4.427743911743164,No,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 1 equal to 3?,Yes,-4.208685874938965,-4.396185874938965,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 7 equal to -3?,Yes,-4.644853591918945,-4.644123077392578,No,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 4 equal to 4?,Yes,-4.426452159881592,-4.23824405670166,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 7 equal to -2?,Yes,-4.552118301391602,-4.302743911743164,No,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 3 equal to 5?,Yes,-4.206623077392578,-4.393345832824707,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 6 equal to -2?,Yes,-4.73824405670166,-4.737490653991699,No,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 5 equal to 3?,Yes,-4.364618301391602,-4.113952159881592,No,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 5 equal to -1?,Yes,-4.521185874938965,-4.334863185882568,No,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 0 equal to 0?,Yes,-4.0565714836120605,-4.9940714836120605,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 1 equal to 1?,Yes,-4.273877143859863,-4.024322032928467,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 4 equal to 1?,Yes,-4.241385459899902,-3.6949033737182617,No,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 4 equal to -1?,Yes,-4.552743911743164,-4.428332328796387,No,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 2 equal to 7?,Yes,-4.177743911743164,-4.176452159881592,No,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 1 equal to 8?,Yes,-4.239618301391602,-4.23824405670166,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 3 equal to 3?,Yes,-4.42574405670166,-4.30074405670166,No,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 0 equal to 9?,Yes,-4.083685874938965,-4.146792888641357,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 8 equal to -7?,Yes,-5.3556904792785645,-5.104458332061768,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 9 equal to -4?,Yes,-4.457353591918945,-4.270540237426758,No,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 7 equal to -4?,Yes,-4.581623077392578,-4.519123077392578,No,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 2 equal to 0?,Yes,-3.994429588317871,-4.0572662353515625,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 2 equal to 3?,Yes,-4.146185874938965,-4.208685874938965,Yes,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 7 equal to 2?,Yes,-4.367393970489502,-3.6949033737182617,No,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 3 equal to -2?,Yes,-5.171465873718262,-5.1068501472473145,No,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 5 equal to 2?,Yes,-4.302118301391602,-3.8491532802581787,No,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 6 equal to -3?,Yes,-4.644853591918945,-4.708685874938965,Yes,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 7 equal to 0?,Yes,-4.272899627685547,-4.023403167724609,No,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 4 equal to -4?,Yes,-4.55074405670166,-4.924990653991699,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 6 equal to -5?,Yes,-5.38633394241333,-5.3225626945495605,No,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 0 equal to 3?,Yes,-4.115243911743164,-4.053885459899902,No,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 5 equal to 4?,Yes,-4.301452159881592,-3.98749041557312,No,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 3 equal to 4?,Yes,-4.239618301391602,-4.30074405670166,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 9 equal to -5?,Yes,-4.61324405670166,-4.61324405670166,No,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 9 equal to 0?,Yes,-4.179405212402344,-3.97688627243042,No,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 6 equal to 1?,Yes,-4.428332328796387,-3.678332567214966,No,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 7 equal to 1?,Yes,-4.4940714836120605,-3.494429588317871,No,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 2 equal to 4?,Yes,-4.208040237426758,-4.519123077392578,Yes,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 4 equal to -3?,Yes,-5.295440196990967,-5.1681904792785645,No,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 1 equal to 2?,Yes,-4.209292888641357,-4.271792888641357,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 0 equal to 4?,Yes,-4.146185874938965,-4.146792888641357,Yes,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 3 equal to 1?,Yes,-4.241385459899902,-3.8199033737182617,No,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 1 equal to -1?,Yes,-4.615243911743164,-4.927118301391602,Yes,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 5 equal to -3?,Yes,-4.67418909072876,-4.799990653991699,Yes,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 9 equal to -1?,Yes,-4.616385459899902,-4.241905212402344,No,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 3 equal to 0?,Yes,-4.054893970489502,-3.993690252304077,No,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 1 equal to 4?,Yes,-4.114618301391602,-4.239618301391602,Yes,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 3 equal to 2?,Yes,-4.114618301391602,-3.9896180629730225,No,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 5 equal to -4?,Yes,-5.170440196990967,-4.9818501472473145,No,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 9 equal to -2?,Yes,-4.521792888641357,-4.333685874938965,No,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 4 equal to 5?,Yes,-4.30074405670166,-4.174990653991699,No,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 0 equal to 7?,Yes,-4.145540237426758,-4.084292888641357,No,False
Arithmetic,1_digit_multiplication,'',Is 1 times 1 equal to 7?,No,-4.957353591918945,-4.394123077392578,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 9 equal to 86?,No,-5.11324405670166,-4.359930038452148,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 8 equal to 13?,No,-5.299990653991699,-4.734930038452148,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 9 equal to 2?,No,-5.143345832824707,-4.5791401863098145,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 3 equal to 7?,No,-4.208040237426758,-4.208685874938965,Yes,False
Arithmetic,1_digit_multiplication,'',Is 4 times 5 equal to 44?,No,-4.956623077392578,-4.5791401863098145,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 8 equal to 24?,No,-4.238952159881592,-5.112490653991699,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 8 equal to 78?,No,-4.7041401863098145,-4.453205108642578,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 6 equal to 27?,No,-4.393345832824707,-5.0166401863098145,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 7 equal to 53?,No,-4.549990653991699,-4.36168909072876,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 0 equal to 2?,No,-5.080845832824707,-4.514710903167725,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 8 equal to 77?,No,-4.488952159881592,-4.36168909072876,No,True
Arithmetic,1_digit_multiplication,'',Is 5 times 8 equal to 67?,No,-4.924990653991699,-4.735836505889893,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 3 equal to 6?,No,-3.941904306411743,-4.208685874938965,Yes,False
Arithmetic,1_digit_multiplication,'',Is 5 times 3 equal to 71?,No,-4.987490653991699,-4.983965873718262,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 0 equal to 9?,No,-5.081623077392578,-4.640705108642578,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 6 equal to 40?,No,-4.205845832824707,-4.3916401863098145,Yes,False
Arithmetic,1_digit_multiplication,'',Is 7 times 5 equal to 57?,No,-4.549990653991699,-4.859930038452148,Yes,False
Arithmetic,1_digit_multiplication,'',Is 5 times 1 equal to 1?,No,-4.458040237426758,-4.267519474029541,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 5 equal to 56?,No,-4.642519474029541,-4.703205108642578,Yes,False
Arithmetic,1_digit_multiplication,'',Is 5 times 0 equal to 7?,No,-5.17574405670166,-4.673336505889893,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 3 equal to 95?,No,-5.142519474029541,-5.076153755187988,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 9 equal to 91?,No,-4.578205108642578,-4.326153755187988,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 3 equal to 56?,No,-5.017519474029541,-5.077210903167725,Yes,False
Arithmetic,1_digit_multiplication,'',Is 6 times 2 equal to 26?,No,-5.267519474029541,-5.262529373168945,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 6 equal to 6?,No,-4.457353591918945,-4.269123077392578,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 7 equal to 91?,No,-4.73824405670166,-4.360836505889893,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 2 equal to 4?,No,-4.272363185882568,-4.209863185882568,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 1 equal to 1?,No,-4.302118301391602,-3.98749041557312,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 2 equal to 5?,No,-4.555353164672852,-3.556190252304077,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 7 equal to 92?,No,-5.174990653991699,-4.672430038452148,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 4 equal to 28?,No,-4.208040237426758,-4.455845832824707,Yes,False
Arithmetic,1_digit_multiplication,'',Is 6 times 7 equal to 54?,No,-4.989618301391602,-4.17574405670166,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 1 equal to 4?,No,-5.0791401863098145,-4.702210903167725,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 7 equal to 9?,No,-4.802743911743164,-4.177118301391602,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 1 equal to 6?,No,-4.73668909072876,-4.360836505889893,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 3 equal to 5?,No,-4.739618301391602,-4.364618301391602,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 4 equal to 12?,No,-4.176452159881592,-4.92418909072876,Yes,False
Arithmetic,1_digit_multiplication,'',Is 3 times 0 equal to 2?,No,-4.894853591918945,-4.518345832824707,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 2 equal to 2?,No,-4.490832328796387,-4.239618301391602,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 7 equal to 44?,No,-4.831623077392578,-4.515705108642578,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 1 equal to 2?,No,-5.0166401863098145,-4.450029373168945,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 9 equal to 32?,No,-4.644853591918945,-4.331623077392578,No,True
Arithmetic,1_digit_multiplication,'',Is 8 times 3 equal to 62?,No,-5.423336505889893,-5.357940196990967,No,True
Arithmetic,1_digit_multiplication,'',Is 9 times 7 equal to 12?,No,-4.98824405670166,-4.36168909072876,No,True
Arithmetic,1_digit_multiplication,'',Is 1 times 0 equal to 4?,No,-5.05074405670166,-4.79918909072876,No,True
Arithmetic,1_digit_multiplication,'',Is 7 times 9 equal to 92?,No,-4.644123077392578,-4.265705108642578,No,True
Arithmetic,1_digit_multiplication,'',Is 3 times 5 equal to 27?,No,-3.769123077392578,-4.580845832824707,Yes,False
Arithmetic,1_digit_multiplication,'',Is 9 times 3 equal to 96?,No,-4.610836505889893,-4.920440196990967,Yes,False
Arithmetic,1_digit_multiplication,'',Is 4 times 9 equal to 99?,No,-4.8291401863098145,-4.637529373168945,No,True
Arithmetic,1_digit_multiplication,'',Is 2 times 9 equal to 77?,No,-5.049990653991699,-4.483965873718262,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 1 equal to 1?,No,-4.459863185882568,-4.708040237426758,Yes,False
Arithmetic,1_digit_multiplication,'',Is 8 times 5 equal to 65?,No,-5.328205108642578,-5.326153755187988,No,True
Arithmetic,1_digit_multiplication,'',Is 6 times 0 equal to 3?,No,-5.142519474029541,-4.702210903167725,No,True
Arithmetic,1_digit_multiplication,'',Is 4 times 0 equal to 3?,No,-5.110836505889893,-4.732940196990967,No,True
Arithmetic,1_digit_multiplication,'',Is 0 times 0 equal to 2?,No,-4.835903167724609,-4.585903167724609,No,True
