question,A,B,C,D,answer,oa_logprob,ob_logprob,oc_logprob,od_logprob,predicted_answer,is_correct
The current testing policy of the Centers for Disease Control and the World Health Organization is:,(A) “Opt-in”,(B) “Opt-out”,(C) Mandatory testing of prisoners,(D) Mandatory testing of high-risk groups,B,-3.2030932903289795,-3.4530932903289795,-1.9530489444732666,-0.9530788660049438,D,False
Common cold viruses are ubiquitous and invade by which route?,(A) Faecal oral route,(B) Respiratory and surface route,(C) Cuts in the skin,(D) Sexual transmission,B,-3.5155892372131348,-2.7655892372131348,-2.7655274868011475,-1.023377776145935,D,False
Assembly is a vital late replication stage for a virus and is often accomplished by which of the following?,(A) Use of cellular scaffolding in the nucleus and cytoplasm,(B) Snatching cellular lipids and membranes,(C) Master plan embedded in the viral genome,(D) Random interactions between cellular and virus proteins,A,-2.7655892372131348,-3.015565872192383,-2.2655274868011475,-0.7577370405197144,D,False
The biggest single determinant of HIV transmission to the infant is:,(A) Mother’age,(B) Mother’s viral load,(C) Mother’s immune status,(D) Father’s viral load,B,-2.953097105026245,-2.953097105026245,-1.6952370405197144,-1.1952768564224243,D,False
What does the reproductive number of a virus tell us?,(A) How virulent the infection will be,(B) How many people will die,(C) How many contacts will be infected from one case,(D) How long the 'incubation period' will be,C,-3.234358549118042,-2.484358549118042,-0.9843302965164185,-0.984347939491272,C,True
PreP is most effective for which group:,(A) Men with frequent unprotected sex,(B) Men with infrequent unprotected sex,(C) Women with frequent unprotected sex,(D) Women with infrequent unprotected sex,A,-2.0937423706054688,-3.0937414169311523,-2.343729257583618,-0.8476436138153076,D,False
A special feature of adaptive immunity is:,(A) Speed of response to a foreign protein,(B) Ability to distinguish self and non self,(C) Ability to distinguish viruses and bacteria,(D) Short memory,B,-2.4843480587005615,-1.984347939491272,-1.9843013286590576,-0.7343401908874512,D,False
As regards the range of diseases caused by viruses:,(A) Each member of the 'family' causes the same disease.,(B) Members of many families can cause the same sort of disease.,(C) Most virus disease are now controlled by vaccines.,(D) Most viruses can cross placenta and be teratogenic.,B,-3.187441825866699,-2.1874547004699707,-1.6795650720596313,-0.6796296834945679,D,False
Which is the exception in the following range of disease symptoms caused by bunyaviruses?,(A) Pneumonias,(B) Haemorrhagic fever,(C) Hepatitis,(D) Impaired renal function,D,-2.999978542327881,-1.5077847242355347,-1.7577667236328125,-1.0077847242355347,D,True
There is no vaccine against HIV because of which of the following?,(A) The virus is so antigenically variable,(B) Such a vaccine would be too expensive,(C) The virus can be controlled by a change in sexual habits,(D) Latency can abrogate any vaccine effect,B,-3.656203269958496,-3.1562135219573975,-1.656172752380371,-0.6562135219573975,D,False
The requirements for an effective surveillance system include:,(A) A diagnostic algorithm,(B) Staff members,(C) A sampling frame,(D) All of the above,D,-4.343744277954102,-5.093740463256836,-2.3437278270721436,-0.33788251876831055,D,True
MERS has four special characteristics and here we have one exception - which is it?,(A) Spread by faecal oral route,(B) Aerosol droplet transmission,(C) Reservoir in bats,(D) A conduit to humans via camels,C,-2.4999871253967285,-2.9999725818634033,-2.4999547004699707,-0.9960663318634033,D,False
The major beneficiary of Medicaid in the U.S. is:,(A) Single men,(B) The elderly,(C) Women and children,(D) Undocumented residents,C,-3.968740224838257,-3.968733787536621,-1.4765355587005615,-1.476549744606018,C,True
Which of the following is the most important for controlling disease caused by norovirus?,(A) A norovirus vaccine,(B) Attention to handwashing and hygiene,(C) Quarantine,(D) New antiviral drugs,B,-3.4218637943267822,-3.4218623638153076,-2.4218480587005615,-0.6718622446060181,D,False
Why do vigorous CD8 cell responses in chronically infected HIV-positive individuals fail to eliminate the virus?,(A) CTL exhaustion,(B) Epitope escape,(C) Suboptimal CTL,(D) Absence of dendritic cells,B,-2.9218623638153076,-1.92185640335083,-1.671824336051941,-0.9218564033508301,D,False
The most widespread and important retrovirus is HIV-1; which of the following is true?,(A) Infecting only gay people,(B) Infecting only males,(C) Infecting every country in the world,(D) Infecting only females,A,-3.156243324279785,-3.656240224838257,-1.9140461683273315,-0.6601463556289673,D,False
The first acquired immune cell to respond defensively to HIV infection is:,(A) CD4+,(B) CD8+,(C) CD57,(D) NK cells,B,-3.140608072280884,-3.390608072280884,-1.8983910083770752,-0.894503116607666,D,False
Which of the following is a special feature of the rabies vaccine?,(A) The vaccine has not changed since the time of L. Pasteur,(B) The original air dried spinal cord of infected rabbits was a killed vaccine,(C) The vaccine still needs 16 doses given into the peritoneal cavity,(D) The modern rabies vaccine is grown in human diploid cells from an aborted embryo,B,-3.468721628189087,-2.7187278270721436,-1.9608910083770752,-0.46286237239837646,D,False
Most viral vaccines are produced by which of the following techniques?,(A) Traditional cell culture,(B) Molecular biology,(C) Animal tissues in vitro,(D) VLPs (virus like particles),B,-2.8281033039093018,-3.578097105026245,-2.0780489444732666,-0.8280891180038452,D,False
The treatment of hepatitis C has been revolutionised most recently by which of the following?,(A) The use of interferon,(B) A new vaccine,(C) Monoclonal antibodies,(D) Direct-acting Antivirals such as daclatasvir and sofosbuvir,A,-3.7343623638153076,-2.9843623638153076,-1.9765233993530273,-0.7265461683273315,D,False
Chikungunya has spread widely from Asia and Africa into the Caribbean in recent years. This has been mainly facilitated by:,(A) Mutation in the virus allowing replication in the mosquito Aedes albopictus,(B) Air Travel,(C) Climate change,(D) Poor mosquito control and the absence of DTT,A,-2.531203269958496,-2.5311899185180664,-1.5311226844787598,-1.031172752380371,D,False
The successful anti-cancer HPV vaccine consists of:,(A) Live virus attenuated by specific mutagenesis,(B) Whole virus chemically inactivated vaccine,(C) Self-assemble of virus L1 protein into VLP,(D) Sub unit chemically inactivated vaccine,A,-3.5312135219573975,-3.281203269958496,-2.2811508178710938,-1.0312031507492065,D,False
The rotavirus is an important cause of which of the following?,(A) Respiratory infection in adults,(B) Gastroenteritis in children,(C) Diarrhoea and vomiting in adults,(D) Cancer,B,-4.906245708465576,-2.906242847442627,-2.4062328338623047,-1.1562395095825195,D,False
The surveillance testing strategy associated with the least selection bias is:,(A) Compulsory,(B) Unlinked anonymous,(C) Voluntary anonymous,(D) Voluntary confidential,A,-4.249985218048096,-3.4843637943267822,-1.742152452468872,-0.73826003074646,D,False
"In a medical class of 147 students, the distribution of scores on a biochemistry final examination has a mean equal to 67, a median equal to 76, a mode equal to 80, a standard deviation equal to 5.5, and a variance equal to 30.25. Three students were unable to take the test on the scheduled date and were given a different form of the exam 1 week later. Which parameter is most likely to be the least biased estimator of central tendency for this distribution of biochemistry test scores?",(A) Mean,(B) Median,(C) Mode,(D) Standard deviation,A,-4.187472343444824,-2.4530789852142334,-1.953027367591858,-1.4530788660049438,D,False
What disease do herpes viruses not cause?,(A) Infantile paralysis,(B) Encephalitis,(C) Sexually transmitted disease,(D) Cancer,A,-3.5781147480010986,-3.5781147480010986,-1.8280969858169556,-0.5781117677688599,D,False
The purpose of a double-blind or double-masked study is to:,(A) Achieve comparability of treated and untreated subjects,(B) Reduce the effects of sampling variation,(C) Avoid observer and subject bias,(D) Avoid observer bias and sampling variation,B,-2.9218623638153076,-3.171858549118042,-1.1718401908874512,-1.171858549118042,C,False
Nipah is a zoonotic paramyxovirus; where did it originate?,(A) Originating in pigs,(B) Originating in bats,(C) Coming from humans,(D) Coming from horses,C,-3.296858549118042,-2.296840190887451,-1.796817660331726,-1.5468401908874512,D,False
What is the genome structure of the polyomavirus family?,(A) Circular ds DNA with T antigen coding regions,(B) Circular ssDNA,(C) RNA genome with RT,(D) Segmented RNA genome,C,-3.046840190887451,-3.046840190887451,-2.0468013286590576,-0.5429242849349976,D,False
Interferons are very special defence mechanisms which operate by:,(A) Binding to viruses,(B) Binding to neighbouring cells,(C) Producing a long lasting state of resistance,(D) Inhibiting virus induced enzymes,B,-3.499981164932251,-2.749978542327881,-1.7577537298202515,-0.5038846731185913,D,False
Genetic characteristics of the bunyavirus family include which one of the following?,(A) Three segmented negative stranded RNA viruses with anti-sense expression,(B) Highly mutable RNA viruses,(C) Emerging viruses via arthropod vector,(D) Use an RT enzyme,A,-2.7030789852142334,-2.2030489444732666,-1.9451881647109985,-0.6952155828475952,D,False
"The basic code of ethical research (respect for persons, beneficence, and justice) was first established by the:",(A) Nuremberg Code,(B) Declaration of Helsinki,(C) CIOMS,(D) Belmont Report,D,-3.6093480587005615,-2.3593480587005615,-1.1014894247055054,-1.601518154144287,C,False
The paramyxovirus family employ what strategy at virus entry?,(A) Initiate a fusion 'from without' using virus F protein,(B) Has fusion from within a cytoplasmic vacuole at low pH,(C) Viruses can puncture plasma membranes at entry,(D) A fusion mediated by M protein,D,-2.374925136566162,-2.374925136566162,-1.6326074600219727,-0.8788098096847534,D,True
The risk of acquiring HIV from a unit of blood in the United States is now:,"(A) 1/10,000 units","(B) 1/200,000 units","(C) 1/500,000 unit",(D) 1 per 2 million units,D,-2.296854019165039,-2.296854019165039,-1.539018154144287,-1.039041519165039,D,True
What is the essential pathology of astroviruses?,(A) Very restricted replication in the gut,(B) Can cause infection of the central nervous system,(C) Sequence diversity allows widespread replication,(D) Can cause infection in the upper respiratory tract,A,-2.8749725818634033,-2.624964714050293,-1.624925136566162,-0.6249645948410034,D,False
Which of the following are goals of vaccination?,(A) Prevent infection,(B) Prevent disease,(C) Prevent transmission,(D) All of the above,D,-3.765620231628418,-3.7656171321868896,-3.015608072280884,-0.27147626876831055,D,True
Randomization of study subjects in a clinical trial is most helpful for controlling for which of the following?,(A) Placebo effect,(B) Recall bias,(C) Non-compliance,(D) Effect modification (interaction),A,-4.093741416931152,-4.343733787536621,-2.8593480587005615,-0.35545599460601807,D,False
A quasi species virus such as influenza and HIV has which of the following characteristics?,(A) A fragmented or segmented genome,(B) Co-existence of innumerable genetic variants,(C) Possesses RNA and DNA,(D) A very large genome,B,-3.2812135219573975,-3.5311899185180664,-2.2811508178710938,-0.5233777761459351,D,False
Positive stranded RNA viruses have which of the following characteristics?,(A) Their genome RNA can be translated directly as mRNA,(B) They have to transcribe their genome RNA to a mirror image copy as a mRNA,(C) This genome is circular,(D) Their RNA genome is segmented,A,-2.6562135219573975,-2.1562135219573975,-1.6561508178710938,-0.9022971391677856,D,False
What is the genetic structure of rotavirus?,(A) Circular DNA containing virus,(B) RNA virus with RT,(C) ds RNA virus,(D) ds RNA virus in segments,B,-3.9374871253967285,-3.937478542327881,-1.9374417066574097,-0.6913785934448242,D,False
Are/were viruses:,(A) The most abundant form of life on earth?,(B) Discovered before bacteria?,(C) Grown in animals in the laboratory?,(D) The cause of all human disease?,A,-3.4218177795410156,-3.9218177795410156,-2.4217803478240967,-0.6640055179595947,D,False
It is unlikely that a 'cure' of HIV is possible with current drugs because:,(A) Even in combination current drugs do not completely block viral replication,(B) They do not penetrate to cells,(C) They cannot block viral transcription from integrated viral DNA,(D) They cannot penetrate to the CNS,B,-4.093721866607666,-2.328097105026245,-2.328065872192383,-0.582003116607666,D,False
Which viruses appear to be hypermutable?,(A) DNA viruses,(B) 'Emerging' viruses,(C) Influenza and HIV,(D) RNA viruses,D,-4.437489986419678,-4.6874871253967285,-1.9218401908874512,-0.671858549118042,D,True
How are herpes infections controlled?,(A) Chemotherapy,(B) Vaccines,(C) Hygiene and social distancing,(D) No method,A,-3.6406118869781494,-3.3906118869781494,-1.8905788660049438,-0.6406080722808838,D,False
"A new drug with in vitro activity against HIV is tested on a population of patients with Western-blot confirmed HIV infections. Out of the 200 individuals in the patient population, 100 are chosen by lottery to receive the drug. The drug, which is tasteless, is administered in a cup of orange juice; the other patients receive pure orange juice. Neither the nurses, doctors, nor the patients know which patients receive the drug. At the end of the study period, the number of CD4+ T cells is determined for all of the subjects. This is an example of a",(A) Case-control study,(B) Case report,(C) Cohort study,(D) Cross-sectional study,A,-4.812478542327881,-4.812472343444824,-2.0780489444732666,-2.0780892372131348,C,False
What is the most successful and most widely used 'travel' vaccine for international visitors?,(A) Influenza,(B) MMR,(C) Yellow Fever,(D) Rabies,B,-4.187475681304932,-3.9374756813049316,-1.9452370405197144,-0.6913707256317139,D,False
What is a virus pandemic?,(A) A sharp and rapid epidemic involving more than one country,(B) An outbreak which recurs again and again,(C) A rapid global outbreak starting from a single focus,(D) A characteristic of common cold virus and HIV,C,-2.8124725818634033,-3.562464714050293,-1.062403917312622,-1.0624545812606812,C,True
Benefits of opioid replacement therapy as an approach for HIV prevention include:,(A) Reducing craving for and use of illicit opioids,(B) More sharing of injecting paraphernalia,(C) Reducing frequency of injection drug use,(D) Both a and c,D,-3.7343637943267822,-3.48435640335083,-2.484340190887451,-0.22654974460601807,D,True
Papilloma viruses are characterised by what genetic feature?,(A) A genome of ds circular DNA encoding around 8 ORF,(B) A virus with RT able to integrate and cause cancer,(C) A variable ds RNA virus,(D) A large DNA containing virus,A,-2.2812232971191406,-1.781215786933899,-2.5311570167541504,-0.7850995063781738,D,False
"As part of the Women’s Health Study, researchers investigated the role of systemic inflammation in predicting cardiovascular disease in women (N Engl J Med. 2002;347[20]:1557-1565). Researchers used a prospective study design with a large sample size. Blood levels of C-reactive protein (CRP) were measured at baseline and women were followed for an average of 8 years. The following table shows the relative risk estimates of cardiovascular event (heart attack or stroke) within 5 years by quintile of CRP level for the 30,000 women. The first quintile is used as the reference category.  1 0.49 mg/dL Relative Risk Number of women  1.0 6000  2 >0.49-1.08 mg/dL 1.8 6000  Quintile of CRP Level 3 >1.08-2.09 mg/dL 2.3 6000  4 >2.09-4.19 mg/dL 3.2 6000  5 >4.19 mg/dL 4.5 6000  Based on the relative risk data above, one can conclude:",(A) There is no risk of heart attack/stroke for women with CRP levels in the first quintile.,(B) Decreasing CRP level appears to increase the risk of heart attack/stroke.,(C) Increasing CRP level appears to increase the risk of heart attack/stroke.,(D) There appears to be no association between CRP levels and heart attack/stroke.,A,-3.406177520751953,-2.4061570167541504,-2.6560964584350586,-1.413907766342163,D,False
What is the morphology of the Dane particle?,(A) Double shelled icosahedron,(B) Lipid membrane free icosahedron,(C) Flexuous and filamentous morphology,(D) Numerous small particles,C,-3.546854019165039,-4.062454700469971,-1.5545921325683594,-1.3046424388885498,D,False
The adenovirus virion has which unique structural feature?,(A) Icosahedron,(B) Icosahedron with slender fibres,(C) 'Complex' structure not yet fully explored,(D) Flexuous lipid containing structure,B,-3.8437278270721436,-3.843721628189087,-2.0936899185180664,-0.589807391166687,D,False
"A city has a population of 250,000 cases and 400 deaths each year from this disease. There are 2,500 deaths per year from all causes. The prevalence of this disease is given by","(A) 400/250,000","(B) 600/250,000","(C) 1,000/250,000","(D) 2,500/250,000",D,-3.5781004428863525,-3.078097105026245,-2.578065872192383,-0.832003116607666,D,True
Which unique form does the rabies virus take?,(A) The virion has a dumbbell appearance,(B) It is shaped like a bullet from a gun,(C) The virus is star shaped,(D) The virion is very pleomorphic,D,-2.8749725818634033,-2.624964714050293,-1.624876618385315,-1.124925136566162,D,True
Which of the following diseases is not caused by togaviruses?,(A) Chikungunya,(B) Rubella (German measles),(C) Western Equine encephalitis,(D) Yellow Fever,D,-4.468728065490723,-3.703097105026245,-1.9609012603759766,-0.7070094347000122,D,True
Why are the viruses of this family called astroviruses?,(A) Because of the nucleotide sequence of their genomes,(B) The superficial appearance of a 'star' on negative straining electron microscopy,"(C) Because of isolation in very large numbers of mammals including dromedaries, cats and cattle",(D) Because they are more common in developing countries with poor hygiene,B,-2.8905789852142334,-2.3905489444732666,-1.3904995918273926,-0.8866597414016724,D,False
Why do emerging viruses like Zika and Ebola continue to plague us?,(A) These viruses mutate and hence emerge,(B) We disturb forests where they quietly exist as a zoonosis,(C) Mosquitoes are the main culprit to encourage virus spread,(D) The viruses can be halted by new vaccines,B,-3.3905489444732666,-1.8827155828475952,-1.632652759552002,-1.3826881647109985,D,False
