property,prefix,Context,Question,Correct Answer,negative_sample_type,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
can cause injuries,a corkscrew,'',Can a corkscrew cause injuries?,No,random,-0.0011407136917114258,-6.843747615814209,-12.00532054901123,-12.036286354064941,12.004179835319519,5.192538738250732,Yes,False
can cause tears when chopped,a sledge,'',Can a sledge cause tears when chopped?,No,random,-4.2499895095825195,-0.01427769660949707,-12.00532054901123,-12.036286354064941,7.755331039428711,12.022008657455444,No,True
can chew,a dog,'',Can a dog chew?,Yes,random,-0.00014209747314453125,-9.624999046325684,-12.00532054901123,-12.036286354064941,12.005178451538086,2.411287307739258,Yes,True
can chill food,a refrigerator,'',Can a refrigerator chill food?,Yes,random,-0.00019741058349609375,-10.24999713897705,-12.00532054901123,-12.036286354064941,12.005123138427734,1.7862892150878906,Yes,True
can chirp,an oven,'',Can an oven chirp?,No,random,-16.37498664855957,-6.0796746765845455e-06,-12.00532054901123,-12.036286354064941,-4.36966609954834,12.036280274390265,No,True
can chop food,a ship,'',Can a ship chop food?,No,random,-14.187492370605469,-2.145767439287738e-06,-12.00532054901123,-12.036286354064941,-2.1821718215942383,12.036284208297502,No,True
can climb,a coffee maker,'',Can a coffee maker climb?,No,random,-15.249979019165039,-4.649165930459276e-06,-12.00532054901123,-12.036286354064941,-3.2446584701538086,12.036281704899011,No,True
can cling to rocks,a sheep,'',Can a sheep cling to rocks?,No,random,-10.31248950958252,-4.267692565917969e-05,-12.00532054901123,-12.036286354064941,1.692831039428711,12.036243677139282,No,True
can collect nectar,an ox,'',Can an ox collect nectar?,No,random,-14.18748664855957,-1.132488341681892e-05,-12.00532054901123,-12.036286354064941,-2.18216609954834,12.036275029181525,No,True
can come in bars,chocolate,'',Can chocolate come in bars?,Yes,random,-0.00037801265716552734,-8.937498092651367,-12.00532054901123,-12.036286354064941,12.004942536354065,3.098788261413574,Yes,True
can come in multiple shapes,bread,'',Can bread come in multiple shapes?,Yes,random,-0.00044095516204833984,-7.999998092651367,-12.00532054901123,-12.036286354064941,12.004879593849182,4.036288261413574,Yes,True
can come in pieces,a glider,'',Can a glider come in pieces?,No,random,-2.2968668937683105,-0.10644292831420898,-12.00532054901123,-12.036286354064941,9.70845365524292,11.929843425750732,No,True
can contain a ring,a thumb,'',Can a thumb contain a ring?,Yes,random,-0.006463170051574707,-5.062496662139893,-12.00532054901123,-12.036286354064941,11.998857378959656,6.973789691925049,Yes,True
can contain a spring,a chair,'',Can a chair contain a spring?,No,random,-0.009943604469299316,-4.624996662139893,-12.00532054901123,-12.036286354064941,11.995376944541931,7.411289691925049,Yes,False
can contain a waistcoat,a piano,'',Can a piano contain a waistcoat?,No,random,-11.124985694885254,-2.4557117285439745e-05,-12.00532054901123,-12.036286354064941,0.8803348541259766,12.036261796947656,No,True
can contain alcohol,jelly,'',Can jelly contain alcohol?,Yes,random,-7.343746185302734,-0.0006514787673950195,-12.00532054901123,-12.036286354064941,4.661574363708496,12.035634875297546,No,False
can contain alcohol,a lamb,'',Can a lamb contain alcohol?,No,random,-12.249985694885254,-2.5630000891396776e-05,-12.00532054901123,-12.036286354064941,-0.24466514587402344,12.03626072406405,No,True
can contain bubbles,champagne,'',Can champagne contain bubbles?,Yes,random,-0.0002409219741821289,-9.062498092651367,-12.00532054901123,-12.036286354064941,12.005079627037048,2.973788261413574,Yes,True
can contain bubbles,a gorilla,'',Can a gorilla contain bubbles?,No,random,-6.593740463256836,-0.0013933181762695312,-12.00532054901123,-12.036286354064941,5.4115800857543945,12.034893035888672,No,True
can contain chocolate,chocolate,'',Can chocolate contain chocolate?,Yes,random,-0.04345130920410156,-3.171872615814209,-12.00532054901123,-12.036286354064941,11.961869239807129,8.864413738250732,Yes,True
can contain cloth material,a chair,'',Can a chair contain cloth material?,Yes,random,-0.0022696256637573242,-6.124997138977051,-12.00532054901123,-12.036286354064941,12.003050923347473,5.911289215087891,Yes,True
can contain decoration,a sardine,'',Can a sardine contain decoration?,No,random,-6.3124895095825195,-0.0018510818481445312,-12.00532054901123,-12.036286354064941,5.692831039428711,12.034435272216797,No,True
can contain eggs,a carp,'',Can a carp contain eggs?,No,random,-0.0070459842681884766,-4.968748092651367,-12.00532054901123,-12.036286354064941,11.998274564743042,7.067538261413574,Yes,False
can contain flowers,a basket,'',Can a basket contain flowers?,Yes,random,-0.0002874135971069336,-8.812499046325684,-12.00532054901123,-12.036286354064941,12.005033135414124,3.223787307739258,Yes,True
can contain fruit,a dolphin,'',Can a dolphin contain fruit?,No,random,-10.062470436096191,-7.355213892878965e-05,-12.00532054901123,-12.036286354064941,1.942850112915039,12.036212801926013,No,True
can contain hot water,coffee,'',Can coffee contain hot water?,Yes,random,-0.0010728836059570312,-7.062498569488525,-12.00532054901123,-12.036286354064941,12.004247665405273,4.973787784576416,Yes,True
can contain icing,a donut,'',Can a donut contain icing?,Yes,random,-0.0003451108932495117,-8.43749713897705,-12.00532054901123,-12.036286354064941,12.004975438117981,3.5987892150878906,Yes,True
can contain leather,an arrow,'',Can an arrow contain leather?,No,random,-0.296871542930603,-1.359373688697815,-12.00532054901123,-12.036286354064941,11.708449006080627,10.676912665367126,Yes,False
can contain meat,a sandwich,'',Can a sandwich contain meat?,Yes,random,-0.0001589059829711914,-10.374999046325684,-12.00532054901123,-12.036286354064941,12.00516164302826,1.6612873077392578,Yes,True
can contain metal,a helmet,'',Can a helmet contain metal?,Yes,random,-0.0001996755599975586,-9.562498092651367,-12.00532054901123,-12.036286354064941,12.005120873451233,2.473788261413574,Yes,True
can contain pasta or noodles,a soup,'',Can a soup contain pasta or noodles?,Yes,random,-0.00013840198516845703,-10.687499046325684,-12.00532054901123,-12.036286354064941,12.005182147026062,1.3487873077392578,Yes,True
can contain pasta or noodles,cheese,'',Can cheese contain pasta or noodles?,No,random,-13.12498664855957,-1.132488341681892e-05,-12.00532054901123,-12.036286354064941,-1.1196660995483398,12.036275029181525,No,True
can contain pastrami,a sandwich,'',Can a sandwich contain pastrami?,Yes,random,-0.00012671947479248047,-9.562499046325684,-12.00532054901123,-12.036286354064941,12.005193829536438,2.473787307739258,Yes,True
can contain pastrami,lime,'',Can lime contain pastrami?,No,random,-14.562487602233887,-6.0796746765845455e-06,-12.00532054901123,-12.036286354064941,-2.5571670532226562,12.036280274390265,No,True
can contain photos,a wallet,'',Can a wallet contain photos?,Yes,random,-0.00011682510375976562,-9.624999046325684,-12.00532054901123,-12.036286354064941,12.00520372390747,2.411287307739258,Yes,True
can contain photos,sweet potato,'',Can sweet potato contain photos?,No,random,-7.343743324279785,-0.0006583929061889648,-12.00532054901123,-12.036286354064941,4.661577224731445,12.035627961158752,No,True
can contain rodents,whiskey,'',Can whiskey contain rodents?,No,random,-10.937484741210938,-8.08239055913873e-05,-12.00532054901123,-12.036286354064941,1.067835807800293,12.03620553015935,No,True
can contain springs,a rocket,'',Can a rocket contain springs?,No,random,-11.312479972839355,-2.896786099881865e-05,-12.00532054901123,-12.036286354064941,0.692840576171875,12.036257386203943,No,True
can contain tea,a deckchair,'',Can a deckchair contain tea?,No,random,-8.999979019165039,-0.00015890599752310663,-12.00532054901123,-12.036286354064941,3.0053415298461914,12.036127448067418,No,True
can cool the body down,a dragonfly,'',Can a dragonfly cool the body down?,No,random,-6.781240940093994,-0.0011646747589111328,-12.00532054901123,-12.036286354064941,5.224079608917236,12.03512167930603,No,True
can crawl,a coffee maker,'',Can a coffee maker crawl?,No,random,-16.374975204467773,-4.410747351357713e-06,-12.00532054901123,-12.036286354064941,-4.369654655456543,12.03628194331759,No,True
can crease,a shawl,'',Can a shawl crease?,Yes,random,-0.16015267372131348,-1.914061188697815,-12.00532054901123,-12.036286354064941,11.845167875289917,10.122225165367126,Yes,True
can croak,a frog,'',Can a frog croak?,Yes,random,-0.00022912025451660156,-9.187498092651367,-12.00532054901123,-12.036286354064941,12.005091428756714,2.848788261413574,Yes,True
can crush things,an owl,'',Can an owl crush things?,No,random,-0.1425710916519165,-2.015617609024048,-12.00532054901123,-12.036286354064941,11.862749457359314,10.020668745040894,Yes,False
can curl up,a shrimp,'',Can a shrimp curl up?,Yes,random,-1.859368920326233,-0.16991889476776123,-12.00532054901123,-12.036286354064941,10.145951628684998,11.86636745929718,No,False
can curl up,a sardine,'',Can a sardine curl up?,No,random,-5.031240940093994,-0.006528377532958984,-12.00532054901123,-12.036286354064941,6.974079608917236,12.029757976531982,No,True
can cut and chop wood,a chainsaw,'',Can a chainsaw cut and chop wood?,Yes,random,-0.0007135868072509766,-8.999994277954102,-12.00532054901123,-12.036286354064941,12.00460696220398,3.03629207611084,Yes,True
can cut and chop wood,mushroom,'',Can mushroom cut and chop wood?,No,random,-13.624972343444824,-1.2159358448116109e-05,-12.00532054901123,-12.036286354064941,-1.6196517944335938,12.036274194706493,No,True
can cut down trees,an axe,'',Can an axe cut down trees?,Yes,random,-0.00017130374908447266,-9.812498092651367,-12.00532054901123,-12.036286354064941,12.005149245262146,2.223788261413574,Yes,True
can cut flesh,a bayonet,'',Can a bayonet cut flesh?,Yes,random,-0.00043261051177978516,-8.062498092651367,-12.00532054901123,-12.036286354064941,12.00488793849945,3.973788261413574,Yes,True
can cut through fabric,scissors,'',Can scissors cut through fabric?,Yes,random,-0.0013712644577026367,-6.656249046325684,-12.00532054901123,-12.036286354064941,12.003949284553528,5.380037307739258,Yes,True
can cut through forrest vegetation,a goose,'',Can a goose cut through forrest vegetation?,No,random,-10.124983787536621,-7.879734766902402e-05,-12.00532054901123,-12.036286354064941,1.8803367614746094,12.036207556717272,No,True
can cut through metal,a saw,'',Can a saw cut through metal?,Yes,random,-0.0002843141555786133,-9.062499046325684,-12.00532054901123,-12.036286354064941,12.005036234855652,2.973787307739258,Yes,True
can cut through metal,a washing machine,'',Can a washing machine cut through metal?,No,random,-16.374990463256836,-2.980232693516882e-06,-12.00532054901123,-12.036286354064941,-4.3696699142456055,12.036283373832248,No,True
can cut through paper,champagne,'',Can champagne cut through paper?,No,random,-10.249994277954102,-4.494190216064453e-05,-12.00532054901123,-12.036286354064941,1.755326271057129,12.03624141216278,No,True
can damage buildings,a lamb,'',Can a lamb damage buildings?,No,random,-12.12498950958252,-1.680851164564956e-05,-12.00532054901123,-12.036286354064941,-0.11966896057128906,12.036269545553296,No,True
can damage crops,a grasshopper,'',Can a grasshopper damage crops?,Yes,random,-0.009578943252563477,-4.656247615814209,-12.00532054901123,-12.036286354064941,11.995741605758667,7.380038738250732,Yes,True
can dart around in the air,a truck,'',Can a truck dart around in the air?,No,random,-14.937477111816406,-9.05990873434348e-06,-12.00532054901123,-12.036286354064941,-2.932156562805176,12.036277294156207,No,True
can defrost food,an oven,'',Can an oven defrost food?,Yes,random,-9.062495231628418,-0.0001232624053955078,-12.00532054901123,-12.036286354064941,2.9428253173828125,12.036163091659546,No,False
can detect light,a bin,'',Can a bin detect light?,No,random,-10.187493324279785,-4.1365623474121094e-05,-12.00532054901123,-12.036286354064941,1.8178272247314453,12.036244988441467,No,True
can detect vibrations,an ear,'',Can an ear detect vibrations?,Yes,random,-0.000786900520324707,-7.312498569488525,-12.00532054901123,-12.036286354064941,12.004533648490906,4.723787784576416,Yes,True
can die after stinging,a bee,'',Can a bee die after stinging?,Yes,random,-0.0073201656341552734,-4.968748569488525,-12.00532054901123,-12.036286354064941,11.998000383377075,7.067537784576416,Yes,True
can dive underwater,a locust,'',Can a locust dive underwater?,No,random,-16.124990463256836,-2.622604597490863e-06,-12.00532054901123,-12.036286354064941,-4.1196699142456055,12.036283731460344,No,True
can drain water,a dishwasher,'',Can a dishwasher drain water?,Yes,random,-0.17968380451202393,-1.804685115814209,-12.00532054901123,-12.036286354064941,11.825636744499207,10.231601238250732,Yes,True
can drink,jelly,'',Can jelly drink?,No,random,-14.43748664855957,-2.8610247682081535e-06,-12.00532054901123,-12.036286354064941,-2.43216609954834,12.036283493040173,No,True
can drool,a calf,'',Can a calf drool?,Yes,random,-2.187487840652466,-0.12011349201202393,-12.00532054901123,-12.036286354064941,9.817832708358765,11.916172862052917,No,False
can drown its prey,a crocodile,'',Can a crocodile drown its prey?,Yes,random,-0.03294551372528076,-3.4374892711639404,-12.00532054901123,-12.036286354064941,11.97237503528595,8.598797082901001,Yes,True
can eat other birds,a shovel,'',Can a shovel eat other birds?,No,random,-14.99997615814209,-1.454353696317412e-05,-12.00532054901123,-12.036286354064941,-2.9946556091308594,12.036271810527978,No,True
can eat plants,a refrigerator,'',Can a refrigerator eat plants?,No,random,-16.749982833862305,-2.3841867005103268e-06,-12.00532054901123,-12.036286354064941,-4.744662284851074,12.036283969878241,No,True
can eat smaller birds,a pelican,'',Can a pelican eat smaller birds?,Yes,random,-0.9374960660934448,-0.4980435371398926,-12.00532054901123,-12.036286354064941,11.067824482917786,11.538242816925049,No,False
can entertain,a clam,'',Can a clam entertain?,No,random,-11.24998950958252,-2.0384790332172997e-05,-12.00532054901123,-12.036286354064941,0.7553310394287109,12.03626596927461,No,True
can fall,a goat,'',Can a goat fall?,No,random,-0.11327183246612549,-2.2343709468841553,-12.00532054901123,-12.036286354064941,11.892048716545105,9.801915407180786,Yes,False
can fetch ball,a dog,'',Can a dog fetch ball?,Yes,random,-0.00036847591400146484,-9.49999713897705,-12.00532054901123,-12.036286354064941,12.004952073097229,2.5362892150878906,Yes,True
can filter,jam,'',Can jam filter?,No,random,-4.874995231628418,-0.00762784481048584,-12.00532054901123,-12.036286354064941,7.1303253173828125,12.028658509254456,No,True
can filter water,a chopping board,'',Can a chopping board filter water?,No,random,-15.062494277954102,-1.4305117019830504e-06,-12.00532054901123,-12.036286354064941,-3.057173728942871,12.03628492355324,No,True
can fire arrows,ham,'',Can ham fire arrows?,No,random,-13.249972343444824,-8.583073395129759e-06,-12.00532054901123,-12.036286354064941,-1.2446517944335938,12.036277770991546,No,True
can fire long range,a rifle,'',Can a rifle fire long range?,Yes,random,-0.0003361701965332031,-8.999998092651367,-12.00532054901123,-12.036286354064941,12.004984378814697,3.036288261413574,Yes,True
can flash,a camera,'',Can a camera flash?,Yes,random,-7.009506225585938e-05,-10.249999046325684,-12.00532054901123,-12.036286354064941,12.005250453948975,1.7862873077392578,Yes,True
can flash,a hyacinth,'',Can a hyacinth flash?,No,random,-7.906238079071045,-0.0003870725631713867,-12.00532054901123,-12.036286354064941,4.0990824699401855,12.03589928150177,No,True
can flatten,a budgie,'',Can a budgie flatten?,No,random,-9.062481880187988,-0.00014781953359488398,-12.00532054901123,-12.036286354064941,2.942838668823242,12.036138534531347,No,True
can float in air,a jacket,'',Can a jacket float in air?,No,random,-12.374985694885254,-8.225441888498608e-06,-12.00532054901123,-12.036286354064941,-0.36966514587402344,12.036278128623053,No,True
can flutter,an oven,'',Can an oven flutter?,No,random,-15.062479972839355,-4.768374310515355e-06,-12.00532054901123,-12.036286354064941,-3.057159423828125,12.036281585690631,No,True
can fly,a unicycle,'',Can a unicycle fly?,No,random,-15.249988555908203,-3.457070306467358e-06,-12.00532054901123,-12.036286354064941,-3.2446680068969727,12.036282896994635,No,True
can fly backwards,a hummingbird,'',Can a hummingbird fly backwards?,Yes,random,-9.249992370605469,-0.00010466575622558594,-12.00532054901123,-12.036286354064941,2.7553281784057617,12.036181688308716,No,False
can fly backwards,a donut,'',Can a donut fly backwards?,No,random,-13.999964714050293,-2.205372766184155e-05,-12.00532054901123,-12.036286354064941,-1.9946441650390625,12.03626430033728,No,True
can fly fast,a hummingbird,'',Can a hummingbird fly fast?,Yes,random,-0.0009256601333618164,-7.156246662139893,-12.00532054901123,-12.036286354064941,12.004394888877869,4.880039691925049,Yes,True
can fly fast,a parka,'',Can a parka fly fast?,No,random,-12.312477111816406,-1.7642980310483836e-05,-12.00532054901123,-12.036286354064941,-0.3071565628051758,12.036268711084631,No,True
can get cold,a mackerel,'',Can a mackerel get cold?,No,random,-3.406245231628418,-0.03368985652923584,-12.00532054901123,-12.036286354064941,8.599075317382812,12.002596497535706,No,True
can get congested,a bicycle,'',Can a bicycle get congested?,No,random,-9.68748950958252,-7.224082946777344e-05,-12.00532054901123,-12.036286354064941,2.317831039428711,12.036214113235474,No,True
can get full,a bin,'',Can a bin get full?,Yes,random,-0.0006768703460693359,-7.343749046325684,-12.00532054901123,-12.036286354064941,12.004643678665161,4.692537307739258,Yes,True
can get knotted,a catapult,'',Can a catapult get knotted?,No,random,-8.437479972839355,-0.0002614259719848633,-12.00532054901123,-12.036286354064941,3.567840576171875,12.036024928092957,No,True
can give birth to mules,a throne,'',Can a throne give birth to mules?,No,random,-12.499972343444824,-6.473065150203183e-05,-12.00532054901123,-12.036286354064941,-0.49465179443359375,12.03622162341344,No,True
can glide,a buzzard,'',Can a buzzard glide?,Yes,random,-0.0002117156982421875,-8.749998092651367,-12.00532054901123,-12.036286354064941,12.005108833312988,3.286288261413574,Yes,True
can glide,a rhino,'',Can a rhino glide?,No,random,-16.499990463256836,-2.6226048248645384e-06,-12.00532054901123,-12.036286354064941,-4.4946699142456055,12.036283731460117,No,True
can go into a shoe,a foot,'',Can a foot go into a shoe?,Yes,random,-0.00025093555450439453,-8.999998092651367,-12.00532054901123,-12.036286354064941,12.005069613456726,3.036288261413574,Yes,True
can go into a sock,a flea,'',Can a flea go into a sock?,No,random,-0.019524097442626953,-3.9531209468841553,-12.00532054901123,-12.036286354064941,11.985796451568604,8.083165407180786,Yes,False
can go into wall,a nail,'',Can a nail go into wall?,Yes,random,-0.0002808570861816406,-8.624998092651367,-12.00532054901123,-12.036286354064941,12.005039691925049,3.411288261413574,Yes,True
can go stale,a ladle,'',Can a ladle go stale?,No,random,-5.874995231628418,-0.0028219223022460938,-12.00532054901123,-12.036286354064941,6.1303253173828125,12.033464431762695,No,True
can go through corks,a corkscrew,'',Can a corkscrew go through corks?,Yes,random,-0.0006248950958251953,-7.749996185302734,-12.00532054901123,-12.036286354064941,12.004695653915405,4.286290168762207,Yes,True
can go through corks,a woodpecker,'',Can a woodpecker go through corks?,No,random,-5.749985218048096,-0.0032595396041870117,-12.00532054901123,-12.036286354064941,6.255335330963135,12.033026814460754,No,True
can go without drinking water,an apple,'',Can an apple go without drinking water?,No,random,-9.74998664855957,-6.413459777832031e-05,-12.00532054901123,-12.036286354064941,2.25533390045166,12.036222219467163,No,True
can grate,a grater,'',Can a grater grate?,Yes,random,-0.0014362335205078125,-6.812497138977051,-12.00532054901123,-12.036286354064941,12.003884315490723,5.223789215087891,Yes,True
can grate vegetables,turnip,'',Can turnip grate vegetables?,No,random,-0.10057544708251953,-2.343743324279785,-12.00532054901123,-12.036286354064941,11.904745101928711,9.692543029785156,Yes,False
can grow,a leg,'',Can a leg grow?,Yes,random,-0.04589235782623291,-3.109372854232788,-12.00532054901123,-12.036286354064941,11.959428191184998,8.926913499832153,Yes,True
can growl,whiskey,'',Can whiskey growl?,No,random,-13.06246280670166,-1.1205685950699262e-05,-12.00532054901123,-12.036286354064941,-1.0571422576904297,12.03627514837899,No,True
can hang from the ceiling,a moped,'',Can a moped hang from the ceiling?,No,random,-12.874988555908203,-6.675721124338452e-06,-12.00532054901123,-12.036286354064941,-0.8696680068969727,12.036279678343817,No,True
can have a baby seat,a trolley,'',Can a trolley have a baby seat?,Yes,random,-10.937438011169434,-7.510187424486503e-05,-12.00532054901123,-12.036286354064941,1.0678825378417969,12.036211252190697,No,False
can have a basket,a trolley,'',Can a trolley have a basket?,Yes,random,-0.7656153440475464,-0.6406216621398926,-12.00532054901123,-12.036286354064941,11.239705204963684,11.395664691925049,No,False
can have a bell,a trumpet,'',Can a trumpet have a bell?,Yes,random,-0.013482093811035156,-4.312497138977051,-12.00532054901123,-12.036286354064941,11.991838455200195,7.723789215087891,Yes,True
can have a bin bag,a bin,'',Can a bin have a bin bag?,Yes,random,-0.004265904426574707,-5.499997615814209,-12.00532054901123,-12.036286354064941,12.001054644584656,6.536288738250732,Yes,True
can have a cork,a spatula,'',Can a spatula have a cork?,No,random,-7.9374823570251465,-0.0004146099090576172,-12.00532054901123,-12.036286354064941,4.067838191986084,12.035871744155884,No,True
can have a duvet,ham,'',Can ham have a duvet?,No,random,-12.312477111816406,-1.5974050256772898e-05,-12.00532054901123,-12.036286354064941,-0.3071565628051758,12.036270380014685,No,True
can have a hammer shaped head,kiwi,'',Can kiwi have a hammer shaped head?,No,random,-12.06246280670166,-4.875661397818476e-05,-12.00532054901123,-12.036286354064941,-0.05714225769042969,12.036237597450963,No,True
can have a headboard,a bed,'',Can a bed have a headboard?,Yes,random,-0.0004069805145263672,-8.187498092651367,-12.00532054901123,-12.036286354064941,12.004913568496704,3.848788261413574,Yes,True
can have a hot temperature,an oven,'',Can an oven have a hot temperature?,Yes,random,-0.00036275386810302734,-8.687498092651367,-12.00532054901123,-12.036286354064941,12.004957795143127,3.348788261413574,Yes,True
can have a kidney shape,a bean,'',Can a bean have a kidney shape?,Yes,random,-0.035874366760253906,-3.3437423706054688,-12.00532054901123,-12.036286354064941,11.969446182250977,8.692543983459473,Yes,True
can have a label,butter,'',Can butter have a label?,No,random,-0.2519422769546509,-1.4999948740005493,-12.00532054901123,-12.036286354064941,11.75337827205658,10.536291480064392,Yes,False
can have a large surface area,a yacht,'',Can a yacht have a large surface area?,No,random,-0.0006194114685058594,-7.812497138977051,-12.00532054901123,-12.036286354064941,12.004701137542725,4.223789215087891,Yes,False
can have a lever,pliers,'',Can pliers have a lever?,Yes,random,-0.03001880645751953,-3.5312445163726807,-12.00532054901123,-12.036286354064941,11.975301742553711,8.50504183769226,Yes,True
can have a lever,a clam,'',Can a clam have a lever?,No,random,-10.812474250793457,-5.567074549617246e-05,-12.00532054901123,-12.036286354064941,1.1928462982177734,12.036230683319445,No,True
can have a lid,a basket,'',Can a basket have a lid?,Yes,random,-0.005549073219299316,-5.437497615814209,-12.00532054901123,-12.036286354064941,11.999771475791931,6.598788738250732,Yes,True
can have a minibar,a limousine,'',Can a limousine have a minibar?,Yes,random,-0.005289793014526367,-5.718733787536621,-12.00532054901123,-12.036286354064941,12.000030755996704,6.31755256652832,Yes,True
can have a motor,a tongue,'',Can a tongue have a motor?,No,random,-1.2656219005584717,-0.33007705211639404,-12.00532054901123,-12.036286354064941,10.739698648452759,11.706209301948547,No,True
can have a rough texture,grapefruit,'',Can grapefruit have a rough texture?,Yes,random,-0.07030296325683594,-2.687494993209839,-12.00532054901123,-12.036286354064941,11.935017585754395,9.348791360855103,Yes,True
can have a rubber band,a catapult,'',Can a catapult have a rubber band?,Yes,random,-1.1796718835830688,-0.36718177795410156,-12.00532054901123,-12.036286354064941,10.825648665428162,11.66910457611084,No,False
can have a smooth texture,an elm tree,'',Can an elm tree have a smooth texture?,No,random,-9.312481880187988,-0.00011575222742976621,-12.00532054901123,-12.036286354064941,2.692838668823242,12.036170601837512,No,True
can have a tap for warm and cold water,a trout,'',Can a trout have a tap for warm and cold water?,No,random,-5.437487602233887,-0.004451632499694824,-12.00532054901123,-12.036286354064941,6.567832946777344,12.031834721565247,No,True
can have a triangular shape,a sandwich,'',Can a sandwich have a triangular shape?,Yes,random,-0.0018786191940307617,-6.312497615814209,-12.00532054901123,-12.036286354064941,12.0034419298172,5.723788738250732,Yes,True
can have a visor,a helmet,'',Can a helmet have a visor?,Yes,random,-0.0002843141555786133,-8.499998092651367,-12.00532054901123,-12.036286354064941,12.005036234855652,3.536288261413574,Yes,True
can have a wooden handle,a spatula,'',Can a spatula have a wooden handle?,Yes,random,-2.687492609024048,-0.06982207298278809,-12.00532054901123,-12.036286354064941,9.317827939987183,11.966464281082153,No,False
can have a wooden handle,a cockroach,'',Can a cockroach have a wooden handle?,No,random,-8.187479972839355,-0.00032520294189453125,-12.00532054901123,-12.036286354064941,3.817840576171875,12.035961151123047,No,True
can have cabins,a houseboat,'',Can a houseboat have cabins?,Yes,random,-0.0011844635009765625,-6.812497138977051,-12.00532054901123,-12.036286354064941,12.004136085510254,5.223789215087891,Yes,True
can have candles,a cat,'',Can a cat have candles?,No,random,-12.624980926513672,-1.3113025488564745e-05,-12.00532054901123,-12.036286354064941,-0.6196603775024414,12.036273241039453,No,True
can have decorations,a desk,'',Can a desk have decorations?,No,random,-0.00012826919555664062,-9.624998092651367,-12.00532054901123,-12.036286354064941,12.005192279815674,2.411288261413574,Yes,False
can have engravings on it,a cookie,'',Can a cookie have engravings on it?,Yes,random,-0.18065571784973145,-1.804683804512024,-12.00532054901123,-12.036286354064941,11.824664831161499,10.231602549552917,Yes,True
can have engravings on it,a moped,'',Can a moped have engravings on it?,No,random,-0.06834924221038818,-2.7499947547912598,-12.00532054901123,-12.036286354064941,11.936971306800842,9.286291599273682,Yes,False
can have flat or curved leaves,parsley,'',Can parsley have flat or curved leaves?,Yes,random,-0.0016428232192993164,-7.156247615814209,-12.00532054901123,-12.036286354064941,12.003677725791931,4.880038738250732,Yes,True
can have fruity bits in it,a mussel,'',Can a mussel have fruity bits in it?,No,random,-11.06248664855957,-5.209446317167021e-05,-12.00532054901123,-12.036286354064941,0.9428339004516602,12.03623425960177,No,True
can have hexagonal heads,a chopping board,'',Can a chopping board have hexagonal heads?,No,random,-10.062474250793457,-6.11543728155084e-05,-12.00532054901123,-12.036286354064941,1.9428462982177734,12.036225199692126,No,True
can have lice,hair,'',Can hair have lice?,Yes,random,-5.602836608886719e-05,-10.874999046325684,-12.00532054901123,-12.036286354064941,12.005264520645142,1.1612873077392578,Yes,True
can have long sleeves,a colander,'',Can a colander have long sleeves?,No,random,-12.749979019165039,-1.2993817108508665e-05,-12.00532054901123,-12.036286354064941,-0.7446584701538086,12.036273360247833,No,True
can have multiple taps,a bathtub,'',Can a bathtub have multiple taps?,Yes,random,-4.562478542327881,-0.012567400932312012,-12.00532054901123,-12.036286354064941,7.44284200668335,12.02371895313263,No,False
can have multiple taps,a toe,'',Can a toe have multiple taps?,No,random,-0.100577712059021,-2.3437459468841553,-12.00532054901123,-12.036286354064941,11.90474283695221,9.692540407180786,Yes,False
can have one hump,a camel,'',Can a camel have one hump?,Yes,random,-0.05661797523498535,-2.9374842643737793,-12.00532054901123,-12.036286354064941,11.948702573776245,9.098802089691162,Yes,True
can have rooms,a caravan,'',Can a caravan have rooms?,Yes,random,-0.9765526056289673,-0.4765580892562866,-12.00532054901123,-12.036286354064941,11.028767943382263,11.559728264808655,No,False
can have rough edges,a tweezer,'',Can a tweezer have rough edges?,Yes,random,-0.0046901702880859375,-5.468743324279785,-12.00532054901123,-12.036286354064941,12.000630378723145,6.567543029785156,Yes,True
can have rough edges,a dinghy,'',Can a dinghy have rough edges?,No,random,-0.14354228973388672,-2.0156192779541016,-12.00532054901123,-12.036286354064941,11.861778259277344,10.02066707611084,Yes,False
can have sharp blades,a sword,'',Can a sword have sharp blades?,Yes,random,-0.0022792816162109375,-6.281245231628418,-12.00532054901123,-12.036286354064941,12.00304126739502,5.755041122436523,Yes,True
can have short sleeves,a wetsuit,'',Can a wetsuit have short sleeves?,Yes,random,-1.4999910593032837,-0.2519500255584717,-12.00532054901123,-12.036286354064941,10.505329489707947,11.78433632850647,No,False
can have short sleeves,a pony,'',Can a pony have short sleeves?,No,random,-11.749968528747559,-2.9206285034888424e-05,-12.00532054901123,-12.036286354064941,0.2553520202636719,12.036257147779907,No,True
can have six wheels,a coach,'',Can a coach have six wheels?,Yes,random,-11.249954223632812,-7.510188152082264e-05,-12.00532054901123,-12.036286354064941,0.755366325378418,12.03621125218342,No,False
can have split ends,hair,'',Can hair have split ends?,Yes,random,-0.00013625621795654297,-9.312499046325684,-12.00532054901123,-12.036286354064941,12.005184292793274,2.723787307739258,Yes,True
