task,QID,AnsRefIDs,Context,Question,Correct Answer,yes_logprob,no_logprob,predicted_answer,is_correct
qa11,9,"[7, 8]",Sandra journeyed to the kitchen. Afterwards she went to the garden.,Is Sandra in the garden?,Yes,-2.183159112930298,-1.0604472160339355,No,False
qa11,9,"[7, 8]",Sandra journeyed to the kitchen. Afterwards she went to the garden.,Is Sandra in the bathroom?,No,-4.342919826507568,-2.108795642852783,No,True
qa11,15,"[13, 14]",John travelled to the kitchen. Then he travelled to the hallway.,Is John in the hallway?,Yes,-1.6554200649261475,-1.281064748764038,No,False
qa11,15,"[13, 14]",John travelled to the kitchen. Then he travelled to the hallway.,Is John in the garden?,No,-3.2332229614257812,-0.9255386590957642,No,True
qa11,12,"[7, 8]",Mary travelled to the kitchen. After that she went to the bathroom.,Is Mary in the bathroom?,Yes,-3.310997724533081,-0.8120416402816772,No,False
qa11,12,"[7, 8]",Mary travelled to the kitchen. After that she went to the bathroom.,Is Mary in the hallway?,No,-3.4351742267608643,-0.7457380890846252,No,True
qa11,6,"[1, 2]",Sandra went back to the hallway. Following that she went back to the kitchen.,Is Sandra in the kitchen?,Yes,-2.5125925540924072,-1.819449543952942,No,False
qa11,6,"[1, 2]",Sandra went back to the hallway. Following that she went back to the kitchen.,Is Sandra in the bedroom?,No,-3.120379686355591,-0.9988297820091248,No,True
qa11,3,"[1, 2]",Daniel went to the bathroom. Following that he went back to the kitchen.,Is Daniel in the kitchen?,Yes,-1.983069658279419,-1.6714236736297607,No,False
qa11,3,"[1, 2]",Daniel went to the bathroom. Following that he went back to the kitchen.,Is Daniel in the hallway?,No,-3.0445852279663086,-1.5539830923080444,No,True
qa11,6,"[1, 2]",Daniel went to the bathroom. Following that he went back to the kitchen.,Is Daniel in the kitchen?,Yes,-1.983069658279419,-1.6714236736297607,No,False
qa11,6,"[1, 2]",Daniel went to the bathroom. Following that he went back to the kitchen.,Is Daniel in the bathroom?,No,-1.8661627769470215,-2.296363592147827,Yes,False
qa11,6,"[1, 2]",Mary went to the office. Afterwards she went back to the bedroom.,Is Mary in the bedroom?,Yes,-2.8718223571777344,-1.0616437196731567,No,False
qa11,6,"[1, 2]",Mary went to the office. Afterwards she went back to the bedroom.,Is Mary in the garden?,No,-4.340035915374756,-1.107646107673645,No,True
qa11,15,"[13, 14]",John went to the office. Then he went to the bedroom.,Is John in the bedroom?,Yes,-2.795569658279419,-1.1637547016143799,No,False
qa11,15,"[13, 14]",John went to the office. Then he went to the bedroom.,Is John in the hallway?,No,-4.467615604400635,-0.48413339257240295,No,True
qa11,15,"[13, 14]",Mary moved to the bathroom. Then she journeyed to the garden.,Is Mary in the garden?,Yes,-1.725419282913208,-1.2262732982635498,No,False
qa11,15,"[13, 14]",Mary moved to the bathroom. Then she journeyed to the garden.,Is Mary in the bathroom?,No,-2.577404022216797,-1.07785964012146,No,True
qa11,12,"[10, 11]",John travelled to the hallway. Following that he travelled to the bathroom.,Is John in the bathroom?,Yes,-1.9676157236099243,-1.405924916267395,No,False
qa11,12,"[10, 11]",John travelled to the hallway. Following that he travelled to the bathroom.,Is John in the kitchen?,No,-2.5142781734466553,-0.7025271058082581,No,True
qa11,6,"[1, 2]",Daniel journeyed to the hallway. After that he journeyed to the bedroom.,Is Daniel in the bedroom?,Yes,-1.8898574113845825,-1.3279049396514893,No,False
qa11,6,"[1, 2]",Daniel journeyed to the hallway. After that he journeyed to the bedroom.,Is Daniel in the hallway?,No,-1.905746579170227,-0.8397449254989624,No,True
qa11,9,"[4, 5]",Mary journeyed to the bedroom. Then she moved to the kitchen.,Is Mary in the kitchen?,Yes,-2.374244213104248,-0.9998511075973511,No,False
qa11,9,"[4, 5]",Mary journeyed to the bedroom. Then she moved to the kitchen.,Is Mary in the bedroom?,No,-2.0929200649261475,-0.5896809101104736,No,True
qa11,15,"[13, 14]",Sandra went back to the garden. Following that she went back to the bedroom.,Is Sandra in the bedroom?,Yes,-2.4652605056762695,-1.5303096771240234,No,False
qa11,15,"[13, 14]",Sandra went back to the garden. Following that she went back to the bedroom.,Is Sandra in the office?,No,-4.935688018798828,-3.560900926589966,No,True
qa11,15,"[13, 14]",Sandra travelled to the kitchen. After that she journeyed to the garden.,Is Sandra in the garden?,Yes,-2.2636661529541016,-1.4601140022277832,No,False
qa11,15,"[13, 14]",Sandra travelled to the kitchen. After that she journeyed to the garden.,Is Sandra in the kitchen?,No,-1.9523574113845825,-0.8314674496650696,No,True
qa11,6,"[4, 5]",John journeyed to the hallway. Then he travelled to the garden.,Is John in the garden?,Yes,-2.3116438388824463,-1.1325651407241821,No,False
qa11,6,"[4, 5]",John journeyed to the hallway. Then he travelled to the garden.,Is John in the bedroom?,No,-4.155115604400635,-0.4800960421562195,No,True
qa11,6,"[4, 5]",Mary went back to the kitchen. Then she went back to the office.,Is Mary in the office?,Yes,-2.264359712600708,-0.7651593685150146,No,False
qa11,6,"[4, 5]",Mary went back to the kitchen. Then she went back to the office.,Is Mary in the bathroom?,No,-5.247815132141113,-1.6400632858276367,No,True
qa11,6,"[4, 5]",Sandra went back to the office. Following that she went to the kitchen.,Is Sandra in the kitchen?,Yes,-2.450448513031006,-1.3899039030075073,No,False
qa11,6,"[4, 5]",Sandra went back to the office. Following that she went to the kitchen.,Is Sandra in the bedroom?,No,-3.605830669403076,-0.9868862628936768,No,True
qa11,6,"[4, 5]",Daniel journeyed to the bathroom. Afterwards he went back to the kitchen.,Is Daniel in the kitchen?,Yes,-1.8810969591140747,-1.507288932800293,No,False
qa11,6,"[4, 5]",Daniel journeyed to the bathroom. Afterwards he went back to the kitchen.,Is Daniel in the hallway?,No,-2.701500654220581,-1.5775973796844482,No,True
qa11,3,"[1, 2]",Mary went to the garden. Afterwards she moved to the hallway.,Is Mary in the hallway?,Yes,-2.998497724533081,-1.9449527263641357,No,False
qa11,3,"[1, 2]",Mary went to the garden. Afterwards she moved to the hallway.,Is Mary in the garden?,No,-3.2797937393188477,-1.280561923980713,No,True
qa11,12,"[7, 8]",John went back to the hallway. Then he moved to the garden.,Is John in the garden?,Yes,-1.8645728826522827,-0.9953410029411316,No,False
qa11,12,"[7, 8]",John went back to the hallway. Then he moved to the garden.,Is John in the office?,No,-4.341880798339844,-1.4756147861480713,No,True
qa11,9,"[4, 5]",Sandra went to the kitchen. After that she journeyed to the hallway.,Is Sandra in the hallway?,Yes,-2.3431427478790283,-0.7888373136520386,No,False
qa11,9,"[4, 5]",Sandra went to the kitchen. After that she journeyed to the hallway.,Is Sandra in the bathroom?,No,-4.499143600463867,-0.9919439554214478,No,True
qa11,9,"[7, 8]",Daniel moved to the hallway. Following that he journeyed to the garden.,Is Daniel in the garden?,Yes,-1.9506876468658447,-2.264575958251953,Yes,True
qa11,9,"[7, 8]",Daniel moved to the hallway. Following that he journeyed to the garden.,Is Daniel in the kitchen?,No,-4.1238298416137695,-1.55426025390625,No,True
qa11,3,"[1, 2]",Mary journeyed to the garden. After that she travelled to the kitchen.,Is Mary in the kitchen?,Yes,-1.77861487865448,-1.1554200649261475,No,False
qa11,3,"[1, 2]",Mary journeyed to the garden. After that she travelled to the kitchen.,Is Mary in the office?,No,-3.2793805599212646,-1.146850824356079,No,True
qa11,6,"[4, 5]",Daniel went back to the office. After that he went to the bathroom.,Is Daniel in the bathroom?,Yes,-2.0604472160339355,-1.069788932800293,No,False
qa11,6,"[4, 5]",Daniel went back to the office. After that he went to the bathroom.,Is Daniel in the kitchen?,No,-3.79591965675354,-1.9286627769470215,No,True
qa11,6,"[1, 2]",John journeyed to the kitchen. Then he went to the hallway.,Is John in the hallway?,Yes,-2.889857530593872,-0.5154916048049927,No,False
qa11,6,"[1, 2]",John journeyed to the kitchen. Then he went to the hallway.,Is John in the office?,No,-4.092381954193115,-1.2338305711746216,No,True
qa11,9,"[7, 8]",John travelled to the bathroom. Afterwards he moved to the kitchen.,Is John in the kitchen?,Yes,-2.311174154281616,-1.1793104410171509,No,False
qa11,9,"[7, 8]",John travelled to the bathroom. Afterwards he moved to the kitchen.,Is John in the bathroom?,No,-4.093061923980713,-0.8943592309951782,No,True
qa11,15,"[13, 14]",John went to the office. Afterwards he went to the bathroom.,Is John in the bathroom?,Yes,-3.8423819541931152,-1.4683057069778442,No,False
qa11,15,"[13, 14]",John went to the office. Afterwards he went to the bathroom.,Is John in the office?,No,-3.421031951904297,-0.991854727268219,No,True
qa11,12,"[10, 11]",Daniel went back to the kitchen. Following that he went back to the hallway.,Is Daniel in the hallway?,Yes,-2.1209216117858887,-1.5070017576217651,No,False
qa11,12,"[10, 11]",Daniel went back to the kitchen. Following that he went back to the hallway.,Is Daniel in the bathroom?,No,-3.738952159881592,-0.8100243210792542,No,True
qa11,15,"[13, 14]",Daniel went to the kitchen. Afterwards he moved to the hallway.,Is Daniel in the hallway?,Yes,-1.4127672910690308,-1.2887547016143799,No,False
qa11,15,"[13, 14]",Daniel went to the kitchen. Afterwards he moved to the hallway.,Is Daniel in the garden?,No,-4.498400688171387,-1.311833143234253,No,True
qa11,6,"[4, 5]",Sandra travelled to the garden. Then she journeyed to the bathroom.,Is Sandra in the bathroom?,Yes,-2.9325826168060303,-1.3652738332748413,No,False
qa11,6,"[4, 5]",Sandra travelled to the garden. Then she journeyed to the bathroom.,Is Sandra in the bedroom?,No,-3.7937464714050293,-0.9243862628936768,No,True
qa11,9,"[4, 5]",Sandra travelled to the garden. Then she journeyed to the bathroom.,Is Sandra in the bathroom?,Yes,-2.9325826168060303,-1.3652738332748413,No,False
qa11,9,"[4, 5]",Sandra travelled to the garden. Then she journeyed to the bathroom.,Is Sandra in the bedroom?,No,-3.7937464714050293,-0.9243862628936768,No,True
qa11,15,"[13, 14]",John travelled to the kitchen. Afterwards he went back to the bedroom.,Is John in the bedroom?,Yes,-2.6241438388824463,-0.9334033727645874,No,False
qa11,15,"[13, 14]",John travelled to the kitchen. Afterwards he went back to the bedroom.,Is John in the kitchen?,No,-2.3587582111358643,-0.6170201301574707,No,True
qa11,12,"[7, 8]",Mary moved to the bedroom. After that she travelled to the bathroom.,Is Mary in the bathroom?,Yes,-1.8571555614471436,-1.6089767217636108,No,False
qa11,12,"[7, 8]",Mary moved to the bedroom. After that she travelled to the bathroom.,Is Mary in the hallway?,No,-3.2935450077056885,-0.5462386012077332,No,True
qa11,9,"[1, 2]",Daniel moved to the office. Then he moved to the bedroom.,Is Daniel in the bedroom?,Yes,-1.2797476053237915,-1.968381643295288,Yes,True
qa11,9,"[1, 2]",Daniel moved to the office. Then he moved to the bedroom.,Is Daniel in the hallway?,No,-3.951284646987915,-0.8238999247550964,No,True
qa11,12,"[7, 8]",Daniel travelled to the kitchen. Following that he went back to the hallway.,Is Daniel in the hallway?,Yes,-1.9730457067489624,-1.6007260084152222,No,False
qa11,12,"[7, 8]",Daniel travelled to the kitchen. Following that he went back to the hallway.,Is Daniel in the office?,No,-3.5279715061187744,-1.9744279384613037,No,True
qa11,15,"[13, 14]",Mary went to the kitchen. After that she travelled to the office.,Is Mary in the office?,Yes,-2.1997950077056885,-1.2015506029129028,No,False
qa11,15,"[13, 14]",Mary went to the kitchen. After that she travelled to the office.,Is Mary in the hallway?,No,-2.9970145225524902,-0.6320970058441162,No,True
qa11,6,"[1, 2]",John journeyed to the office. After that he moved to the kitchen.,Is John in the kitchen?,Yes,-2.4362542629241943,-0.9997040629386902,No,False
qa11,6,"[1, 2]",John journeyed to the office. After that he moved to the kitchen.,Is John in the hallway?,No,-4.155470371246338,-0.6481700539588928,No,True
qa12,15,[14],Daniel and Sandra journeyed to the hallway.,Is Daniel in the hallway?,Yes,-1.5616955757141113,-1.687221884727478,Yes,True
qa12,15,[14],Daniel and Sandra journeyed to the hallway.,Is Daniel in the kitchen?,No,-4.342293739318848,-2.1082229614257812,No,True
qa12,6,[5],Mary and John went back to the garden.,Is Mary in the garden?,Yes,-1.6773797273635864,-0.8081371784210205,No,False
qa12,6,[5],Mary and John went back to the garden.,Is Mary in the kitchen?,No,-4.496822357177734,-0.8233523368835449,No,True
qa12,6,[5],Sandra and Mary journeyed to the kitchen.,Is Sandra in the kitchen?,Yes,-1.9510397911071777,-0.8237549066543579,No,False
qa12,6,[5],Sandra and Mary journeyed to the kitchen.,Is Sandra in the garden?,No,-4.278850555419922,-1.0224127769470215,No,True
qa12,6,[5],John and Daniel went to the bedroom.,Is Daniel in the bedroom?,Yes,-1.9982978105545044,-1.1945017576217651,No,False
qa12,6,[5],John and Daniel went to the bedroom.,Is Daniel in the kitchen?,No,-4.7479472160339355,-2.452075958251953,No,True
qa12,6,[4],Sandra and Daniel journeyed to the bedroom.,Is Daniel in the bedroom?,Yes,-1.7086297273635864,-2.3275632858276367,Yes,True
qa12,6,[4],Sandra and Daniel journeyed to the bedroom.,Is Daniel in the bathroom?,No,-4.842809677124023,-2.3275632858276367,No,True
qa12,15,[14],Mary and John went to the bedroom.,Is John in the bedroom?,Yes,-2.905115842819214,-0.777106761932373,No,False
qa12,15,[14],Mary and John went to the bedroom.,Is John in the hallway?,No,-4.468179702758789,-0.6678855419158936,No,True
qa12,15,[13],Sandra and John went to the office.,Is Sandra in the office?,Yes,-2.6527605056762695,-1.7168214321136475,No,False
qa12,15,[13],Sandra and John went to the office.,Is Sandra in the hallway?,No,-3.966632127761841,-0.5852757692337036,No,True
qa12,12,[10],Daniel and John travelled to the garden.,Is Daniel in the garden?,Yes,-1.6772310733795166,-1.5533719062805176,No,False
qa12,12,[10],Daniel and John travelled to the garden.,Is Daniel in the kitchen?,No,-4.399740695953369,-1.261852502822876,No,True
qa12,3,[2],Daniel and John travelled to the bathroom.,Is Daniel in the bathroom?,Yes,-1.9039242267608643,-1.0301506519317627,No,False
qa12,3,[2],Daniel and John travelled to the bathroom.,Is Daniel in the kitchen?,No,-3.8895084857940674,-0.948834240436554,No,True
qa12,3,[2],Mary and Sandra moved to the hallway.,Is Mary in the hallway?,Yes,-1.1396992206573486,-1.1403757333755493,Yes,True
qa12,3,[2],Mary and Sandra moved to the hallway.,Is Mary in the office?,No,-4.374029636383057,-3.1241955757141113,No,True
qa12,9,[8],Mary and Daniel went back to the bathroom.,Is Mary in the bathroom?,Yes,-1.4665648937225342,-1.3433326482772827,No,False
qa12,9,[8],Mary and Daniel went back to the bathroom.,Is Mary in the hallway?,No,-2.7172937393188477,-1.6558579206466675,No,True
qa12,3,[2],Mary and Sandra moved to the hallway.,Is Mary in the hallway?,Yes,-1.1396992206573486,-1.1403757333755493,Yes,True
qa12,3,[2],Mary and Sandra moved to the hallway.,Is Mary in the garden?,No,-3.7644362449645996,-1.7727547883987427,No,True
qa12,15,[14],Daniel and John went to the office.,Is Daniel in the office?,Yes,-2.0922000408172607,-1.1628831624984741,No,False
qa12,15,[14],Daniel and John went to the office.,Is Daniel in the kitchen?,No,-4.966631889343262,-0.8271082043647766,No,True
qa12,9,[8],Sandra and Daniel went back to the bedroom.,Is Daniel in the bedroom?,Yes,-2.4194376468658447,-2.169976234436035,No,False
qa12,9,[8],Sandra and Daniel went back to the bedroom.,Is Daniel in the bathroom?,No,-4.998071193695068,-3.498674154281616,No,True
qa12,15,[13],Daniel and Mary journeyed to the kitchen.,Is Mary in the kitchen?,Yes,-1.6070125102996826,-1.1089236736297607,No,False
qa12,15,[13],Daniel and Mary journeyed to the kitchen.,Is Mary in the bedroom?,No,-4.902535915374756,-1.264807939529419,No,True
qa12,12,[11],Mary and Daniel went back to the office.,Is Mary in the office?,Yes,-2.6850242614746094,-1.1857978105545044,No,False
qa12,12,[11],Mary and Daniel went back to the office.,Is Mary in the bedroom?,No,-3.8065714836120605,-1.6860885620117188,No,True
qa12,6,[5],Mary and John went back to the bedroom.,Is Mary in the bedroom?,Yes,-1.6859976053237915,-0.6872387528419495,No,False
qa12,6,[5],Mary and John went back to the bedroom.,Is Mary in the garden?,No,-4.153696060180664,-0.9715526103973389,No,True
qa12,3,[2],John and Daniel journeyed to the hallway.,Is John in the hallway?,Yes,-0.8040257692337036,-1.679458737373352,Yes,True
qa12,3,[2],John and Daniel journeyed to the hallway.,Is John in the bedroom?,No,-3.8271396160125732,-1.2028757333755493,No,True
qa12,6,[5],Sandra and John moved to the kitchen.,Is Sandra in the kitchen?,Yes,-2.1864006519317627,-1.0621848106384277,No,False
qa12,6,[5],Sandra and John moved to the kitchen.,Is Sandra in the bedroom?,No,-4.373400688171387,-1.3116955757141113,No,True
qa12,6,[5],Daniel and Sandra went to the hallway.,Is Sandra in the hallway?,Yes,-1.7416720390319824,-1.0545092821121216,No,False
qa12,6,[5],Daniel and Sandra went to the hallway.,Is Sandra in the garden?,No,-4.654964923858643,-2.4679200649261475,No,True
qa12,15,[14],Daniel and Sandra travelled to the office.,Is Daniel in the office?,Yes,-2.2153677940368652,-1.5993602275848389,No,False
qa12,15,[14],Daniel and Sandra travelled to the office.,Is Daniel in the bathroom?,No,-4.029793739318848,-1.163411021232605,No,True
qa12,15,[14],John and Daniel went back to the bedroom.,Is Daniel in the bedroom?,Yes,-2.823432207107544,-2.4511661529541016,No,False
qa12,15,[14],John and Daniel went back to the bedroom.,Is Daniel in the kitchen?,No,-5.1848649978637695,-3.8105714321136475,No,True
qa12,12,[11],Daniel and Mary travelled to the hallway.,Is Daniel in the hallway?,Yes,-1.0688899755477905,-1.3824048042297363,Yes,True
qa12,12,[11],Daniel and Mary travelled to the hallway.,Is Daniel in the office?,No,-3.1538503170013428,-1.5377672910690308,No,True
qa12,6,[5],Daniel and John journeyed to the bathroom.,Is Daniel in the bathroom?,Yes,-1.5537830591201782,-0.9293938279151917,No,False
qa12,6,[5],Daniel and John journeyed to the bathroom.,Is Daniel in the hallway?,No,-2.874333143234253,-0.9998601675033569,No,True
qa12,9,[8],Sandra and John journeyed to the bedroom.,Is John in the bedroom?,Yes,-1.25705087184906,-1.632671594619751,Yes,True
qa12,9,[8],Sandra and John journeyed to the bedroom.,Is John in the kitchen?,No,-4.780309677124023,-0.9607292413711548,No,True
qa12,15,[14],Mary and Daniel travelled to the hallway.,Is Daniel in the hallway?,Yes,-0.8034515976905823,-1.4917861223220825,Yes,True
qa12,15,[14],Mary and Daniel travelled to the hallway.,Is Daniel in the bedroom?,No,-3.8886661529541016,-0.6360848546028137,No,True
qa12,15,[14],Mary and John moved to the hallway.,Is John in the hallway?,Yes,-1.6238298416137695,-0.8786888122558594,No,False
qa12,15,[14],Mary and John moved to the hallway.,Is John in the office?,No,-3.325610399246216,-1.7095801830291748,No,True
qa12,6,[4],Mary and Sandra journeyed to the bathroom.,Is Sandra in the bathroom?,Yes,-2.3116438388824463,-1.3200651407241821,No,False
qa12,6,[4],Mary and Sandra journeyed to the bathroom.,Is Sandra in the office?,No,-4.186695575714111,-3.3275270462036133,No,True
qa12,6,[4],Sandra and Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,-0.8742901086807251,-1.6247694492340088,Yes,True
qa12,6,[4],Sandra and Mary moved to the bedroom.,Is Mary in the bathroom?,No,-4.341495513916016,-1.327447533607483,No,True
qa12,6,[5],John and Sandra journeyed to the garden.,Is John in the garden?,Yes,-1.8428665399551392,-1.2809630632400513,No,False
qa12,6,[5],John and Sandra journeyed to the garden.,Is John in the bathroom?,No,-4.374446868896484,-1.3045092821121216,No,True
qa12,6,[5],John and Sandra went back to the bathroom.,Is John in the bathroom?,Yes,-2.5146396160125732,-0.6364854574203491,No,False
qa12,6,[5],John and Sandra went back to the bathroom.,Is John in the hallway?,No,-3.7490296363830566,-1.1794439554214478,No,True
qa12,3,[2],John and Mary moved to the hallway.,Is John in the hallway?,Yes,-1.335004448890686,-0.9646908044815063,No,False
qa12,3,[2],John and Mary moved to the hallway.,Is John in the bathroom?,No,-3.4365885257720947,-0.8825801610946655,No,True
qa12,12,[11],Daniel and John journeyed to the hallway.,Is John in the hallway?,Yes,-0.9953410029411316,-1.74980890750885,Yes,True
qa12,12,[11],Daniel and John journeyed to the hallway.,Is John in the garden?,No,-4.373967170715332,-1.8900632858276367,No,True
qa12,9,[8],Sandra and Daniel went to the bedroom.,Is Sandra in the bedroom?,Yes,-1.1705282926559448,-1.4212955236434937,Yes,True
qa12,9,[8],Sandra and Daniel went to the bedroom.,Is Sandra in the kitchen?,No,-3.9664957523345947,-1.6548820734024048,No,True
qa12,9,[8],Mary and Daniel journeyed to the hallway.,Is Mary in the hallway?,Yes,-0.831260621547699,-1.8982418775558472,Yes,True
qa12,9,[8],Mary and Daniel journeyed to the hallway.,Is Mary in the bathroom?,No,-4.623071193695068,-2.3741955757141113,No,True
qa12,3,[2],Sandra and Mary went to the hallway.,Is Mary in the hallway?,Yes,-1.9678665399551392,-1.0934967994689941,No,False
qa12,3,[2],Sandra and Mary went to the hallway.,Is Mary in the garden?,No,-4.029131889343262,-2.2799649238586426,No,True
qa12,6,[4],John and Daniel journeyed to the kitchen.,Is Daniel in the kitchen?,Yes,-1.8956544399261475,-1.2727106809616089,No,False
qa12,6,[4],John and Daniel journeyed to the kitchen.,Is Daniel in the office?,No,-4.873071193695068,-4.373497486114502,No,True
qa12,6,[5],Daniel and Sandra went to the office.,Is Sandra in the office?,Yes,-2.8690714836120605,-1.8645728826522827,No,False
qa12,6,[5],Daniel and Sandra went to the office.,Is Sandra in the hallway?,No,-3.6706488132476807,-0.925449788570404,No,True
qa12,9,[8],John and Mary journeyed to the bathroom.,Is John in the bathroom?,Yes,-2.9054200649261475,-0.8982647657394409,No,False
qa12,9,[8],John and Mary journeyed to the bathroom.,Is John in the hallway?,No,-3.2181036472320557,-1.0311375856399536,No,True
qa12,15,[14],John and Mary moved to the hallway.,Is Mary in the hallway?,Yes,-1.0771081447601318,-1.452918291091919,Yes,True
qa12,15,[14],John and Mary moved to the hallway.,Is Mary in the office?,No,-4.060797691345215,-2.061744213104248,No,True
qa12,12,[10],John and Mary travelled to the bedroom.,Is John in the bedroom?,Yes,-2.4835829734802246,-0.8592609167098999,No,False
qa12,12,[10],John and Mary travelled to the bedroom.,Is John in the bathroom?,No,-4.124480724334717,-0.511651873588562,No,True
qa12,15,[14],John and Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,-1.7021394968032837,-1.0779308080673218,No,False
qa12,15,[14],John and Mary moved to the bedroom.,Is Mary in the garden?,No,-4.280115604400635,-0.9724021553993225,No,True
qa12,6,[5],John and Daniel journeyed to the garden.,Is Daniel in the garden?,Yes,-2.982353925704956,-2.7962582111358643,No,False
qa12,6,[5],John and Daniel journeyed to the garden.,Is Daniel in the bedroom?,No,-4.338003158569336,-1.6541972160339355,No,True
qa12,9,[8],Mary and Daniel travelled to the garden.,Is Daniel in the garden?,Yes,-1.971287727355957,-1.7871785163879395,No,False
qa12,9,[8],Mary and Daniel travelled to the garden.,Is Daniel in the hallway?,No,-3.841031312942505,-1.1634875535964966,No,True
qa12,15,[14],Daniel and John went to the office.,Is Daniel in the office?,Yes,-2.0922000408172607,-1.1628831624984741,No,False
qa12,15,[14],Daniel and John went to the office.,Is Daniel in the bedroom?,No,-5.404964923858643,-0.7883690595626831,No,True
qa12,12,[10],Sandra and John travelled to the office.,Is Sandra in the office?,Yes,-2.947103261947632,-1.8801567554473877,No,False
qa12,12,[10],Sandra and John travelled to the office.,Is Sandra in the hallway?,No,-3.339796781539917,-1.1473467350006104,No,True
qa12,9,[8],Mary and Sandra went back to the garden.,Is Mary in the garden?,Yes,-1.6860885620117188,-0.6869470477104187,No,False
qa12,9,[8],Mary and Sandra went back to the garden.,Is Mary in the bathroom?,No,-4.342293739318848,-2.342615842819214,No,True
qa12,12,[8],John and Daniel moved to the bedroom.,Is Daniel in the bedroom?,Yes,-1.6623997688293457,-1.7881147861480713,Yes,True
qa12,12,[8],John and Daniel moved to the bedroom.,Is Daniel in the garden?,No,-4.3738298416137695,-3.1240885257720947,No,True
qa12,15,[14],Daniel and Mary went to the hallway.,Is Daniel in the hallway?,Yes,-1.7017782926559448,-0.9565638303756714,No,False
qa12,15,[14],Daniel and Mary went to the hallway.,Is Daniel in the bedroom?,No,-3.4511661529541016,-1.210004448890686,No,True
qa12,6,[5],Daniel and Sandra travelled to the garden.,Is Sandra in the garden?,Yes,-2.4322662353515625,-1.678100824356079,No,False
qa12,6,[5],Daniel and Sandra travelled to the garden.,Is Sandra in the kitchen?,No,-4.3098649978637695,-1.7957229614257812,No,True
qa13,15,"[13, 14]",Daniel and Sandra journeyed to the hallway. After that they went to the bedroom.,Is Daniel in the bedroom?,Yes,-2.356435775756836,-1.2955282926559448,No,False
qa13,15,"[13, 14]",Daniel and Sandra journeyed to the hallway. After that they went to the bedroom.,Is Daniel in the garden?,No,-4.341631889343262,-1.2794381380081177,No,True
qa13,6,"[4, 5]",John and Mary went back to the garden. Then they moved to the office.,Is Mary in the office?,Yes,-2.1217215061187744,-0.9911942481994629,No,False
qa13,6,"[4, 5]",John and Mary went back to the garden. Then they moved to the office.,Is Mary in the hallway?,No,-3.686467170715332,-0.8669725656509399,No,True
qa13,6,"[4, 5]",Daniel and John went to the bathroom. After that they went back to the hallway.,Is John in the hallway?,Yes,-2.3112542629241943,-1.8120694160461426,No,False
qa13,6,"[4, 5]",Daniel and John went to the bathroom. After that they went back to the hallway.,Is John in the bedroom?,No,-2.998497724533081,-1.624446988105774,No,True
qa13,6,"[4, 5]",John and Sandra went back to the bathroom. Afterwards they went back to the office.,Is Sandra in the office?,Yes,-2.155184507369995,-2.3434040546417236,Yes,True
qa13,6,"[4, 5]",John and Sandra went back to the bathroom. Afterwards they went back to the office.,Is Sandra in the kitchen?,No,-2.983358144760132,-1.9840447902679443,No,True
qa13,6,"[4, 5]",Mary and Daniel moved to the bedroom. Then they went back to the kitchen.,Is Mary in the kitchen?,Yes,-2.0741095542907715,-1.2641459703445435,No,False
qa13,6,"[4, 5]",Mary and Daniel moved to the bedroom. Then they went back to the kitchen.,Is Mary in the garden?,No,-3.5146992206573486,-2.0151875019073486,No,True
qa13,15,"[13, 14]",John and Mary travelled to the garden. Then they moved to the office.,Is John in the office?,Yes,-2.217100143432617,-2.030470371246338,No,False
qa13,15,"[13, 14]",John and Mary travelled to the garden. Then they moved to the office.,Is John in the bathroom?,No,-4.12201452255249,-1.8271394968032837,No,True
qa13,15,"[13, 14]",Mary and Daniel went to the bathroom. Afterwards they moved to the bedroom.,Is Daniel in the bedroom?,Yes,-1.7328959703445435,-1.2962955236434937,No,False
qa13,15,"[13, 14]",Mary and Daniel went to the bathroom. Afterwards they moved to the bedroom.,Is Daniel in the hallway?,No,-2.2797000408172607,-0.9722371697425842,No,True
qa13,12,"[10, 11]",John and Sandra went to the office. Then they went back to the bathroom.,Is John in the bathroom?,Yes,-2.513784646987915,-1.014988660812378,No,False
qa13,12,"[10, 11]",John and Sandra went to the office. Then they went back to the bathroom.,Is John in the kitchen?,No,-3.4195852279663086,-1.232985496520996,No,True
qa13,3,"[1, 2]",Mary and Sandra journeyed to the bedroom. Afterwards they journeyed to the hallway.,Is Mary in the hallway?,Yes,-2.217615842819214,-1.0933579206466675,No,False
qa13,3,"[1, 2]",Mary and Sandra journeyed to the bedroom. Afterwards they journeyed to the hallway.,Is Mary in the kitchen?,No,-3.232699155807495,-1.2339236736297607,No,True
qa13,3,"[1, 2]",Sandra and Daniel travelled to the garden. After that they moved to the office.,Is Daniel in the office?,Yes,-2.434691905975342,-2.500319480895996,Yes,True
qa13,3,"[1, 2]",Sandra and Daniel travelled to the garden. After that they moved to the office.,Is Daniel in the hallway?,No,-3.9947662353515625,-1.8250926733016968,No,True
qa13,9,"[7, 8]",John and Sandra went back to the office. Following that they went to the hallway.,Is John in the hallway?,Yes,-1.295569658279419,-1.1714767217636108,No,False
qa13,9,"[7, 8]",John and Sandra went back to the office. Following that they went to the hallway.,Is John in the bathroom?,No,-3.1854472160339355,-0.9328410029411316,No,True
