Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 4?,No,20.0,4,-11.687397956848145,-0.001644969335757196,-6.688778150866377,2.566978873178785,-4.998619805981767,-2.5686238425145422,No,True,False,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 9 equal to 66?,No,20.0,0,-13.31235122680664,-0.0002846724819391966,-8.291016979663194,2.5790480302120082,-5.021334247143447,-2.5793327026939474,No,True,False,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 6 equal to 18?,No,20.0,1,-9.687487602233887,-0.00019741059804800898,-4.644031549100783,2.57435931622249,-5.043456053133104,-2.574556726820538,No,True,False,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 5 equal to 38?,No,20.0,3,-11.499972343444824,-0.00016403199697379023,-6.360361658044318,2.570970037535403,-5.139610685400506,-2.571134069532377,No,True,False,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 4 equal to 37?,No,20.0,2,-12.187445640563965,-0.0003306866274215281,-7.1285442249157915,2.5567497229024942,-5.058901415648173,-2.5570804095299158,No,True,False,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 0 equal to 4?,No,20.0,3,-14.124972343444824,-0.000496983528137207,-8.985361658044319,2.57063708600424,-5.139610685400506,-2.571134069532377,No,True,False,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 3 equal to 7?,No,20.0,2,-13.8749418258667,-0.0012305976124480367,-8.816040410218527,2.5558498119174677,-5.058901415648173,-2.5570804095299158,No,True,False,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 2 equal to 9?,No,20.0,4,-15.56235122680664,-0.0016872887499630451,-10.563731420824872,2.566936553764579,-4.998619805981767,-2.5686238425145422,No,True,False,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 0 equal to 4?,No,20.0,1,-11.68735122680664,-0.0044505600817501545,-6.6438951736735365,2.5701061667387877,-5.043456053133104,-2.574556726820538,No,True,False,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 2 equal to 1?,Yes,20.0,4,-0.002213601488620043,-6.124954700469971,4.996406204493147,-3.5563308579554285,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 2 equal to -1?,Yes,20.0,3,-1.1405619382858276,-0.3866807222366333,3.9990487471146787,2.1844533472957437,-5.139610685400506,-2.571134069532377,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 8 equal to -1?,Yes,20.0,0,-0.006159782409667969,-5.156247615814209,5.015174464733779,-2.5769149131202616,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 6 equal to 2?,Yes,20.0,3,-0.005880238953977823,-5.187462329864502,5.1337304464465285,-2.616328260332125,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 2 equal to -2?,Yes,20.0,2,-0.001460449188016355,-7.593667984008789,5.057440966460157,-5.036587574478873,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 2 equal to 2?,Yes,20.0,0,-0.004217035602778196,-5.531181812286377,5.017117211540668,-2.9518491095924295,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 6 equal to 3?,Yes,20.0,3,-0.004895454738289118,-5.374945163726807,5.134715230662217,-2.8038110941944296,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 1 equal to 6?,Yes,20.0,0,-0.001088857650756836,-7.281249046325684,5.02024538949269,-4.701916343631736,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 9 equal to -6?,Yes,20.0,2,-0.006525278091430664,-5.093746662139893,5.052376137556743,-2.536666252609977,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 4 equal to -2?,Yes,20.0,0,-0.007470607757568359,-4.906246185302734,5.013863639385878,-2.326913482608787,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 6 equal to -4?,Yes,20.0,3,-0.0029709339141845703,-5.874996185302734,5.136639751486322,-3.3038621157703574,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 3 equal to 6?,Yes,20.0,1,-0.01607431285083294,-4.1873979568481445,5.027381740282271,-1.6128412300276067,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 2 equal to 5?,Yes,20.0,0,-0.12190212309360504,-2.1717803478240967,4.8994321240498415,0.40755235486985075,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 0 equal to 2?,Yes,20.0,4,-0.002143043791875243,-7.593644618988037,4.996476762189892,-5.025020776473495,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 9 equal to -9?,Yes,20.0,2,-0.001467944122850895,-7.0624799728393555,5.057433471525322,-4.50539956330944,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 7 equal to -7?,Yes,20.0,2,-0.0009719133959151804,-7.18749475479126,5.057929502252258,-4.630414345261344,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 4 equal to 0?,Yes,20.0,0,-0.0006134514696896076,-7.906230449676514,5.020720795673757,-5.326897746982566,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 1 equal to 5?,Yes,20.0,1,-0.0012860298156738281,-6.999998092651367,5.04217002331743,-4.42544136583083,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 8 equal to 1?,Yes,20.0,2,-0.0165865421295166,-4.124995231628418,5.042314873518657,-1.5679148220985022,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 7 equal to -5?,Yes,20.0,1,-0.009026169776916504,-4.718745231628418,5.034429883356188,-2.14418850480788,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 1 equal to 0?,Yes,20.0,1,-0.0014031116152182221,-6.87489128112793,5.042052941517886,-4.300334554307392,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 8 equal to -4?,Yes,20.0,2,-0.0025366544723510742,-6.062492847442627,5.056364761175822,-3.505412437912711,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 0 equal to 6?,Yes,20.0,2,-0.0010361686581745744,-7.999972343444824,5.057865246989999,-5.442891933914908,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 7 equal to -6?,Yes,20.0,2,-0.002043485641479492,-6.249999523162842,5.056857930006694,-3.692919113632926,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 5 equal to 1?,Yes,20.0,2,-0.0085829496383667,-4.781242847442627,5.050318466009807,-2.224162437912711,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 5 equal to 0?,Yes,20.0,1,-0.0007126340642571449,-8.24997615814209,5.042743419068847,-5.6754194313215525,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 3 equal to -1?,Yes,20.0,2,-0.14253473281860352,-2.0155892372131348,4.91636668282957,0.541491172316781,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 6 equal to 0?,Yes,20.0,2,-0.0009632123983465135,-7.624972343444824,5.057938203249827,-5.067891933914908,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 8 equal to -5?,Yes,20.0,1,-0.005028367042541504,-5.312496185302734,5.038427686090563,-2.7379394584821966,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 3 equal to -3?,Yes,20.0,1,-0.0008754743612371385,-7.499975681304932,5.042580578771867,-4.925418954484394,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 5 equal to -2?,Yes,20.0,3,-0.019767284393310547,-3.9374938011169434,5.119843401007196,-1.3663597315845664,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 8 equal to -2?,Yes,20.0,2,-0.0947122573852539,-2.4062390327453613,4.964189158262919,0.15084137678455445,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 4 equal to 3?,Yes,20.0,3,-0.01762402430176735,-4.093681812286377,5.121986661098739,-1.522547742754,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 8 equal to -3?,Yes,20.0,0,-0.034889936447143555,-3.374981164932251,4.986444310696303,-0.7956484622383035,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 8 equal to -8?,Yes,20.0,1,-0.0009528399095870554,-7.24999475479126,5.042503213223517,-4.675438027970722,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 5 equal to -5?,Yes,20.0,0,-0.0008964540902525187,-7.6562395095825195,5.020437793053194,-5.076906806888572,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 8?,Yes,20.0,1,-0.0009449739591218531,-8.187470436096191,5.042511079173982,-5.612913709275654,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 0 equal to 5?,Yes,20.0,0,-0.0013065350940451026,-7.156221866607666,5.0200277120494015,-4.576889163913719,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 6 equal to -6?,Yes,20.0,2,-0.0008785728714428842,-7.4999871253967285,5.05802284277673,-4.942906715866813,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 1 equal to 7?,Yes,20.0,1,-0.000958561897277832,-7.281246185302734,5.042497491235826,-4.706689458482197,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 9 equal to -3?,Yes,20.0,3,-0.4394329786300659,-1.0312347412109375,4.7001777067704404,1.5398993283214395,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 8 equal to -6?,Yes,20.0,1,-0.003167271614074707,-5.812495708465576,5.040288781519029,-3.2379389816450383,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 0 equal to 1?,Yes,20.0,3,-0.003550414927303791,-6.499948501586914,5.136060270473203,-3.928814432054537,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 4 equal to 2?,Yes,20.0,0,-0.008936171419918537,-4.749934196472168,5.012398075723528,-2.1706014937782205,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 8 equal to 0?,Yes,20.0,4,-0.000677943869959563,-7.9374799728393555,4.997941862111808,-5.368856130324813,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 9 equal to -7?,Yes,20.0,2,-0.008967041969299316,-4.718746185302734,5.049934373678874,-2.1616657757728186,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 9 equal to -8?,Yes,20.0,1,-0.002713799476623535,-5.937498569488525,5.0407422536564805,-3.3629418426679876,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 6 equal to -1?,Yes,20.0,1,-0.09317958354949951,-2.4218244552612305,4.950276469583605,0.15273227155930735,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 2 equal to 6?,Yes,20.0,2,-0.017859242856502533,-4.093630313873291,5.041042172791671,-1.5365499043433752,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 7 equal to -1?,Yes,20.0,4,-0.022813796997070312,-3.7968668937683105,4.975806008984697,-1.2282430512537683,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 1 equal to 3?,Yes,20.0,4,-0.0009027720079757273,-7.531245231628418,4.9977170339737915,-4.962621389113876,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 7 equal to -3?,Yes,20.0,3,-0.009934782981872559,-4.656240940093994,5.129675902418634,-2.085106870561617,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 4 equal to 4?,Yes,20.0,2,-0.0026608731132000685,-6.031208515167236,5.056240542534973,-3.4741281056373206,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 7 equal to -2?,Yes,20.0,4,-0.0344085693359375,-3.3906126022338867,4.96421123664583,-0.8219887597193445,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 3 equal to 5?,Yes,20.0,3,-0.003280878998339176,-5.906206130981445,5.136329806402167,-3.3350720614490683,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 6 equal to -2?,Yes,20.0,0,-0.013476371765136719,-4.3124918937683105,5.00785787537831,-1.7331591910743631,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 5 equal to 3?,Yes,20.0,3,-0.0062768482603132725,-5.124938011169434,5.133333837140193,-2.5538039416370566,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 5 equal to -1?,Yes,20.0,2,-0.007990121841430664,-4.843745231628418,5.050911293806743,-2.286664822098502,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 0 equal to 0?,Yes,20.0,4,-0.050016045570373535,-4.031243801116943,4.948603760411394,-1.4626199586024011,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 1 equal to 1?,Yes,20.0,0,-0.07708144187927246,-2.609342336654663,4.944252805264174,-0.030009633960715654,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 4 equal to 1?,Yes,20.0,3,-0.017125610262155533,-4.093715667724609,5.122485075138351,-1.5225815981922324,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 4 equal to -1?,Yes,20.0,4,-0.0074683427810668945,-4.937492847442627,4.9911514632007,-2.3688690049280847,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 2 equal to 7?,Yes,20.0,2,-0.18050672113895416,-1.8046132326126099,4.878394694509219,0.7524671769173059,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 1 equal to 8?,Yes,20.0,1,-0.0012640953063964844,-6.843748569488525,5.042191957826708,-4.269191842667988,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 3 equal to 3?,Yes,20.0,4,-0.03959609940648079,-3.2655274868011475,4.9590237065752865,-0.6969036442866052,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 0 equal to 9?,Yes,20.0,0,-0.0014652024256065488,-7.531228065490723,5.01986904471784,-4.951895362796775,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 8 equal to -7?,Yes,20.0,3,-0.007654786109924316,-4.906247138977051,5.131955899290582,-2.335113069444674,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 9 equal to -4?,Yes,20.0,2,-0.015552997589111328,-4.187492847442627,5.043348418059062,-1.6304124379127112,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 7 equal to -4?,Yes,20.0,0,-0.006308197975158691,-5.09374475479126,5.015026049168288,-2.5144120520973123,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 2 equal to 0?,Yes,20.0,4,-0.0006122589693404734,-8.187493324279785,4.998007547012427,-5.618869481765243,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 2 equal to 3?,Yes,20.0,2,-0.011558426544070244,-4.468630313873291,5.047342989104103,-1.9115499043433752,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 7 equal to 2?,Yes,20.0,4,-0.6206077337265015,-0.777057945728302,4.378012072255266,1.7915658967862402,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 3 equal to -2?,Yes,20.0,3,-0.005656003952026367,-5.218739032745361,5.13395468144848,-2.6476049632129843,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 5 equal to 2?,Yes,20.0,0,-6.249029636383057,-0.0026365008670836687,-1.22769538923961,2.5766962018268638,-5.021334247143447,-2.5793327026939474,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 6 equal to -3?,Yes,20.0,2,-0.0019201040267944336,-6.343743324279785,5.056981311621379,-3.7866629147498694,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 7 equal to 0?,Yes,20.0,1,-0.0008397109340876341,-7.499978542327881,5.042616342199016,-4.9254218155073435,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 4 equal to -4?,Yes,20.0,1,-0.000871181720867753,-7.531240940093994,5.042584871412236,-4.956684213273457,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 6 equal to -5?,Yes,20.0,1,-0.027811288833618164,-3.6093623638153076,5.015644764299486,-1.0348056369947698,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 0 equal to 3?,Yes,20.0,2,-0.0012756711803376675,-7.468677520751953,5.057625744467836,-4.911597111222037,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 5 equal to 4?,Yes,20.0,4,-0.009716635569930077,-4.687404155731201,4.988903170411837,-2.118780313216659,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 3 equal to 4?,Yes,20.0,4,-1.749876618385315,-0.19134390354156494,3.2487431875964523,2.3772799389729773,-4.998619805981767,-2.5686238425145422,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 9 equal to -5?,Yes,20.0,0,-0.00829458236694336,-4.812497138977051,5.013039664776503,-2.2331644362831033,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 9 equal to 0?,Yes,20.0,4,-0.0012962822802364826,-6.906230449676514,4.997323523701531,-4.337606607161971,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 6 equal to 1?,Yes,20.0,3,-0.02010321617126465,-3.937483310699463,5.119507469229242,-1.366349241167086,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 7 equal to 1?,Yes,20.0,3,-0.005311131943017244,-5.2812395095825195,5.134299553457489,-2.7101054400501425,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 2 equal to 4?,Yes,20.0,4,-8.999664306640625,-0.0008586677140556276,-4.001044500658858,2.5677651748004866,-4.998619805981767,-2.5686238425145422,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 4 equal to -3?,Yes,20.0,0,-0.035550955682992935,-3.3593058586120605,4.985783291460454,-0.7799731559181131,-5.021334247143447,-2.5793327026939474,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 1 equal to 2?,Yes,20.0,4,-0.0013481378555297852,-6.843749046325684,4.9972716681262375,-4.275125203811141,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 0 equal to 4?,Yes,20.0,4,-0.0017267487710341811,-7.3437113761901855,4.996893057210733,-4.775087533675643,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 3 equal to 1?,Yes,20.0,2,-0.006702428217977285,-5.0311970710754395,5.052198987430196,-2.4741166615455237,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 1 equal to -1?,Yes,20.0,1,-0.001681447378359735,-7.656238079071045,5.041774605754744,-5.0816813522505075,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 5 equal to -3?,Yes,20.0,1,-0.0063658952713012695,-5.093740463256836,5.037090157861803,-2.519183736436298,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 9 equal to -1?,Yes,20.0,3,-0.009353638626635075,-4.687469005584717,5.130257046773871,-2.11633493605234,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 3 equal to 0?,Yes,20.0,3,-0.0005810264847241342,-7.999980926513672,5.139029658915782,-5.428846856981295,-5.139610685400506,-2.571134069532377,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 1 equal to 4?,Yes,20.0,2,-0.002452373504638672,-6.124998092651367,5.056449042143535,-3.5679176831214514,-5.058901415648173,-2.5570804095299158,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 3 equal to 2?,Yes,20.0,4,-0.005136252846568823,-5.374959945678711,4.993483553135198,-2.8063361031641687,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 5 equal to -4?,Yes,20.0,4,-0.004511475563049316,-5.406247138977051,4.994108330418718,-2.8376232964625085,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 9 equal to -2?,Yes,20.0,1,-4.7812113761901855,-0.008885025978088379,0.26224467694291853,2.5656717008424494,-5.043456053133104,-2.574556726820538,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 4 equal to 5?,Yes,20.0,1,-0.21961402893066406,-1.624951720237732,4.82384202420244,0.9496050065828059,-5.043456053133104,-2.574556726820538,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 0 equal to 7?,Yes,20.0,4,-0.0019252317724749446,-7.999969005584717,4.996694574209292,-5.431345163070175,-4.998619805981767,-2.5686238425145422,Yes,True,True,True
Arithmetic,1_digit_multiplication,'',Is 1 times 1 equal to 7?,No,20.0,1,-12.624954223632812,-0.0008383989916183054,-7.581498170499708,2.5737183278289195,-5.043456053133104,-2.574556726820538,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 9 times 9 equal to 86?,No,20.0,3,-13.499796867370605,-0.0005649360246025026,-8.3601861819701,2.5705691335077745,-5.139610685400506,-2.571134069532377,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 4 times 8 equal to 13?,No,20.0,3,-13.124859809875488,-0.0008152740192599595,-7.985249124474982,2.570318795513117,-5.139610685400506,-2.571134069532377,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 1 times 9 equal to 2?,No,20.0,1,-9.12492561340332,-0.0020828249398618937,-4.081469560270216,2.572473901880676,-5.043456053133104,-2.574556726820538,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 2 times 3 equal to 7?,No,20.0,1,-13.062283515930176,-0.0008190887165255845,-8.018827462797072,2.5737376381040122,-5.043456053133104,-2.574556726820538,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 4 times 5 equal to 44?,No,20.0,2,-13.312283515930176,-0.0008701118058525026,-8.253382100282003,2.5562102977240633,-5.058901415648173,-2.5570804095299158,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 8 times 8 equal to 24?,No,20.0,2,-11.187331199645996,-0.0010172150796279311,-6.128429783997823,2.556063194450288,-5.058901415648173,-2.5570804095299158,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 3 times 8 equal to 78?,No,20.0,2,-11.936833381652832,-0.0020711810793727636,-6.877931966004659,2.555009228450543,-5.058901415648173,-2.5570804095299158,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 9 times 6 equal to 27?,No,20.0,2,-13.812397956848145,-0.0008059745887294412,-8.753496541199972,2.5562744349411863,-5.058901415648173,-2.5570804095299158,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 3 times 7 equal to 53?,No,20.0,3,-12.99951171875,-0.0009670524159446359,-7.859901033349494,2.5701670171164324,-5.139610685400506,-2.571134069532377,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 9 times 0 equal to 2?,No,20.0,4,-8.374704360961914,-0.0012426412431523204,-3.376084554980147,2.56738120127139,-4.998619805981767,-2.5686238425145422,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 7 times 8 equal to 77?,No,20.0,4,-10.624568939208984,-0.0007814351702108979,-5.625949133227217,2.5678424073443313,-4.998619805981767,-2.5686238425145422,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 5 times 8 equal to 67?,No,20.0,4,-13.624446868896484,-0.0007043092045933008,-8.625827062914716,2.567919533309949,-4.998619805981767,-2.5686238425145422,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 3 times 3 equal to 6?,No,20.0,0,-14.124876976013184,-0.001557827228680253,-9.103542728869737,2.577774875465267,-5.021334247143447,-2.5793327026939474,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 5 times 3 equal to 71?,No,20.0,1,-12.062143325805664,-0.0007153835613280535,-7.01868727267256,2.5738413432592098,-5.043456053133104,-2.574556726820538,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 7 times 0 equal to 9?,No,20.0,1,-10.749841690063477,-0.0006611351273022592,-5.7063856369303725,2.5738955916932356,-5.043456053133104,-2.574556726820538,No,True,False,True
