Shot Type,Dataset,Domain,Family,Base Model,Inst Model,Base Bias,Inst Bias,Base Bias (Abs),Inst Bias (Abs),Bias Diff
zeroshot,mmlu,marketing,MPT,mpt-7b,mpt-7b-chat,0.25542761242013057,0.39221346098924387,0.25542761242013057,0.39221346098924387,0.1367858485691133
zeroshot,mmlu,marketing,MPT,mpt-30b,mpt-30b-chat,0.1641382193594043,0.07598675586043332,0.1641382193594043,0.07598675586043332,-0.08815146349897099
zeroshot,mmlu,medical_genetics,MPT,mpt-7b,mpt-7b-chat,0.21839009558834122,0.3871474810064485,0.21839009558834122,0.3871474810064485,0.1687573854181073
zeroshot,mmlu,medical_genetics,MPT,mpt-30b,mpt-30b-chat,0.2131118642090737,0.13123346456686352,0.2131118642090737,0.13123346456686352,-0.08187839964221016
zeroshot,mmlu,miscellaneous,MPT,mpt-7b,mpt-7b-chat,0.16542717742055701,0.35524204023494255,0.16542717742055701,0.35524204023494255,0.18981486281438553
zeroshot,mmlu,miscellaneous,MPT,mpt-30b,mpt-30b-chat,0.04744262498893592,0.03813779398860311,0.04744262498893592,0.03813779398860311,-0.00930483100033281
zeroshot,mmlu,moral_disputes,MPT,mpt-7b,mpt-7b-chat,0.19516709904677612,0.40994763214669555,0.19516709904677612,0.40994763214669555,0.21478053309991943
zeroshot,mmlu,moral_disputes,MPT,mpt-30b,mpt-30b-chat,0.14984678319726435,0.17746772943885913,0.14984678319726435,0.17746772943885913,0.02762094624159478
zeroshot,mmlu,moral_scenarios,MPT,mpt-7b,mpt-7b-chat,0.3110567826505149,0.4330127018922193,0.3110567826505149,0.4330127018922193,0.1219559192417044
zeroshot,mmlu,moral_scenarios,MPT,mpt-30b,mpt-30b-chat,0.18494242685743675,0.4312380596713496,0.18494242685743675,0.4312380596713496,0.24629563281391284
zeroshot,mmlu,nutrition,MPT,mpt-7b,mpt-7b-chat,0.14889256963490283,0.3993706123269368,0.14889256963490283,0.3993706123269368,0.250478042692034
zeroshot,mmlu,nutrition,MPT,mpt-30b,mpt-30b-chat,0.1162016197304429,0.13149400641919207,0.1162016197304429,0.13149400641919207,0.01529238668874916
zeroshot,mmlu,philosophy,MPT,mpt-7b,mpt-7b-chat,0.2022312094337766,0.40153212718519254,0.2022312094337766,0.40153212718519254,0.19930091775141595
zeroshot,mmlu,philosophy,MPT,mpt-30b,mpt-30b-chat,0.15765937357791182,0.16436144110156528,0.15765937357791182,0.16436144110156528,0.00670206752365346
zeroshot,mmlu,prehistory,MPT,mpt-7b,mpt-7b-chat,0.17971578632870178,0.4004825104465278,0.17971578632870178,0.4004825104465278,0.220766724117826
zeroshot,mmlu,prehistory,MPT,mpt-30b,mpt-30b-chat,0.1577630493669036,0.09378624924703748,0.1577630493669036,0.09378624924703748,-0.06397680011986613
zeroshot,mmlu,professional_accounting,MPT,mpt-7b,mpt-7b-chat,0.22986958499863872,0.37850502575694,0.22986958499863872,0.37850502575694,0.1486354407583013
zeroshot,mmlu,professional_accounting,MPT,mpt-30b,mpt-30b-chat,0.27144821700201993,0.09944239704838184,0.27144821700201993,0.09944239704838184,-0.1720058199536381
zeroshot,mmlu,professional_law,MPT,mpt-7b,mpt-7b-chat,0.3187424662941321,0.39405207379740226,0.3187424662941321,0.39405207379740226,0.07530960750327015
zeroshot,mmlu,professional_law,MPT,mpt-30b,mpt-30b-chat,0.36071736726720155,0.11212515682452505,0.36071736726720155,0.11212515682452505,-0.2485922104426765
zeroshot,mmlu,professional_medicine,MPT,mpt-7b,mpt-7b-chat,0.08935668486088967,0.3558531867149326,0.08935668486088967,0.3558531867149326,0.26649650185404294
zeroshot,mmlu,professional_medicine,MPT,mpt-30b,mpt-30b-chat,0.10916272454731259,0.07700366991648233,0.10916272454731259,0.07700366991648233,-0.032159054630830256
zeroshot,mmlu,professional_psychology,MPT,mpt-7b,mpt-7b-chat,0.2496755531005123,0.37208943962861,0.2496755531005123,0.37208943962861,0.12241388652809773
zeroshot,mmlu,professional_psychology,MPT,mpt-30b,mpt-30b-chat,0.054925319416583476,0.03331176638295372,0.054925319416583476,0.03331176638295372,-0.02161355303362976
zeroshot,mmlu,public_relations,MPT,mpt-7b,mpt-7b-chat,0.20499609056416626,0.38416169739588096,0.20499609056416626,0.38416169739588096,0.1791656068317147
zeroshot,mmlu,public_relations,MPT,mpt-30b,mpt-30b-chat,0.09892054765269181,0.09954148385970037,0.09892054765269181,0.09954148385970037,0.0006209362070085517
zeroshot,mmlu,security_studies,MPT,mpt-7b,mpt-7b-chat,0.25547519722060935,0.38888194515978874,0.25547519722060935,0.38888194515978874,0.1334067479391794
zeroshot,mmlu,security_studies,MPT,mpt-30b,mpt-30b-chat,0.20053167277923784,0.18848982322787083,0.20053167277923784,0.18848982322787083,-0.012041849551367001
zeroshot,mmlu,sociology,MPT,mpt-7b,mpt-7b-chat,0.22192738310349355,0.38596580207700065,0.22192738310349355,0.38596580207700065,0.1640384189735071
zeroshot,mmlu,sociology,MPT,mpt-30b,mpt-30b-chat,0.09321779171694032,0.13830379699847223,0.09321779171694032,0.13830379699847223,0.04508600528153191
zeroshot,mmlu,us_foreign_policy,MPT,mpt-7b,mpt-7b-chat,0.19632835374750918,0.3890856417395759,0.19632835374750918,0.3890856417395759,0.1927572879920667
zeroshot,mmlu,us_foreign_policy,MPT,mpt-30b,mpt-30b-chat,0.13236789075678948,0.10823572550638079,0.13236789075678948,0.10823572550638079,-0.02413216525040869
zeroshot,mmlu,virology,MPT,mpt-7b,mpt-7b-chat,0.21526795902255325,0.3831976775936273,0.21526795902255325,0.3831976775936273,0.16792971857107403
zeroshot,mmlu,virology,MPT,mpt-30b,mpt-30b-chat,0.13974106043186277,0.0994296233381807,0.13974106043186277,0.0994296233381807,-0.04031143709368207
zeroshot,mmlu,world_religions,MPT,mpt-7b,mpt-7b-chat,0.13312337118598996,0.3993166894682833,0.13312337118598996,0.3993166894682833,0.2661933182822933
zeroshot,mmlu,world_religions,MPT,mpt-30b,mpt-30b-chat,0.18221695012138592,0.1199359588321945,0.18221695012138592,0.1199359588321945,-0.062280991289191415
zeroshot,mmlu,abstract_algebra,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.1591971618168538,0.42090285002257705,0.1591971618168538,0.42090285002257705,0.26170568820572326
zeroshot,mmlu,abstract_algebra,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.20817520044045934,0.18849238322476042,0.20817520044045934,0.18849238322476042,-0.019682817215698922
zeroshot,mmlu,anatomy,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.18286227410305975,0.11291783357864753,0.18286227410305975,0.11291783357864753,-0.06994444052441222
zeroshot,mmlu,anatomy,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.1912914479494865,0.08920420190562979,0.1912914479494865,0.08920420190562979,-0.1020872460438567
zeroshot,mmlu,astronomy,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.16924918785752155,0.14726753251941013,0.16924918785752155,0.14726753251941013,-0.021981655338111417
zeroshot,mmlu,astronomy,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.06393073713399389,0.05514485319774088,0.06393073713399389,0.05514485319774088,-0.008785883936253007
zeroshot,mmlu,business_ethics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.10912318873524503,0.0714254789101546,0.10912318873524503,0.0714254789101546,-0.03769770982509042
zeroshot,mmlu,business_ethics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.05241457256119884,0.06794378857294962,0.05241457256119884,0.06794378857294962,0.015529216011750786
zeroshot,mmlu,clinical_knowledge,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.166625110982852,0.18160906336932395,0.166625110982852,0.18160906336932395,0.01498395238647196
zeroshot,mmlu,clinical_knowledge,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.17974816735304094,0.052095631747827595,0.17974816735304094,0.052095631747827595,-0.12765253560521334
zeroshot,mmlu,college_biology,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.1310770960925062,0.1186401332084672,0.1310770960925062,0.1186401332084672,-0.012436962884039005
zeroshot,mmlu,college_biology,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.13748926048087864,0.05642711475047748,0.13748926048087864,0.05642711475047748,-0.08106214573040116
zeroshot,mmlu,college_chemistry,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.20436762191913083,0.2921221603707485,0.20436762191913083,0.2921221603707485,0.08775453845161768
zeroshot,mmlu,college_chemistry,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.127650043780032,0.16534942188722404,0.127650043780032,0.16534942188722404,0.03769937810719204
zeroshot,mmlu,college_computer_science,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.30832621270203303,0.3146894316833339,0.30832621270203303,0.3146894316833339,0.006363218981300878
zeroshot,mmlu,college_computer_science,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.14567649141448993,0.10999273297503517,0.14567649141448993,0.10999273297503517,-0.03568375843945476
zeroshot,mmlu,college_mathematics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.2734414098997008,0.42855904050278787,0.2734414098997008,0.42855904050278787,0.1551176306030871
zeroshot,mmlu,college_mathematics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.09849897554878527,0.14083458966174764,0.09849897554878527,0.14083458966174764,0.04233561411296237
zeroshot,mmlu,college_medicine,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.18339090264198382,0.12458555334719144,0.18339090264198382,0.12458555334719144,-0.05880534929479238
zeroshot,mmlu,college_medicine,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.08724508899134364,0.04861716611415741,0.08724508899134364,0.04861716611415741,-0.038627922877186235
zeroshot,mmlu,college_physics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.3065530848281879,0.412501573907851,0.3065530848281879,0.412501573907851,0.10594848907966314
zeroshot,mmlu,college_physics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.20282750395341714,0.17994072852320303,0.20282750395341714,0.17994072852320303,-0.022886775430214112
zeroshot,mmlu,computer_security,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.13500055989357873,0.11683067209826675,0.13500055989357873,0.11683067209826675,-0.01816988779531198
zeroshot,mmlu,computer_security,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.1764587324004194,0.0896816617459486,0.1764587324004194,0.0896816617459486,-0.0867770706544708
zeroshot,mmlu,conceptual_physics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.2400423643134441,0.30224021698523185,0.2400423643134441,0.30224021698523185,0.062197852671787734
zeroshot,mmlu,conceptual_physics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.1050077225808228,0.07878756410653877,0.1050077225808228,0.07878756410653877,-0.026220158474284036
zeroshot,mmlu,econometrics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.16572663625843304,0.1484854355492784,0.16572663625843304,0.1484854355492784,-0.017241200709154636
zeroshot,mmlu,econometrics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.10193565526251905,0.11089409288870462,0.10193565526251905,0.11089409288870462,0.008958437626185575
zeroshot,mmlu,electrical_engineering,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.10341467728623581,0.21009857207268456,0.10341467728623581,0.21009857207268456,0.10668389478644875
zeroshot,mmlu,electrical_engineering,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.05749638333629254,0.09445817958142365,0.05749638333629254,0.09445817958142365,0.03696179624513111
zeroshot,mmlu,elementary_mathematics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.25818643760605736,0.38854636541830595,0.25818643760605736,0.38854636541830595,0.1303599278122486
zeroshot,mmlu,elementary_mathematics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.12373740045203878,0.07813861344318757,0.12373740045203878,0.07813861344318757,-0.04559878700885121
zeroshot,mmlu,formal_logic,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.19077751490075165,0.07849727015175621,0.19077751490075165,0.07849727015175621,-0.11228024474899544
zeroshot,mmlu,formal_logic,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.0941779652816549,0.17311222847195265,0.0941779652816549,0.17311222847195265,0.07893426319029775
zeroshot,mmlu,global_facts,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.1510231141050832,0.16507815614659388,0.1510231141050832,0.16507815614659388,0.014055042041510674
zeroshot,mmlu,global_facts,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.19811639705375414,0.26472685546004526,0.19811639705375414,0.26472685546004526,0.06661045840629112
zeroshot,mmlu,high_school_biology,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.08285953399133815,0.11898689194816203,0.08285953399133815,0.11898689194816203,0.03612735795682388
zeroshot,mmlu,high_school_biology,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.08927716494433433,0.04202075658321806,0.08927716494433433,0.04202075658321806,-0.04725640836111627
zeroshot,mmlu,high_school_chemistry,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.1512172994291321,0.3129949839673556,0.1512172994291321,0.3129949839673556,0.1617776845382235
zeroshot,mmlu,high_school_chemistry,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.03728103159162077,0.11264592713366667,0.03728103159162077,0.11264592713366667,0.0753648955420459
zeroshot,mmlu,high_school_computer_science,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.18948898653930807,0.15582024884431847,0.18948898653930807,0.15582024884431847,-0.0336687376949896
zeroshot,mmlu,high_school_computer_science,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.041667713475086555,0.06162916019323021,0.041667713475086555,0.06162916019323021,0.019961446718143656
zeroshot,mmlu,high_school_european_history,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.10025793561382347,0.09458711813377507,0.10025793561382347,0.09458711813377507,-0.0056708174800483985
zeroshot,mmlu,high_school_european_history,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.08137216201545137,0.06382504661276775,0.08137216201545137,0.06382504661276775,-0.017547115402683625
zeroshot,mmlu,high_school_geography,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.13839491223024455,0.1464321310832669,0.13839491223024455,0.1464321310832669,0.008037218853022332
zeroshot,mmlu,high_school_geography,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.030540231905423265,0.04562656973212264,0.030540231905423265,0.04562656973212264,0.015086337826699374
zeroshot,mmlu,high_school_government_and_politics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.0916263730961311,0.04699444482552196,0.0916263730961311,0.04699444482552196,-0.04463192827060914
zeroshot,mmlu,high_school_government_and_politics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.07342916995916333,0.02409495873035804,0.07342916995916333,0.02409495873035804,-0.0493342112288053
zeroshot,mmlu,high_school_macroeconomics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.10109441621045158,0.1673159864753057,0.10109441621045158,0.1673159864753057,0.06622157026485413
zeroshot,mmlu,high_school_macroeconomics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.05179266828023192,0.07499294907487782,0.05179266828023192,0.07499294907487782,0.023200280794645894
zeroshot,mmlu,high_school_mathematics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.41416294648462365,0.42898539202878744,0.41416294648462365,0.42898539202878744,0.014822445544163787
zeroshot,mmlu,high_school_mathematics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.16627466790320664,0.0708158162566729,0.16627466790320664,0.0708158162566729,-0.09545885164653374
zeroshot,mmlu,high_school_microeconomics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.1646426203811646,0.17701167046389155,0.1646426203811646,0.17701167046389155,0.012369050082726957
zeroshot,mmlu,high_school_microeconomics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.045020693055519014,0.03478834398578791,0.045020693055519014,0.03478834398578791,-0.010232349069731105
zeroshot,mmlu,high_school_physics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.24810369442750793,0.33469720976163253,0.24810369442750793,0.33469720976163253,0.0865935153341246
zeroshot,mmlu,high_school_physics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.09928526219458515,0.13274410628220165,0.09928526219458515,0.13274410628220165,0.0334588440876165
zeroshot,mmlu,high_school_psychology,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.08838115875253995,0.03795925523878397,0.08838115875253995,0.03795925523878397,-0.05042190351375598
zeroshot,mmlu,high_school_psychology,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.052331886516265816,0.026052356747243193,0.052331886516265816,0.026052356747243193,-0.026279529769022623
zeroshot,mmlu,high_school_statistics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.26073684626444493,0.21385324260232566,0.26073684626444493,0.21385324260232566,-0.04688360366211927
zeroshot,mmlu,high_school_statistics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.0506722790181219,0.08184939984993037,0.0506722790181219,0.08184939984993037,0.031177120831808465
zeroshot,mmlu,high_school_us_history,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.12551358997817363,0.10665903733825614,0.12551358997817363,0.10665903733825614,-0.01885455263991749
zeroshot,mmlu,high_school_us_history,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.14164076926803837,0.05394799678922437,0.14164076926803837,0.05394799678922437,-0.08769277247881399
zeroshot,mmlu,high_school_world_history,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.08769137437614141,0.08696975959275517,0.08769137437614141,0.08696975959275517,-0.0007216147833862402
zeroshot,mmlu,high_school_world_history,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.09681769009194627,0.05043331220543805,0.09681769009194627,0.05043331220543805,-0.04638437788650822
zeroshot,mmlu,human_aging,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.18487174378379154,0.1117982490816937,0.18487174378379154,0.1117982490816937,-0.07307349470209784
zeroshot,mmlu,human_aging,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.12960082200014839,0.020516295166207264,0.12960082200014839,0.020516295166207264,-0.10908452683394113
zeroshot,mmlu,human_sexuality,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.16583542457166317,0.06403517777171865,0.16583542457166317,0.06403517777171865,-0.10180024679994452
zeroshot,mmlu,human_sexuality,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.013250576155546964,0.04026527242294456,0.013250576155546964,0.04026527242294456,0.027014696267397595
zeroshot,mmlu,international_law,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.006429572357239538,0.09227792157588494,0.006429572357239538,0.09227792157588494,0.0858483492186454
zeroshot,mmlu,international_law,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.09064388501955072,0.07450664982237284,0.09064388501955072,0.07450664982237284,-0.01613723519717787
zeroshot,mmlu,jurisprudence,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.12893340142446624,0.15717529121589488,0.12893340142446624,0.15717529121589488,0.028241889791428637
zeroshot,mmlu,jurisprudence,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.08397309940884502,0.10438503533690427,0.08397309940884502,0.10438503533690427,0.020411935928059247
zeroshot,mmlu,logical_fallacies,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.2080301012286079,0.1513540810641428,0.2080301012286079,0.1513540810641428,-0.0566760201644651
zeroshot,mmlu,logical_fallacies,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.08937094724393493,0.07229407394614154,0.08937094724393493,0.07229407394614154,-0.017076873297793393
zeroshot,mmlu,machine_learning,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.08318273428993914,0.10778458628027039,0.08318273428993914,0.10778458628027039,0.024601851990331255
zeroshot,mmlu,machine_learning,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.20826264124468732,0.11338530575197402,0.20826264124468732,0.11338530575197402,-0.09487733549271331
zeroshot,mmlu,management,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.10137937550497032,0.09918650595198401,0.10137937550497032,0.09918650595198401,-0.0021928695529863096
zeroshot,mmlu,management,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.053983341721608485,0.03227751354705299,0.053983341721608485,0.03227751354705299,-0.0217058281745555
zeroshot,mmlu,marketing,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.07121848544247872,0.0750303120268576,0.07121848544247872,0.0750303120268576,0.003811826584378883
zeroshot,mmlu,marketing,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.038398126303148615,0.02325615102114183,0.038398126303148615,0.02325615102114183,-0.015141975282006784
zeroshot,mmlu,medical_genetics,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.122720839058615,0.15946688527716343,0.122720839058615,0.15946688527716343,0.036746046218548434
zeroshot,mmlu,medical_genetics,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.1622797747844021,0.088496369954191,0.1622797747844021,0.088496369954191,-0.07378340483021109
zeroshot,mmlu,miscellaneous,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.09013892848198517,0.11935815650075998,0.09013892848198517,0.11935815650075998,0.029219228018774815
zeroshot,mmlu,miscellaneous,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.04276585676956656,0.015113100698396961,0.04276585676956656,0.015113100698396961,-0.0276527560711696
zeroshot,mmlu,moral_disputes,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.13639074348311084,0.03827669981436995,0.13639074348311084,0.03827669981436995,-0.09811404366874088
zeroshot,mmlu,moral_disputes,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.040939474130699045,0.025999620906293413,0.040939474130699045,0.025999620906293413,-0.014939853224405632
zeroshot,mmlu,moral_scenarios,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.4135012346325742,0.3535603446715412,0.4135012346325742,0.3535603446715412,-0.05994088996103303
zeroshot,mmlu,moral_scenarios,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.3913176125410523,0.22050684190939568,0.3913176125410523,0.22050684190939568,-0.17081077063165662
zeroshot,mmlu,nutrition,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.11667699714839719,0.12326060591585493,0.11667699714839719,0.12326060591585493,0.006583608767457741
zeroshot,mmlu,nutrition,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.13698592590889083,0.05282980525703031,0.13698592590889083,0.05282980525703031,-0.08415612065186052
zeroshot,mmlu,philosophy,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.20710617872329962,0.06936669839864032,0.20710617872329962,0.06936669839864032,-0.1377394803246593
zeroshot,mmlu,philosophy,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.0455583341600249,0.05422715013091759,0.0455583341600249,0.05422715013091759,0.008668815970892689
zeroshot,mmlu,prehistory,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.12808083221865244,0.09408847195308966,0.12808083221865244,0.09408847195308966,-0.03399236026556278
zeroshot,mmlu,prehistory,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.04227538425989785,0.029187454074317123,0.04227538425989785,0.029187454074317123,-0.013087930185580729
zeroshot,mmlu,professional_accounting,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.17533739193327522,0.17547912858279105,0.17533739193327522,0.17547912858279105,0.00014173664951583342
zeroshot,mmlu,professional_accounting,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.12631368338637386,0.07597675247814141,0.12631368338637386,0.07597675247814141,-0.05033693090823245
zeroshot,mmlu,professional_law,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.09695730101566165,0.050277971300727295,0.09695730101566165,0.050277971300727295,-0.04667932971493435
zeroshot,mmlu,professional_law,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.06315582387621632,0.024806186867727037,0.06315582387621632,0.024806186867727037,-0.038349637008489285
zeroshot,mmlu,professional_medicine,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.19686193436006819,0.07104797774255527,0.19686193436006819,0.07104797774255527,-0.12581395661751293
zeroshot,mmlu,professional_medicine,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.09825983859127937,0.04281745355208596,0.09825983859127937,0.04281745355208596,-0.055442385039193416
zeroshot,mmlu,professional_psychology,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.12130051768598843,0.0804999785493418,0.12130051768598843,0.0804999785493418,-0.040800539136646635
zeroshot,mmlu,professional_psychology,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.10281723914518585,0.04965080811176163,0.10281723914518585,0.04965080811176163,-0.05316643103342422
zeroshot,mmlu,public_relations,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.11345410102857065,0.07287268867101955,0.11345410102857065,0.07287268867101955,-0.0405814123575511
zeroshot,mmlu,public_relations,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.10094107920295654,0.0905051955087968,0.10094107920295654,0.0905051955087968,-0.010435883694159737
zeroshot,mmlu,security_studies,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.14614881003062988,0.14778955562497875,0.14614881003062988,0.14778955562497875,0.0016407455943488747
zeroshot,mmlu,security_studies,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.08167717961771384,0.10026609056748995,0.08167717961771384,0.10026609056748995,0.018588910949776105
zeroshot,mmlu,sociology,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.12327458718418548,0.0632642825618891,0.12327458718418548,0.0632642825618891,-0.06001030462229638
zeroshot,mmlu,sociology,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.058774222273732975,0.03411726649305971,0.058774222273732975,0.03411726649305971,-0.024656955780673263
zeroshot,mmlu,us_foreign_policy,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.02954881166239585,0.04646902024587567,0.02954881166239585,0.04646902024587567,0.016920208583479816
zeroshot,mmlu,us_foreign_policy,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.06413648500731157,0.08741075143164889,0.06413648500731157,0.08741075143164889,0.023274266424337317
zeroshot,mmlu,virology,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.13926983546245814,0.10887646289147483,0.13926983546245814,0.10887646289147483,-0.030393372570983304
zeroshot,mmlu,virology,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.09171612048834388,0.07241044517270556,0.09171612048834388,0.07241044517270556,-0.019305675315638315
zeroshot,mmlu,world_religions,Qwen,Qwen1.5-7B,Qwen1.5-7B-Chat,0.04301538456001571,0.08389256798407693,0.04301538456001571,0.08389256798407693,0.04087718342406122
zeroshot,mmlu,world_religions,Qwen,Qwen1.5-32B,Qwen1.5-32B-Chat,0.05930563485606621,0.06821127309893708,0.05930563485606621,0.06821127309893708,0.008905638242870877
zeroshot,mmlu,abstract_algebra,Llama,Llama-2-7b-hf,Llama-2-7b-chat-hf,0.40130357876646966,0.1991541838416197,0.40130357876646966,0.1991541838416197,-0.20214939492484996
zeroshot,mmlu,abstract_algebra,Llama,Llama-2-13b-hf,Llama-2-13b-chat-hf,0.22054064494315234,0.3346585293459701,0.22054064494315234,0.3346585293459701,0.11411788440281778
