Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
130,29,social-interactions,33,antonym,1,"When interacting with Yan, Chao is being callous.",Is Chao comforting Yan?,No,20.0,4,-8.999796867370605,-0.00019598286598920822,-4.986886174647952,2.4712778312947195,-4.012910692722653,-2.4714738141607087,No,True,False,True
131,29,social-interactions,33,antonym,2,"When interacting with Yan, Chao is being understanding.",Is Chao teasing Yan?,No,20.0,4,-6.624783515930176,-0.0014753388240933418,-2.6118728232075226,2.4699984753366153,-4.012910692722653,-2.4714738141607087,No,True,False,True
132,29,social-interactions,33,antonym,2,"When interacting with Yan, Chao is being understanding.",Is Chao comforting Yan?,Yes,20.0,4,-0.014286643825471401,-4.249904155731201,3.998624048897182,-1.7784303415704925,-4.012910692722653,-2.4714738141607087,Yes,True,True,True
133,30,social-interactions,34,antonym,1,Chao is making Yan feel worse.,Is Chao teasing Yan?,Yes,20.0,4,-0.004593971185386181,-5.499934196472168,4.008316721537267,-3.0284603823114593,-4.012910692722653,-2.4714738141607087,Yes,True,True,True
134,30,social-interactions,34,antonym,1,Chao is making Yan feel worse.,Is Chao comforting Yan?,No,20.0,4,-10.562309265136719,-9.667989797890186e-05,-6.5493985724140655,2.4713771342627298,-4.012910692722653,-2.4714738141607087,No,True,False,True
135,30,social-interactions,34,antonym,2,Chao is making Yan feel better.,Is Chao teasing Yan?,No,20.0,4,-6.312269687652588,-0.0021114435512572527,-2.2993589949299347,2.4693623706094514,-4.012910692722653,-2.4714738141607087,No,True,False,True
136,30,social-interactions,34,antonym,2,Chao is making Yan feel better.,Is Chao comforting Yan?,Yes,20.0,4,-0.0005326347309164703,-7.874904155731201,4.012378057991737,-5.403430341570493,-4.012910692722653,-2.4714738141607087,Yes,True,True,True
137,31,social-interactions,35,antonym,1,Chao is making Yan feel hurt.,Is Chao teasing Yan?,Yes,20.0,4,-0.025669816881418228,-3.78116774559021,3.987240875841235,-1.3096939314295013,-4.012910692722653,-2.4714738141607087,Yes,True,True,True
138,31,social-interactions,35,antonym,1,Chao is making Yan feel hurt.,Is Chao comforting Yan?,No,20.0,4,-9.999820709228516,-0.00012016428809147328,-5.986910016505862,2.471353649872617,-4.012910692722653,-2.4714738141607087,No,True,False,True
139,31,social-interactions,35,antonym,2,Chao is making Yan feel loved.,Is Chao teasing Yan?,No,20.0,4,-3.5310964584350586,-0.03454793244600296,0.4818142342875946,2.4369258817147057,-4.012910692722653,-2.4714738141607087,No,True,False,True
140,31,social-interactions,35,antonym,2,Chao is making Yan feel loved.,Is Chao comforting Yan?,Yes,20.0,4,-0.0010176943615078926,-6.999934196472168,4.011892998361145,-4.52846038231146,-4.012910692722653,-2.4714738141607087,Yes,True,True,True
