property,prefix,Context,Question,Correct Answer,negative_sample_type,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,bias_correction,predicted_answer,is_correct
can make a honking noise,potato,'',Can potato make a honking noise?,No,random,1,-3.264988660812378,-0.6326956748962402,-4.160694047540337,0.2630097118317196,0.8957053867279599,No,True
can make a hooting sound,an owl,'',Can an owl make a hooting sound?,Yes,random,1,-0.4759310185909271,-10.437254905700684,-1.371636405318887,-9.541549518972724,0.8957053867279599,Yes,True
can make a hooting sound,a moose,'',Can a moose make a hooting sound?,No,random,1,-2.8277390003204346,-0.7108187675476074,-3.7234443870483944,0.18488661918035243,0.8957053867279599,No,True
can make a loud noise,a cymbal,'',Can a cymbal make a loud noise?,Yes,random,1,-0.38807517290115356,-12.749820709228516,-1.2837805596291134,-11.854115322500556,0.8957053867279599,Yes,True
can make a twangy sound,a harpsichord,'',Can a harpsichord make a twangy sound?,Yes,random,1,-8.437331199645996,-1.1405693292617798,-9.333036586373956,-0.24486394253381993,0.8957053867279599,No,False
can make butter,milk,'',Can milk make butter?,Yes,random,1,-0.3156476616859436,-8.312397956848145,-1.2113530484139035,-7.416692570120185,0.8957053867279599,Yes,True
can make coffee,a coffee maker,'',Can a coffee maker make coffee?,Yes,random,1,-0.25331538915634155,-10.999820709228516,-1.1490207758843014,-10.104115322500556,0.8957053867279599,Yes,True
can make coffee,leek,'',Can leek make coffee?,No,random,1,-5.312283515930176,-0.9882334470748901,-6.207988902658135,-0.09252806034693029,0.8957053867279599,No,True
can make honey,a bee,'',Can a bee make honey?,Yes,random,1,-0.08037175983190536,-10.312445640563965,-0.9760771465598652,-9.416740253836005,0.8957053867279599,Yes,True
can make loud sounds,a fox,'',Can a fox make loud sounds?,Yes,random,1,-0.28802162408828735,-3.6560401916503906,-1.1837270108162472,-2.7603348049224308,0.8957053867279599,Yes,True
can make music,broccoli,'',Can broccoli make music?,No,random,1,-7.562331199645996,-0.699172854423523,-8.458036586373956,0.1965325323044369,0.8957053867279599,No,True
can make people feel seasick,a shrimp,'',Can a shrimp make people feel seasick?,No,random,1,-0.4794870615005493,-5.468512058258057,-1.3751924482285092,-4.572806671530097,0.8957053867279599,Yes,False
can make puree,a blender,'',Can a blender make puree?,Yes,random,1,-0.34921500086784363,-11.24989128112793,-1.2449203875958035,-10.35418589439997,0.8957053867279599,Yes,True
can make raisins,a caterpillar,'',Can a caterpillar make raisins?,No,random,1,-6.093575954437256,-0.8319820165634155,-6.989281341165215,0.06372337016454432,0.8957053867279599,No,True
can make you drunk,whiskey,'',Can whiskey make you drunk?,Yes,random,1,-0.2829156219959259,-12.24989128112793,-1.1786210087238858,-11.35418589439997,0.8957053867279599,Yes,True
can make you fall,tangerine,'',Can tangerine make you fall?,No,random,1,-4.7184038162231445,-1.3358451128005981,-5.614109202951104,-0.4401397260726383,0.8957053867279599,No,True
can melt,cheese,'',Can cheese melt?,Yes,random,1,-0.5771697759628296,-10.687254905700684,-1.4728751626907894,-9.791549518972724,0.8957053867279599,Yes,True
can melt in the mouth,whiskey,'',Can whiskey melt in the mouth?,No,random,1,-0.3590008616447449,-5.031162738800049,-1.2547062483727047,-4.135457352072089,0.8957053867279599,Yes,False
can melt under heat,ice cream,'',Can ice cream melt under heat?,Yes,random,1,-0.28264907002449036,-10.249796867370605,-1.1783544567524502,-9.354091480642646,0.8957053867279599,Yes,True
can meow,a cat,'',Can a cat meow?,Yes,random,1,-0.2570970356464386,-11.062309265136719,-1.1528024223743984,-10.16660387840876,0.8957053867279599,Yes,True
can meow,a mirror,'',Can a mirror meow?,No,random,1,-8.249738693237305,-0.7030619382858276,-9.145444079965264,0.19264344844213221,0.8957053867279599,No,True
can migrate,a bathtub,'',Can a bathtub migrate?,No,random,1,-7.124703884124756,-0.6366329193115234,-8.020409270852715,0.2590724674164364,0.8957053867279599,No,True
can mix ingredients,a blender,'',Can a blender mix ingredients?,Yes,random,1,-0.20271405577659607,-11.74989128112793,-1.098419442504556,-10.85418589439997,0.8957053867279599,Yes,True
can open,a clam,'',Can a clam open?,Yes,random,1,-0.2846011221408844,-2.531144618988037,-1.1803065088688443,-1.6354392322600773,0.8957053867279599,Yes,True
can open cans,a can opener,'',Can a can opener open cans?,Yes,random,1,-0.1281476467847824,-12.374820709228516,-1.0238530335127423,-11.479115322500556,0.8957053867279599,Yes,True
can peck,a peacock,'',Can a peacock peck?,Yes,random,1,-3.0151875019073486,-0.5194549560546875,-3.9108928886353085,0.37625043067327235,0.8957053867279599,No,False
can pierce or impale,a knife,'',Can a knife pierce or impale?,Yes,random,1,-0.10261901468038559,-9.187368392944336,-0.9983244014083454,-8.291663006216377,0.8957053867279599,Yes,True
can pierce or impale,a rat,'',Can a rat pierce or impale?,No,random,1,-1.2964767217636108,-1.2966982126235962,-2.1921821084915707,-0.40099282589563634,0.8957053867279599,No,True
can play audio,a canary,'',Can a canary play audio?,No,random,1,-1.1713305711746216,-1.7967915534973145,-2.0670359579025814,-0.9010861667693546,0.8957053867279599,No,True
can pollinate,a hummingbird,'',Can a hummingbird pollinate?,Yes,random,1,-0.22718995809555054,-10.124934196472168,-1.1228953448235104,-9.229228809744209,0.8957053867279599,Yes,True
can pollinate flowers,a bee,'',Can a bee pollinate flowers?,Yes,random,1,-0.07105651497840881,-10.874948501586914,-0.9667619017063687,-9.979243114858955,0.8957053867279599,Yes,True
can pounce,a budgie,'',Can a budgie pounce?,No,random,1,-1.3500484228134155,-1.2263509035110474,-2.2457538095413754,-0.3306455167830875,0.8957053867279599,No,True
can prance,a horse,'',Can a horse prance?,Yes,random,1,-0.2546822726726532,-11.749568939208984,-1.150387659400613,-10.853863552481025,0.8957053867279599,Yes,True
can prance,an owl,'',Can an owl prance?,No,random,1,-7.687222003936768,-0.30460846424102783,-8.582927390664727,0.591096922486932,0.8957053867279599,No,True
can press,a finger,'',Can a finger press?,Yes,random,1,-0.477798730134964,-7.281075954437256,-1.3735041168629238,-6.3853705677092965,0.8957053867279599,Yes,True
can prevent mess,a chipmunk,'',Can a chipmunk prevent mess?,No,random,1,-1.764807939529419,-2.0154309272766113,-2.660513326257379,-1.1197255405486515,0.8957053867279599,No,True
can produce cider,pear,'',Can pear produce cider?,Yes,random,1,-0.5269990563392639,-5.906193733215332,-1.4227044430672238,-5.010488346487373,0.8957053867279599,Yes,True
can produce cider,an eel,'',Can an eel produce cider?,No,random,1,-8.999859809875488,-0.5858938694000244,-9.895565196603448,0.30981151732793544,0.8957053867279599,No,True
can protect against weapons,an armor,'',Can an armor protect against weapons?,Yes,random,1,-0.22718995809555054,-9.874859809875488,-1.1228953448235104,-8.979154423147529,0.8957053867279599,Yes,True
can protect from spills,an apron,'',Can an apron protect from spills?,Yes,random,1,-0.31399381160736084,-11.437331199645996,-1.2096991983353207,-10.541625812918037,0.8957053867279599,Yes,True
can provide fitness,a bicycle,'',Can a bicycle provide fitness?,Yes,random,1,-0.38803669810295105,-8.937368392944336,-1.283742084830911,-8.041663006216377,0.8957053867279599,Yes,True
can provide shade,a pine tree,'',Can a pine tree provide shade?,Yes,random,1,-0.14404892921447754,-12.62489128112793,-1.0397543159424374,-11.72918589439997,0.8957053867279599,Yes,True
can provide shelter,a houseboat,'',Can a houseboat provide shelter?,Yes,random,1,-0.3141170144081116,-11.749876976013184,-1.2098224011360714,-10.854171589285224,0.8957053867279599,Yes,True
can provide support,a bra,'',Can a bra provide support?,Yes,random,1,-0.22610042989253998,-11.249841690063477,-1.1218058166204998,-10.354136303335517,0.8957053867279599,Yes,True
can provide water,an elephant,'',Can an elephant provide water?,No,random,1,-0.4403694272041321,-2.1873204708099365,-1.336074813932092,-1.2916150840819767,0.8957053867279599,No,True
can pull things,a starling,'',Can a starling pull things?,No,random,1,-1.264807939529419,-1.7654738426208496,-2.160513326257379,-0.8697684558928898,0.8957053867279599,No,True
can quack,a duck,'',Can a duck quack?,Yes,random,1,-0.47928476333618164,-10.374619483947754,-1.3749901500641415,-9.478914097219794,0.8957053867279599,Yes,True
can regenerate,a wolf,'',Can a wolf regenerate?,No,random,1,-2.843381643295288,-0.46480512619018555,-3.739087030023248,0.4309002605377743,0.8957053867279599,No,True
can reproduce quickly,a bagpipe,'',Can a bagpipe reproduce quickly?,No,random,1,-8.249704360961914,-0.9061859846115112,-9.145409747689873,-0.010480597883551379,0.8957053867279599,No,True
can require electricity,a crayfish,'',Can a crayfish require electricity?,No,random,1,-2.4995415210723877,-0.6210092306137085,-3.3952469078003475,0.27469615611425136,0.8957053867279599,No,True
can rip,a box,'',Can a box rip?,No,random,1,-5.53094482421875,-0.9100737571716309,-6.426650210946709,-0.014368370443671008,0.8957053867279599,No,True
can roll,a bra,'',Can a bra roll?,No,random,1,-0.3219473958015442,-5.187404155731201,-1.217652782529504,-4.291698769003242,0.8957053867279599,Yes,False
can rotate its head,an owl,'',Can an owl rotate its head?,Yes,random,1,-0.09108830988407135,-8.437397956848145,-0.9867936966120312,-7.541692570120185,0.8957053867279599,Yes,True
can rub its wings,a bowl,'',Can a bowl rub its wings?,No,random,1,-7.218575954437256,-0.29682743549346924,-8.114281341165215,0.5988779512344906,0.8957053867279599,No,True
can run,a wheelbarrow,'',Can a wheelbarrow run?,No,random,1,-5.937222003936768,-0.6991633176803589,-6.832927390664727,0.19654206904760096,0.8957053867279599,No,True
can run on nuclear power,cheese,'',Can cheese run on nuclear power?,No,random,1,-6.780858039855957,-0.6444201469421387,-7.676563426583916,0.2512852397858212,0.8957053867279599,No,True
can save time,a dishwasher,'',Can a dishwasher save time?,Yes,random,1,-0.20278435945510864,-10.874876976013184,-1.0984897461830685,-9.979171589285224,0.8957053867279599,Yes,True
can save time,an oak tree,'',Can an oak tree save time?,No,random,1,-6.249783515930176,-1.2342860698699951,-7.145488902658135,-0.33858068314203527,0.8957053867279599,No,True
can scavenge in bins,a raccoon,'',Can a raccoon scavenge in bins?,Yes,random,1,-0.2825753390789032,-11.687283515930176,-1.178280725806863,-10.791578129202216,0.8957053867279599,Yes,True
can scuttle,a clarinet,'',Can a clarinet scuttle?,No,random,1,-9.12476921081543,-0.7069549560546875,-10.020474597543389,0.18875043067327235,0.8957053867279599,No,True
can secure things,a clamp,'',Can a clamp secure things?,Yes,random,1,-0.1451433300971985,-11.812409400939941,-1.0408487168251583,-10.916704014211982,0.8957053867279599,Yes,True
can see,an eye,'',Can an eye see?,Yes,random,1,-0.43307626247406006,-8.124876976013184,-1.32878164920202,-7.229171589285224,0.8957053867279599,Yes,True
can see in the dark,an owl,'',Can an owl see in the dark?,Yes,random,1,-0.38992607593536377,-8.062331199645996,-1.2856314626633236,-7.166625812918037,0.8957053867279599,Yes,True
can see in the dark,a monkey,'',Can a monkey see in the dark?,No,random,1,-0.4697309732437134,-3.405944585800171,-1.3654363599716732,-2.510239199072211,0.8957053867279599,Yes,False
can separate food from water,a hummingbird,'',Can a hummingbird separate food from water?,No,random,1,-3.7497546672821045,-1.6327667236328125,-4.645460054010064,-0.7370613369048526,0.8957053867279599,No,True
can serve food on board,a train,'',Can a train serve food on board?,Yes,random,1,-0.2865869104862213,-6.968630313873291,-1.1822922972141812,-6.072924927145332,0.8957053867279599,Yes,True
can serve food on board,a kayak,'',Can a kayak serve food on board?,No,random,1,-0.7768726348876953,-1.7811625003814697,-1.6725780216156552,-0.8854571136535099,0.8957053867279599,No,True
can shine,a lamp,'',Can a lamp shine?,Yes,random,1,-0.3900081515312195,-9.624876976013184,-1.2857135382591793,-8.729171589285224,0.8957053867279599,Yes,True
can shoot spikes,a porcupine,'',Can a porcupine shoot spikes?,Yes,random,1,-0.6086539030075073,-3.7342803478240967,-1.5043592897354672,-2.838574961096137,0.8957053867279599,Yes,True
can shoot spikes,a ship,'',Can a ship shoot spikes?,No,random,1,-3.843575954437256,-0.7265279293060303,-4.739281341165215,0.16917745742192958,0.8957053867279599,No,True
can sieve,broccoli,'',Can broccoli sieve?,No,random,1,-6.468586444854736,-0.5859055519104004,-7.364291831582696,0.30979983481755946,0.8957053867279599,No,True
can sing,a budgie,'',Can a budgie sing?,Yes,random,1,-0.2645760178565979,-4.062376499176025,-1.1602814045845578,-3.1666711124480655,0.8957053867279599,Yes,True
can sing,an ox,'',Can an ox sing?,No,random,1,-5.249569416046143,-0.30847084522247314,-6.145274802774102,0.5872345415054867,0.8957053867279599,No,True
can skip traffic lights,an ambulance,'',Can an ambulance skip traffic lights?,Yes,random,1,-1.0230485200881958,-1.7733608484268188,-1.9187539068161557,-0.877655461698859,0.8957053867279599,No,False
can slide,a sledge,'',Can a sledge slide?,Yes,random,1,-0.2883470356464386,-5.84362268447876,-1.1840524223743984,-4.9479172977508,0.8957053867279599,Yes,True
can sniff,a gun,'',Can a gun sniff?,No,random,1,-7.718553066253662,-0.7733880281448364,-8.614258452981622,0.12231735858312343,0.8957053867279599,No,True
can spill oil,an oil tanker,'',Can an oil tanker spill oil?,Yes,random,1,-0.431124210357666,-9.874796867370605,-1.3268295970856259,-8.979091480642646,0.8957053867279599,Yes,True
can spill oil,a microwave,'',Can a microwave spill oil?,No,random,1,-1.2414830923080444,-4.374831199645996,-2.1371884790360043,-3.4791258129180362,0.8957053867279599,Yes,False
can spin,a canary,'',Can a canary spin?,No,random,1,-5.093553066253662,-0.7030817270278931,-5.9892584529816215,0.19262365970006678,0.8957053867279599,No,True
can spray liquid,a hose,'',Can a hose spray liquid?,Yes,random,1,-0.2287745624780655,-12.124841690063477,-1.1244799492060253,-11.229136303335517,0.8957053867279599,Yes,True
can sprout,potato,'',Can potato sprout?,Yes,random,1,-0.6974965929985046,-9.87476921081543,-1.5932019797264645,-8.97906382408747,0.8957053867279599,Yes,True
can squawk,a parakeet,'',Can a parakeet squawk?,Yes,random,1,-0.28613340854644775,-11.12476921081543,-1.1818387952744076,-10.22906382408747,0.8957053867279599,Yes,True
can squirt ink,a grater,'',Can a grater squirt ink?,No,random,1,-5.124722003936768,-0.4901503324508667,-6.020427390664727,0.40555505427709315,0.8957053867279599,No,True
can stab,leek,'',Can leek stab?,No,random,1,-3.7963945865631104,-0.7967860698699951,-4.69209997329107,0.09891931685796473,0.8957053867279599,No,True
can stain,ketchup,'',Can ketchup stain?,Yes,random,1,-0.25331538915634155,-11.499841690063477,-1.1490207758843014,-10.604136303335517,0.8957053867279599,Yes,True
can stand on one leg,a saw,'',Can a saw stand on one leg?,No,random,1,-2.1400632858276367,-1.6404829025268555,-3.0357686725555966,-0.7447775157988956,0.8957053867279599,No,True
can stand up vertically,a kangaroo,'',Can a kangaroo stand up vertically?,Yes,random,1,-0.6867901086807251,-1.9373313188552856,-1.582495495408685,-1.0416259321273258,0.8957053867279599,No,False
can stand up vertically,a lion,'',Can a lion stand up vertically?,No,random,1,-0.26509740948677063,-2.8904738426208496,-1.1608027962147305,-1.9947684558928898,0.8957053867279599,Yes,False
can sting,an ant,'',Can an ant sting?,Yes,random,1,-0.2277987152338028,-8.437254905700684,-1.1235041019617626,-7.541549518972724,0.8957053867279599,Yes,True
can stop,a car,'',Can a car stop?,No,random,1,-0.2572552263736725,-11.56235122680664,-1.1529606131016323,-10.666645840078681,0.8957053867279599,Yes,False
can stop bullets,a mug,'',Can a mug stop bullets?,No,random,1,-6.749769687652588,-0.7655273675918579,-7.645475074380547,0.13017801913610194,0.8957053867279599,No,True
can store beer and ale,a french horn,'',Can a french horn store beer and ale?,No,random,1,-3.42163348197937,-0.6757024526596069,-4.3173388687073295,0.22000293406835292,0.8957053867279599,No,True
can store chutney,a football,'',Can a football store chutney?,No,random,1,-8.93735122680664,-0.7108880281448364,-9.8330566135346,0.18481735858312343,0.8957053867279599,No,True
can store food in its cheeks,a hamster,'',Can a hamster store food in its cheeks?,Yes,random,1,-0.3501400351524353,-8.874704360961914,-1.2458454218803952,-7.978998974233955,0.8957053867279599,Yes,True
can store jam,a jar,'',Can a jar store jam?,Yes,random,1,-0.3504545986652374,-11.937283515930176,-1.2461599853931973,-11.041578129202216,0.8957053867279599,Yes,True
can store milk,a bottle,'',Can a bottle store milk?,Yes,random,1,-0.11427353322505951,-11.624841690063477,-1.0099789199530194,-10.729136303335517,0.8957053867279599,Yes,True
can store water,a daisy,'',Can a daisy store water?,No,random,1,-2.1870954036712646,-1.187425136566162,-3.0828007903992245,-0.29171974983820226,0.8957053867279599,No,True
can strut,banana,'',Can banana strut?,No,random,1,-6.6559038162231445,-0.8358451128005981,-7.551609202951104,0.05986027392736171,0.8957053867279599,No,True
can suck blood,tights,'',Can tights suck blood?,No,random,1,-1.6634504795074463,-1.538907766342163,-2.559155866235406,-0.6432023796142032,0.8957053867279599,No,True
can support body weight,satsuma,'',Can satsuma support body weight?,No,random,1,-3.4996848106384277,-0.8710092306137085,-4.395390197366387,0.024696156114251355,0.8957053867279599,No,True
can support spectacles,an ear,'',Can an ear support spectacles?,Yes,random,1,-1.61691153049469,-1.3671084642410278,-2.51261691722265,-0.471403077513068,0.8957053867279599,No,False
can support spectacles,a hose,'',Can a hose support spectacles?,No,random,1,-3.984083652496338,-0.8553801774978638,-4.879789039224297,0.04032520923009608,0.8957053867279599,No,True
can support the body,a squirrel,'',Can a squirrel support the body?,No,random,1,-0.3566063344478607,-3.3592190742492676,-1.2523117211758206,-2.4635136875213077,0.8957053867279599,Yes,False
can survive nuclear attacks,a tugboat,'',Can a tugboat survive nuclear attacks?,No,random,1,-3.968575954437256,-1.351498007774353,-4.864281341165215,-0.4557926210463932,0.8957053867279599,No,True
can take up a lot of space,a buggy,'',Can a buggy take up a lot of space?,No,random,1,-0.3899039328098297,-7.312283515930176,-1.2856093195377896,-6.416578129202216,0.8957053867279599,Yes,False
can taste,a heron,'',Can a heron taste?,No,random,1,-2.8432140350341797,-0.4647566080093384,-3.7389194217621395,0.4309487787186215,0.8957053867279599,No,True
can thicken,a helmet,'',Can a helmet thicken?,No,random,1,-2.2029829025268555,-0.6991829872131348,-3.0986882892548153,0.19652239951482509,0.8957053867279599,No,True
can throw rocks,a catapult,'',Can a catapult throw rocks?,Yes,random,1,-0.16245515644550323,-11.187309265136719,-1.058160543173463,-10.29160387840876,0.8957053867279599,Yes,True
can trample,an elephant,'',Can an elephant trample?,Yes,random,1,-0.1623711735010147,-11.12476921081543,-1.0580765602289746,-10.22906382408747,0.8957053867279599,Yes,True
can transmit malaria,a chopping board,'',Can a chopping board transmit malaria?,No,random,1,-2.796583652496338,-1.2889796495437622,-3.6922890392242977,-0.39327426281580236,0.8957053867279599,No,True
can transport goods,a box,'',Can a box transport goods?,Yes,random,1,-0.20449750125408173,-10.687368392944336,-1.1002028879820416,-9.791663006216377,0.8957053867279599,Yes,True
can transport people,a truck,'',Can a truck transport people?,Yes,random,1,-0.11465149372816086,-8.93735122680664,-1.0103568804561207,-8.041645840078681,0.8957053867279599,Yes,True
can travel across countries,an airplane,'',Can an airplane travel across countries?,Yes,random,1,-0.1448879987001419,-10.874820709228516,-1.0405933854281018,-9.979115322500556,0.8957053867279599,Yes,True
can travel long distances,a canoe,'',Can a canoe travel long distances?,No,random,1,-0.14404892921447754,-11.499796867370605,-1.0397543159424374,-10.604091480642646,0.8957053867279599,Yes,False
can trot,a pony,'',Can a pony trot?,Yes,random,1,-0.18296964466571808,-10.812309265136719,-1.078675031393678,-9.91660387840876,0.8957053867279599,Yes,True
can trot,a tongue,'',Can a tongue trot?,No,random,1,-4.28094482421875,-0.9179115295410156,-5.176650210946709,-0.022206142813055774,0.8957053867279599,No,True
can turn into a pupa,a table,'',Can a table turn into a pupa?,No,random,1,-7.156105995178223,-0.6405951976776123,-8.051811381906182,0.25511018905034755,0.8957053867279599,No,True
can unravel,a yoyo,'',Can a yoyo unravel?,Yes,random,1,-2.8279738426208496,-0.6991666555404663,-3.7236792293488095,0.19653873118749354,0.8957053867279599,No,False
can vibrate,a beetle,'',Can a beetle vibrate?,No,random,1,-0.16725040972232819,-4.031177520751953,-1.062955796450288,-3.1354721340239933,0.8957053867279599,Yes,False
can waddle,a walrus,'',Can a walrus waddle?,Yes,random,1,-0.2864792048931122,-5.906040191650391,-1.182184591621072,-5.010334804922431,0.8957053867279599,Yes,True
can wade,potato,'',Can potato wade?,No,random,1,-6.09254264831543,-0.7693363428115845,-6.988248035043389,0.12636904391637538,0.8957053867279599,No,True
can wag its tail,a dog,'',Can a dog wag its tail?,Yes,random,1,-0.3174980878829956,-10.874820709228516,-1.2132034746109555,-9.979115322500556,0.8957053867279599,Yes,True
can wake someone up,a cow,'',Can a cow wake someone up?,No,random,1,-0.33484673500061035,-4.218480587005615,-1.2305521217285702,-3.3227752002776554,0.8957053867279599,Yes,False
can wallow,a buffalo,'',Can a buffalo wallow?,Yes,random,1,-0.28788313269615173,-5.9684247970581055,-1.1835885194241116,-5.072719410330146,0.8957053867279599,Yes,True
can wallow,a nightingale,'',Can a nightingale wallow?,No,random,1,-0.8897819519042969,-1.7654916048049927,-1.7854873386322567,-0.8697862180770328,0.8957053867279599,No,True
can water,a housefly,'',Can a housefly water?,No,random,1,-1.4760550260543823,-0.9725878238677979,-2.371760412782342,-0.076882437139838,0.8957053867279599,No,True
can whip cream,a whisk,'',Can a whisk whip cream?,Yes,random,1,-0.3155466318130493,-7.187269687652588,-1.2112520185410092,-6.2915643009246285,0.8957053867279599,Yes,True
can whip cream,mushroom,'',Can mushroom whip cream?,No,random,1,-4.093496799468994,-0.8554362058639526,-4.9892021861969535,0.040269180864007215,0.8957053867279599,No,True
can wink,an eye,'',Can an eye wink?,Yes,random,1,-0.28444352746009827,-8.812368392944336,-1.1801489141880581,-7.9166630062163765,0.8957053867279599,Yes,True
can work in teams,an otter,'',Can an otter work in teams?,Yes,random,1,-0.16580937802791595,-6.093381404876709,-1.0615147647558758,-5.19767601814875,0.8957053867279599,Yes,True
can wriggle,a caterpillar,'',Can a caterpillar wriggle?,Yes,random,1,-0.16369123756885529,-10.62491512298584,-1.0593966242968151,-9.72920973625788,0.8957053867279599,Yes,True
cannot fly,a peacock,'',Does a peacock cannot fly?,Yes,random,1,-3.2651875019073486,-1.0155072212219238,-4.160892888635308,-0.11980183449396398,0.8957053867279599,No,False
carries food and drinks,a tray,'',Does a tray carrie food and drinks?,Yes,random,1,-0.09130990505218506,-9.124841690063477,-0.9870152917801449,-8.229136303335517,0.8957053867279599,Yes,True
carries food and drinks,a toad,'',Does a toad carrie food and drinks?,No,random,1,-2.0460829734802246,-1.0467456579208374,-2.9417883602081845,-0.15104027119287755,0.8957053867279599,No,True
carries its young one in its pouch,a kangaroo,'',Does a kangaroo carrie its young one in its pouch?,Yes,random,1,-0.10270330309867859,-10.124820709228516,-0.9984086898266384,-9.229115322500556,0.8957053867279599,Yes,True
carries one person,garlic,'',Does garlic carrie one person?,No,random,1,-1.6468003988265991,-1.2730233669281006,-2.542505785554559,-0.37731798020014073,0.8957053867279599,No,True
chases balls,a dog,'',Does a dog chase balls?,Yes,random,1,-0.35428476333618164,-10.687041282653809,-1.2499901500641415,-9.79133589592585,0.8957053867279599,Yes,True
collects food,a satchel,'',Does a satchel collect food?,No,random,1,-8.374796867370605,-0.902283787727356,-9.270502254098565,-0.006578400999396106,0.8957053867279599,No,True
comes from cows,a housefly,'',Does a housefly come from cows?,No,random,1,-5.468575954437256,-0.8358989953994751,-6.364281341165215,0.059806391328484754,0.8957053867279599,No,True
comes from grains,whiskey,'',Does whiskey come from grains?,Yes,random,1,-0.31415656208992004,-10.24992561340332,-1.20986194881788,-9.354220226675361,0.8957053867279599,Yes,True
comes in different designs,a football,'',Does a football come in different designs?,Yes,random,1,-0.14505432546138763,-9.312368392944336,-1.0407597121893475,-8.416663006216377,0.8957053867279599,Yes,True
comes in flavors,chocolate,'',Does chocolate come in flavors?,Yes,random,1,-0.3512137532234192,-11.99989128112793,-1.246919139951379,-11.10418589439997,0.8957053867279599,Yes,True
comes in loaves,a bottle,'',Does a bottle come in loaves?,No,random,1,-7.093630313873291,-0.5312216281890869,-7.98933570060125,0.36448375853887294,0.8957053867279599,No,True
contains a calf,castanets,'',Does castanets contain a calf?,No,random,1,-7.499754428863525,-1.3202459812164307,-8.395459815591485,-0.4245405944884708,0.8957053867279599,No,True
contains a tibia,a leg,'',Does a leg contain a tibia?,Yes,random,1,-0.10141905397176743,-8.499841690063477,-0.9971244406997273,-7.604136303335517,0.8957053867279599,Yes,True
contains a tibia,bacon,'',Does bacon contain a tibia?,No,random,1,-5.030881404876709,-0.4081153869628906,-5.926586791604668,0.4875899997650692,0.8957053867279599,No,True
contains air bubbles,a spirit level,'',Does a spirit level contain air bubbles?,Yes,random,1,-3.484083652496338,-1.351498007774353,-4.379789039224297,-0.4557926210463932,0.8957053867279599,No,False
contains calcium,milk,'',Does milk contain calcium?,Yes,random,1,-0.08984577655792236,-11.49991512298584,-0.9855511632858822,-10.60420973625788,0.8957053867279599,Yes,True
contains cartilage,an ear,'',Does an ear contain cartilage?,Yes,random,1,-0.2846011221408844,-7.156096458435059,-1.1803065088688443,-6.260391071707099,0.8957053867279599,Yes,True
contains chemicals,a bomb,'',Does a bomb contain chemicals?,Yes,random,1,-0.1850893348455429,-8.687309265136719,-1.0807947215735028,-7.791603878408759,0.8957053867279599,Yes,True
contains chemicals,an elephant,'',Does an elephant contain chemicals?,No,random,1,-0.09326207637786865,-9.624876976013184,-0.9889674631058285,-8.729171589285224,0.8957053867279599,Yes,False
contains chlorophyll,spinach,'',Does spinach contain chlorophyll?,Yes,random,1,-0.18115544319152832,-11.187420845031738,-1.0768608299194882,-10.291715458303779,0.8957053867279599,Yes,True
contains chlorophyll,butter,'',Does butter contain chlorophyll?,No,random,1,-7.718575954437256,-0.3964482545852661,-8.614281341165215,0.49925713214269374,0.8957053867279599,No,True
contains credit cards,a wallet,'',Does a wallet contain credit cards?,Yes,random,1,-0.31800025701522827,-9.999796867370605,-1.2137056437431881,-9.104091480642646,0.8957053867279599,Yes,True
contains credit cards,a lobster,'',Does a lobster contain credit cards?,No,random,1,-7.906064987182617,-0.5350834131240845,-8.801770373910577,0.3606219736038754,0.8957053867279599,No,True
contains explosive material,a wolf,'',Does a wolf contain explosive material?,No,random,1,-4.780996799468994,-0.5975878238677979,-5.6767021861969535,0.298117562860162,0.8957053867279599,No,True
contains fabric parts,a marigold,'',Does a marigold contain fabric parts?,No,random,1,-7.874841690063477,-0.7616782188415527,-8.770547076791436,0.13402716788640712,0.8957053867279599,No,True
contains fat,milk,'',Does milk contain fat?,Yes,random,1,-0.11423195898532867,-10.187397956848145,-1.0099373457132885,-9.291692570120185,0.8957053867279599,Yes,True
contains fiber,a stick insect,'',Does a stick insect contain fiber?,No,random,1,-0.2981702983379364,-3.2968058586120605,-1.1938756850658963,-2.4011004718841007,0.8957053867279599,Yes,False
contains high cholesterol,a bra,'',Does a bra contain high cholesterol?,No,random,1,-2.4215009212493896,-1.413917064666748,-3.3172063079773495,-0.5182116779387882,0.8957053867279599,No,True
contains identification,a wallet,'',Does a wallet contain identification?,Yes,random,1,-0.3512733280658722,-10.124841690063477,-1.246978714793832,-9.229136303335517,0.8957053867279599,Yes,True
contains juice,a melon,'',Does a melon contain juice?,Yes,random,1,-0.5264357924461365,-11.874841690063477,-1.4221411791740963,-10.979136303335517,0.8957053867279599,Yes,True
contains ligament,a bottle,'',Does a bottle contain ligament?,No,random,1,-7.687283515930176,-0.43353915214538574,-8.582988902658135,0.4621662345825741,0.8957053867279599,No,True
contains liquid,a corkscrew,'',Does a corkscrew contain liquid?,No,random,1,-4.281096458435059,-0.9140152931213379,-5.176801845163018,-0.01830990639337804,0.8957053867279599,No,True
contains money,a unicycle,'',Does a unicycle contain money?,No,random,1,-5.937341690063477,-1.070227026939392,-6.833047076791436,-0.17452164021143224,0.8957053867279599,No,True
