property,prefix,Context,Question,Correct Answer,negative_sample_type,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
can filter,jam,'',Can jam filter?,No,random,-3.7724170684814453,-4.764125823974609,-12.775757789611816,-13.79996109008789,9.003340721130371,9.035835266113281,No,True
can filter water,a chopping board,'',Can a chopping board filter water?,No,random,-6.375533580780029,-5.314793586730957,-12.775757789611816,-13.79996109008789,6.400224208831787,8.485167503356934,No,True
can fire arrows,ham,'',Can ham fire arrows?,No,random,-2.802032470703125,-3.798046112060547,-12.775757789611816,-13.79996109008789,9.973725318908691,10.001914978027344,No,True
can fire long range,a rifle,'',Can a rifle fire long range?,Yes,random,-3.4642562866210938,-6.710269927978516,-12.775757789611816,-13.79996109008789,9.311501502990723,7.089691162109375,Yes,True
can flash,a camera,'',Can a camera flash?,Yes,random,-2.4978837966918945,-4.516720771789551,-12.775757789611816,-13.79996109008789,10.277873992919922,9.28324031829834,Yes,True
can flash,a hyacinth,'',Can a hyacinth flash?,No,random,-5.5151143074035645,-4.226391792297363,-12.775757789611816,-13.79996109008789,7.260643482208252,9.573569297790527,No,True
can flatten,a budgie,'',Can a budgie flatten?,No,random,-4.812650680541992,-5.830662250518799,-12.775757789611816,-13.79996109008789,7.963107109069824,7.969298839569092,No,True
can float in air,a jacket,'',Can a jacket float in air?,No,random,-7.137124061584473,-5.630022048950195,-12.775757789611816,-13.79996109008789,5.638633728027344,8.169939041137695,No,True
can flutter,an oven,'',Can an oven flutter?,No,random,-5.644857406616211,-4.644857406616211,-12.775757789611816,-13.79996109008789,7.1309003829956055,9.15510368347168,No,True
can fly,a unicycle,'',Can a unicycle fly?,No,random,-7.4719767570495605,-3.4645283222198486,-12.775757789611816,-13.79996109008789,5.303781032562256,10.335432767868042,No,True
can fly backwards,a hummingbird,'',Can a hummingbird fly backwards?,Yes,random,-4.154983997344971,-6.916418552398682,-12.775757789611816,-13.79996109008789,8.620773792266846,6.883542537689209,Yes,True
can fly backwards,a donut,'',Can a donut fly backwards?,No,random,-8.229448318481445,-4.220518589019775,-12.775757789611816,-13.79996109008789,4.546309471130371,9.579442501068115,No,True
can fly fast,a hummingbird,'',Can a hummingbird fly fast?,Yes,random,-2.4469809532165527,-6.4625678062438965,-12.775757789611816,-13.79996109008789,10.328776836395264,7.337393283843994,Yes,True
can fly fast,a parka,'',Can a parka fly fast?,No,random,-6.92714262008667,-4.411555767059326,-12.775757789611816,-13.79996109008789,5.8486151695251465,9.388405323028564,No,True
can get cold,a mackerel,'',Can a mackerel get cold?,No,random,-4.876430988311768,-5.641061782836914,-12.775757789611816,-13.79996109008789,7.899326801300049,8.158899307250977,No,True
can get congested,a bicycle,'',Can a bicycle get congested?,No,random,-7.951728343963623,-5.953330993652344,-12.775757789611816,-13.79996109008789,4.824029445648193,7.846630096435547,No,True
can get full,a bin,'',Can a bin get full?,Yes,random,-2.46199369430542,-5.46199369430542,-12.775757789611816,-13.79996109008789,10.313764095306396,8.33796739578247,Yes,True
can get knotted,a catapult,'',Can a catapult get knotted?,No,random,-4.335921764373779,-5.834766387939453,-12.775757789611816,-13.79996109008789,8.439836025238037,7.9651947021484375,Yes,False
can give birth to mules,a throne,'',Can a throne give birth to mules?,No,random,-10.261786460876465,-5.514901161193848,-12.775757789611816,-13.79996109008789,2.5139713287353516,8.285059928894043,No,True
can glide,a buzzard,'',Can a buzzard glide?,Yes,random,-4.340942859649658,-6.337827205657959,-12.775757789611816,-13.79996109008789,8.434814929962158,7.462133884429932,Yes,True
can glide,a rhino,'',Can a rhino glide?,No,random,-7.264035701751709,-5.248448848724365,-12.775757789611816,-13.79996109008789,5.511722087860107,8.551512241363525,No,True
can go into a shoe,a foot,'',Can a foot go into a shoe?,Yes,random,-4.358118534088135,-7.85882043838501,-12.775757789611816,-13.79996109008789,8.417639255523682,5.941140651702881,Yes,True
can go into a sock,a flea,'',Can a flea go into a sock?,No,random,-5.968937397003174,-7.963388442993164,-12.775757789611816,-13.79996109008789,6.806820392608643,5.836572647094727,Yes,False
can go into wall,a nail,'',Can a nail go into wall?,Yes,random,-4.011417865753174,-4.74583101272583,-12.775757789611816,-13.79996109008789,8.764339923858643,9.05413007736206,No,False
can go stale,a ladle,'',Can a ladle go stale?,No,random,-6.954716205596924,-4.452816963195801,-12.775757789611816,-13.79996109008789,5.821041584014893,9.34714412689209,No,True
can go through corks,a corkscrew,'',Can a corkscrew go through corks?,Yes,random,-3.639967203140259,-4.632519245147705,-12.775757789611816,-13.79996109008789,9.135790586471558,9.167441844940186,No,False
can go through corks,a woodpecker,'',Can a woodpecker go through corks?,No,random,-6.4765825271606445,-4.966036796569824,-12.775757789611816,-13.79996109008789,6.299175262451172,8.833924293518066,No,True
can go without drinking water,an apple,'',Can an apple go without drinking water?,No,random,-7.208194255828857,-7.4065752029418945,-12.775757789611816,-13.79996109008789,5.567563533782959,6.393385887145996,No,True
can grate,a grater,'',Can a grater grate?,Yes,random,-3.4196009635925293,-4.9207563400268555,-12.775757789611816,-13.79996109008789,9.356156826019287,8.879204750061035,Yes,True
can grate vegetables,turnip,'',Can turnip grate vegetables?,No,random,-3.8900606632232666,-5.12846040725708,-12.775757789611816,-13.79996109008789,8.88569712638855,8.67150068283081,Yes,False
can grow,a leg,'',Can a leg grow?,Yes,random,-3.130009412765503,-5.130009174346924,-12.775757789611816,-13.79996109008789,9.645748376846313,8.669951915740967,Yes,True
can growl,whiskey,'',Can whiskey growl?,No,random,-5.566094875335693,-3.311558961868286,-12.775757789611816,-13.79996109008789,7.209662914276123,10.488402128219604,No,True
can hang from the ceiling,a moped,'',Can a moped hang from the ceiling?,No,random,-5.905645370483398,-4.391014575958252,-12.775757789611816,-13.79996109008789,6.870112419128418,9.408946514129639,No,True
can have a baby seat,a trolley,'',Can a trolley have a baby seat?,Yes,random,-5.404815673828125,-6.892618179321289,-12.775757789611816,-13.79996109008789,7.370942115783691,6.907342910766602,Yes,True
can have a basket,a trolley,'',Can a trolley have a basket?,Yes,random,-4.195254325866699,-5.697153568267822,-12.775757789611816,-13.79996109008789,8.580503463745117,8.102807521820068,Yes,True
can have a bell,a trumpet,'',Can a trumpet have a bell?,Yes,random,-5.302811145782471,-6.803966522216797,-12.775757789611816,-13.79996109008789,7.472946643829346,6.995994567871094,Yes,True
can have a bin bag,a bin,'',Can a bin have a bin bag?,Yes,random,-4.412960529327393,-4.412960529327393,-12.775757789611816,-13.79996109008789,8.362797260284424,9.387000560760498,No,False
can have a cork,a spatula,'',Can a spatula have a cork?,No,random,-6.413682460784912,-6.913682460784912,-12.775757789611816,-13.79996109008789,6.362075328826904,6.8862786293029785,No,True
can have a duvet,ham,'',Can ham have a duvet?,No,random,-5.444018363952637,-5.449113845825195,-12.775757789611816,-13.79996109008789,7.33173942565918,8.350847244262695,No,True
can have a hammer shaped head,kiwi,'',Can kiwi have a hammer shaped head?,No,random,-5.001258373260498,-5.495709419250488,-12.775757789611816,-13.79996109008789,7.774499416351318,8.304251670837402,No,True
can have a headboard,a bed,'',Can a bed have a headboard?,Yes,random,-3.5919437408447266,-7.330509185791016,-12.775757789611816,-13.79996109008789,9.18381404876709,6.469451904296875,Yes,True
can have a hot temperature,an oven,'',Can an oven have a hot temperature?,Yes,random,-3.6922366619110107,-8.180801391601562,-12.775757789611816,-13.79996109008789,9.083521127700806,5.619159698486328,Yes,True
can have a kidney shape,a bean,'',Can a bean have a kidney shape?,Yes,random,-5.116189002990723,-6.615288257598877,-12.775757789611816,-13.79996109008789,7.659568786621094,7.184672832489014,Yes,True
can have a label,butter,'',Can butter have a label?,No,random,-5.36762809753418,-6.120743751525879,-12.775757789611816,-13.79996109008789,7.408129692077637,7.679217338562012,No,True
can have a large surface area,a yacht,'',Can a yacht have a large surface area?,No,random,-3.245103120803833,-7.248641014099121,-12.775757789611816,-13.79996109008789,9.530654668807983,6.5513200759887695,Yes,False
can have a lever,pliers,'',Can pliers have a lever?,Yes,random,-3.2557709217071533,-3.7557709217071533,-12.775757789611816,-13.79996109008789,9.519986867904663,10.044190168380737,No,False
can have a lever,a clam,'',Can a clam have a lever?,No,random,-10.180289268493652,-6.945085048675537,-12.775757789611816,-13.79996109008789,2.595468521118164,6.8548760414123535,No,True
can have a lid,a basket,'',Can a basket have a lid?,Yes,random,-7.40576696395874,-7.415302276611328,-12.775757789611816,-13.79996109008789,5.369990825653076,6.3846588134765625,No,False
can have a minibar,a limousine,'',Can a limousine have a minibar?,Yes,random,-8.036717414855957,-9.551512718200684,-12.775757789611816,-13.79996109008789,4.739040374755859,4.248448371887207,Yes,True
can have a motor,a tongue,'',Can a tongue have a motor?,No,random,-5.5786285400390625,-5.583724021911621,-12.775757789611816,-13.79996109008789,7.197129249572754,8.21623706817627,No,True
can have a rough texture,grapefruit,'',Can grapefruit have a rough texture?,Yes,random,-4.10983419418335,-6.361315727233887,-12.775757789611816,-13.79996109008789,8.665923595428467,7.438645362854004,Yes,True
can have a rubber band,a catapult,'',Can a catapult have a rubber band?,Yes,random,-3.6803596019744873,-4.181515216827393,-12.775757789611816,-13.79996109008789,9.095398187637329,9.618445873260498,No,False
can have a smooth texture,an elm tree,'',Can an elm tree have a smooth texture?,No,random,-6.496525287628174,-8.99842357635498,-12.775757789611816,-13.79996109008789,6.279232501983643,4.80153751373291,Yes,False
can have a tap for warm and cold water,a trout,'',Can a trout have a tap for warm and cold water?,No,random,-6.485098838806152,-8.9760160446167,-12.775757789611816,-13.79996109008789,6.290658950805664,4.823945045471191,Yes,False
can have a triangular shape,a sandwich,'',Can a sandwich have a triangular shape?,Yes,random,-4.20945405960083,-7.20945405960083,-12.775757789611816,-13.79996109008789,8.566303730010986,6.5905070304870605,Yes,True
can have a visor,a helmet,'',Can a helmet have a visor?,Yes,random,-3.533066749572754,-6.530633449554443,-12.775757789611816,-13.79996109008789,9.242691040039062,7.269327640533447,Yes,True
can have a wooden handle,a spatula,'',Can a spatula have a wooden handle?,Yes,random,-5.0223870277404785,-7.9953932762146,-12.775757789611816,-13.79996109008789,7.753370761871338,5.804567813873291,Yes,True
can have a wooden handle,a cockroach,'',Can a cockroach have a wooden handle?,No,random,-4.86470365524292,-5.618690013885498,-12.775757789611816,-13.79996109008789,7.9110541343688965,8.181271076202393,No,True
can have cabins,a houseboat,'',Can a houseboat have cabins?,Yes,random,-4.300819396972656,-7.550117492675781,-12.775757789611816,-13.79996109008789,8.47493839263916,6.249843597412109,Yes,True
can have candles,a cat,'',Can a cat have candles?,No,random,-3.5757322311401367,-4.30269718170166,-12.775757789611816,-13.79996109008789,9.20002555847168,9.49726390838623,No,True
can have decorations,a desk,'',Can a desk have decorations?,No,random,-4.398939609527588,-7.375061511993408,-12.775757789611816,-13.79996109008789,8.376818180084229,6.424899578094482,Yes,False
can have engravings on it,a cookie,'',Can a cookie have engravings on it?,Yes,random,-4.186283588409424,-6.186283588409424,-12.775757789611816,-13.79996109008789,8.589474201202393,7.613677501678467,Yes,True
can have engravings on it,a moped,'',Can a moped have engravings on it?,No,random,-5.219947814941406,-7.708347320556641,-12.775757789611816,-13.79996109008789,7.55580997467041,6.09161376953125,Yes,False
can have flat or curved leaves,parsley,'',Can parsley have flat or curved leaves?,Yes,random,-4.573148250579834,-7.077211856842041,-12.775757789611816,-13.79996109008789,8.202609539031982,6.72274923324585,Yes,True
can have fruity bits in it,a mussel,'',Can a mussel have fruity bits in it?,No,random,-4.239945888519287,-5.744278430938721,-12.775757789611816,-13.79996109008789,8.53581190109253,8.05568265914917,Yes,False
can have hexagonal heads,a chopping board,'',Can a chopping board have hexagonal heads?,No,random,-2.7262277603149414,-3.7283775806427,-12.775757789611816,-13.79996109008789,10.049530029296875,10.07158350944519,No,True
can have lice,hair,'',Can hair have lice?,Yes,random,-3.9783215522766113,-5.732654094696045,-12.775757789611816,-13.79996109008789,8.797436237335205,8.067306995391846,Yes,True
can have long sleeves,a colander,'',Can a colander have long sleeves?,No,random,-10.900344848632812,-7.609496593475342,-12.775757789611816,-13.79996109008789,1.875412940979004,6.190464496612549,No,True
can have multiple taps,a bathtub,'',Can a bathtub have multiple taps?,Yes,random,-4.391029357910156,-7.893462657928467,-12.775757789611816,-13.79996109008789,8.38472843170166,5.906498432159424,Yes,True
can have multiple taps,a toe,'',Can a toe have multiple taps?,No,random,-3.463655471801758,-5.463655471801758,-12.775757789611816,-13.79996109008789,9.312102317810059,8.336305618286133,Yes,False
can have one hump,a camel,'',Can a camel have one hump?,Yes,random,-3.750086784362793,-8.24584674835205,-12.775757789611816,-13.79996109008789,9.025671005249023,5.55411434173584,Yes,True
can have rooms,a caravan,'',Can a caravan have rooms?,Yes,random,-6.199192523956299,-8.44919204711914,-12.775757789611816,-13.79996109008789,6.576565265655518,5.35076904296875,Yes,True
can have rough edges,a tweezer,'',Can a tweezer have rough edges?,Yes,random,-4.619448184967041,-6.123780727386475,-12.775757789611816,-13.79996109008789,8.156309604644775,7.676180362701416,Yes,True
can have rough edges,a dinghy,'',Can a dinghy have rough edges?,No,random,-5.638485431671143,-6.640918731689453,-12.775757789611816,-13.79996109008789,7.137272357940674,7.1590423583984375,No,True
can have sharp blades,a sword,'',Can a sword have sharp blades?,Yes,random,-5.0169878005981445,-7.52858829498291,-12.775757789611816,-13.79996109008789,7.758769989013672,6.2713727951049805,Yes,True
can have short sleeves,a wetsuit,'',Can a wetsuit have short sleeves?,Yes,random,-2.6500000953674316,-6.152433395385742,-12.775757789611816,-13.79996109008789,10.125757694244385,7.647527694702148,Yes,True
can have short sleeves,a pony,'',Can a pony have short sleeves?,No,random,-4.6294989585876465,-7.877599716186523,-12.775757789611816,-13.79996109008789,8.14625883102417,5.922361373901367,Yes,False
can have six wheels,a coach,'',Can a coach have six wheels?,Yes,random,-3.8773365020751953,-3.8773365020751953,-12.775757789611816,-13.79996109008789,8.898421287536621,9.922624588012695,No,False
can have split ends,hair,'',Can hair have split ends?,Yes,random,-5.9029011726379395,-6.9029011726379395,-12.775757789611816,-13.79996109008789,6.872856616973877,6.897059917449951,No,False
can have striped patterns,a chainsaw,'',Can a chainsaw have striped patterns?,No,random,-7.667928218841553,-9.403132438659668,-12.775757789611816,-13.79996109008789,5.107829570770264,4.396828651428223,Yes,False
can have two decks,a bus,'',Can a bus have two decks?,Yes,random,-4.531497478485107,-7.284134387969971,-12.775757789611816,-13.79996109008789,8.244260311126709,6.51582670211792,Yes,True
can have two decks,a chair,'',Can a chair have two decks?,No,random,-5.218268871307373,-7.218268871307373,-12.775757789611816,-13.79996109008789,7.557488918304443,6.581692218780518,Yes,False
can have white petals,a lily,'',Can a lily have white petals?,Yes,random,-3.763040781021118,-4.761885643005371,-12.775757789611816,-13.79996109008789,9.012717008590698,9.03807544708252,No,False
can have wire mesh,butter,'',Can butter have wire mesh?,No,random,-3.946786642074585,-4.1896843910217285,-12.775757789611816,-13.79996109008789,8.828971147537231,9.610276699066162,No,True
can heat water,a lamp,'',Can a lamp heat water?,No,random,-3.9707746505737305,-6.4520721435546875,-12.775757789611816,-13.79996109008789,8.804983139038086,7.347888946533203,Yes,False
can help organize schedules,a clock,'',Can a clock help organize schedules?,Yes,random,-4.526864051818848,-8.528018951416016,-12.775757789611816,-13.79996109008789,8.248893737792969,5.271942138671875,Yes,True
can hibernate,a bear,'',Can a bear hibernate?,Yes,random,-3.1019179821014404,-5.851917743682861,-12.775757789611816,-13.79996109008789,9.673839807510376,7.948043346405029,Yes,True
can hit people,an accordion,'',Can an accordion hit people?,No,random,-4.334149360656738,-5.334149360656738,-12.775757789611816,-13.79996109008789,8.441608428955078,8.465811729431152,No,True
can hold books,a bookcase,'',Can a bookcase hold books?,Yes,random,-5.779592990875244,-10.278575897216797,-12.775757789611816,-13.79996109008789,6.996164798736572,3.5213851928710938,Yes,True
can hold drinks,a porcupine,'',Can a porcupine hold drinks?,No,random,-8.015292167663574,-5.256209850311279,-12.775757789611816,-13.79996109008789,4.760465621948242,8.543751239776611,No,True
can hold fruit,a platypus,'',Can a platypus hold fruit?,No,random,-8.50076675415039,-7.712045192718506,-12.775757789611816,-13.79996109008789,4.274991035461426,6.087915897369385,No,True
can hold sand,a bucket,'',Can a bucket hold sand?,Yes,random,-2.4143528938293457,-6.411715984344482,-12.775757789611816,-13.79996109008789,10.36140489578247,7.388245105743408,Yes,True
can hold sand,an axe,'',Can an axe hold sand?,No,random,-7.765486240386963,-8.008980751037598,-12.775757789611816,-13.79996109008789,5.0102715492248535,5.790980339050293,No,True
can hold things in place,a clamp,'',Can a clamp hold things in place?,Yes,random,-7.118601322174072,-8.623696327209473,-12.775757789611816,-13.79996109008789,5.657156467437744,5.176264762878418,Yes,True
can hold things together,a bagpipe,'',Can a bagpipe hold things together?,No,random,-8.830142974853516,-6.570607662200928,-12.775757789611816,-13.79996109008789,3.945614814758301,7.229353427886963,No,True
can hop,a grasshopper,'',Can a grasshopper hop?,Yes,random,-2.9739317893981934,-5.719945430755615,-12.775757789611816,-13.79996109008789,9.801826000213623,8.080015659332275,Yes,True
can house birds,a brussels sprout,'',Can a brussels sprout house birds?,No,random,-9.922117233276367,-6.190954685211182,-12.775757789611816,-13.79996109008789,2.853640556335449,7.609006404876709,No,True
can hurt,a hedgehog,'',Can a hedgehog hurt?,No,random,-2.5097923278808594,-4.7698774337768555,-12.775757789611816,-13.79996109008789,10.265965461730957,9.030083656311035,Yes,False
can hurt people,a sandwich,'',Can a sandwich hurt people?,No,random,-4.536136627197266,-5.536136627197266,-12.775757789611816,-13.79996109008789,8.23962116241455,8.263824462890625,No,True
can hydrate the body,an ant,'',Can an ant hydrate the body?,No,random,-5.440488338470459,-4.929053783416748,-12.775757789611816,-13.79996109008789,7.335269451141357,8.870907306671143,No,True
can improve eyesight,a gerbil,'',Can a gerbil improve eyesight?,No,random,-4.482141017913818,-2.993741512298584,-12.775757789611816,-13.79996109008789,8.293616771697998,10.806219577789307,No,True
can infect pets,a harpsichord,'',Can a harpsichord infect pets?,No,random,-7.1354875564575195,-3.8584940433502197,-12.775757789611816,-13.79996109008789,5.640270233154297,9.941467046737671,No,True
can join things,a tuna,'',Can a tuna join things?,No,random,-6.793453693389893,-5.78600549697876,-12.775757789611816,-13.79996109008789,5.982304096221924,8.01395559310913,No,True
can jump out of the water,a dolphin,'',Can a dolphin jump out of the water?,Yes,random,-3.594996452331543,-7.594996452331543,-12.775757789611816,-13.79996109008789,9.180761337280273,6.204964637756348,Yes,True
can keep the ears warm,earmuffs,'',Can earmuffs keep the ears warm?,Yes,random,-3.637403726577759,-6.631855010986328,-12.775757789611816,-13.79996109008789,9.138354063034058,7.1681060791015625,Yes,True
can keep the head warm,a tongue,'',Can a tongue keep the head warm?,No,random,-6.244048595428467,-7.732448101043701,-12.775757789611816,-13.79996109008789,6.53170919418335,6.0675129890441895,Yes,False
can kill,strawberry,'',Can strawberry kill?,No,random,-3.8655052185058594,-5.14580774307251,-12.775757789611816,-13.79996109008789,8.910252571105957,8.65415334701538,Yes,False
can kill people,a sword,'',Can a sword kill people?,Yes,random,-2.627023696899414,-5.619921684265137,-12.775757789611816,-13.79996109008789,10.148734092712402,8.180039405822754,Yes,True
can last a long time,jam,'',Can jam last a long time?,Yes,random,-2.2172627449035645,-6.219899654388428,-12.775757789611816,-13.79996109008789,10.558495044708252,7.580061435699463,Yes,True
can live long,a turtle,'',Can a turtle live long?,Yes,random,-3.304903030395508,-7.093625545501709,-12.775757789611816,-13.79996109008789,9.470854759216309,6.706335544586182,Yes,True
can live long,a parakeet,'',Can a parakeet live long?,No,random,-3.637629747390747,-6.9129719734191895,-12.775757789611816,-13.79996109008789,9.13812804222107,6.886989116668701,Yes,False
can live near the water,a swan,'',Can a swan live near the water?,Yes,random,-4.15692138671875,-7.145320892333984,-12.775757789611816,-13.79996109008789,8.618836402893066,6.654640197753906,Yes,True
can maim,a crossbow,'',Can a crossbow maim?,Yes,random,-2.5782272815704346,-5.0801262855529785,-12.775757789611816,-13.79996109008789,10.197530508041382,8.719834804534912,Yes,True
can make a clucking noise,a turkey,'',Can a turkey make a clucking noise?,Yes,random,-5.948067665100098,-9.12761116027832,-12.775757789611816,-13.79996109008789,6.827690124511719,4.67234992980957,Yes,True
can make a crashing sound,a speedboat,'',Can a speedboat make a crashing sound?,No,random,-6.458427429199219,-10.200980186462402,-12.775757789611816,-13.79996109008789,6.317330360412598,3.5989809036254883,Yes,False
can make a honking noise,potato,'',Can potato make a honking noise?,No,random,-4.581686496734619,-5.551383972167969,-12.775757789611816,-13.79996109008789,8.194071292877197,8.248577117919922,No,True
can make a hooting sound,an owl,'',Can an owl make a hooting sound?,Yes,random,-3.9982399940490723,-8.479402542114258,-12.775757789611816,-13.79996109008789,8.777517795562744,5.320558547973633,Yes,True
can make a hooting sound,a moose,'',Can a moose make a hooting sound?,No,random,-7.675224304199219,-6.675224304199219,-12.775757789611816,-13.79996109008789,5.100533485412598,7.124736785888672,No,True
can make a loud noise,a cymbal,'',Can a cymbal make a loud noise?,Yes,random,-4.683128356933594,-8.676025390625,-12.775757789611816,-13.79996109008789,8.092629432678223,5.123935699462891,Yes,True
can make a twangy sound,a harpsichord,'',Can a harpsichord make a twangy sound?,Yes,random,-4.178598880767822,-5.690796375274658,-12.775757789611816,-13.79996109008789,8.597158908843994,8.109164714813232,Yes,True
can make butter,milk,'',Can milk make butter?,Yes,random,-3.3942346572875977,-5.644234657287598,-12.775757789611816,-13.79996109008789,9.381523132324219,8.155726432800293,Yes,True
can make coffee,a coffee maker,'',Can a coffee maker make coffee?,Yes,random,-2.006019353866577,-5.49138879776001,-12.775757789611816,-13.79996109008789,10.76973843574524,8.30857229232788,Yes,True
can make coffee,leek,'',Can leek make coffee?,No,random,-4.648520469665527,-3.009075164794922,-12.775757789611816,-13.79996109008789,8.127237319946289,10.790885925292969,No,True
can make honey,a bee,'',Can a bee make honey?,Yes,random,-3.79736065864563,-6.316197872161865,-12.775757789611816,-13.79996109008789,8.978397130966187,7.483763217926025,Yes,True
can make loud sounds,a fox,'',Can a fox make loud sounds?,Yes,random,-5.314231872558594,-5.844534397125244,-12.775757789611816,-13.79996109008789,7.461525917053223,7.9554266929626465,No,False
can make music,broccoli,'',Can broccoli make music?,No,random,-8.233686447143555,-5.227182388305664,-12.775757789611816,-13.79996109008789,4.542071342468262,8.572778701782227,No,True
can make people feel seasick,a shrimp,'',Can a shrimp make people feel seasick?,No,random,-3.311105728149414,-3.8040037155151367,-12.775757789611816,-13.79996109008789,9.464652061462402,9.995957374572754,No,True
can make puree,a blender,'',Can a blender make puree?,Yes,random,-2.011507034301758,-6.758126258850098,-12.775757789611816,-13.79996109008789,10.764250755310059,7.041834831237793,Yes,True
can make raisins,a caterpillar,'',Can a caterpillar make raisins?,No,random,-7.828432083129883,-3.321927070617676,-12.775757789611816,-13.79996109008789,4.947325706481934,10.478034019470215,No,True
can make you drunk,whiskey,'',Can whiskey make you drunk?,Yes,random,-2.69404935836792,-7.447587013244629,-12.775757789611816,-13.79996109008789,10.081708431243896,6.352374076843262,Yes,True
can make you fall,tangerine,'',Can tangerine make you fall?,No,random,-3.6486151218414307,-3.6246888637542725,-12.775757789611816,-13.79996109008789,9.127142667770386,10.175272226333618,No,True
can melt,cheese,'',Can cheese melt?,Yes,random,-2.1504204273223877,-5.648521423339844,-12.775757789611816,-13.79996109008789,10.625337362289429,8.151439666748047,Yes,True
can melt in the mouth,whiskey,'',Can whiskey melt in the mouth?,No,random,-2.894674301147461,-6.1490068435668945,-12.775757789611816,-13.79996109008789,9.881083488464355,7.650954246520996,Yes,False
can melt under heat,ice cream,'',Can ice cream melt under heat?,Yes,random,-3.4290335178375244,-6.680515289306641,-12.775757789611816,-13.79996109008789,9.346724271774292,7.11944580078125,Yes,True
can meow,a cat,'',Can a cat meow?,Yes,random,-3.8718068599700928,-4.383407115936279,-12.775757789611816,-13.79996109008789,8.903950929641724,9.416553974151611,No,False
can meow,a mirror,'',Can a mirror meow?,No,random,-7.321280002593994,-3.802443265914917,-12.775757789611816,-13.79996109008789,5.454477787017822,9.997517824172974,No,True
can migrate,a bathtub,'',Can a bathtub migrate?,No,random,-7.318371772766113,-4.314132213592529,-12.775757789611816,-13.79996109008789,5.457386016845703,9.485828876495361,No,True
can mix ingredients,a blender,'',Can a blender mix ingredients?,Yes,random,-5.638830661773682,-9.622300148010254,-12.775757789611816,-13.79996109008789,7.136927127838135,4.177660942077637,Yes,True
can open,a clam,'',Can a clam open?,Yes,random,-1.940914511680603,-5.193347930908203,-12.775757789611816,-13.79996109008789,10.834843277931213,8.606613159179688,Yes,True
can open cans,a can opener,'',Can a can opener open cans?,Yes,random,-5.896740913391113,-9.892500877380371,-12.775757789611816,-13.79996109008789,6.879016876220703,3.9074602127075195,Yes,True
can peck,a peacock,'',Can a peacock peck?,Yes,random,-2.5520083904266357,-3.5563409328460693,-12.775757789611816,-13.79996109008789,10.22374939918518,10.243620157241821,No,False
can pierce or impale,a knife,'',Can a knife pierce or impale?,Yes,random,-3.949585199356079,-5.451066970825195,-12.775757789611816,-13.79996109008789,8.826172590255737,8.348894119262695,Yes,True
can pierce or impale,a rat,'',Can a rat pierce or impale?,No,random,-3.0333328247070312,-3.5359697341918945,-12.775757789611816,-13.79996109008789,9.742424964904785,10.263991355895996,No,True
can play audio,a canary,'',Can a canary play audio?,No,random,-4.1582746505737305,-5.1582746505737305,-12.775757789611816,-13.79996109008789,8.617483139038086,8.64168643951416,No,True
can pollinate,a hummingbird,'',Can a hummingbird pollinate?,Yes,random,-2.9167051315307617,-5.42069149017334,-12.775757789611816,-13.79996109008789,9.859052658081055,8.37926959991455,Yes,True
can pollinate flowers,a bee,'',Can a bee pollinate flowers?,Yes,random,-3.8399200439453125,-7.3399200439453125,-12.775757789611816,-13.79996109008789,8.935837745666504,6.460041046142578,Yes,True
can pounce,a budgie,'',Can a budgie pounce?,No,random,-3.0432095527648926,-3.5501790046691895,-12.775757789611816,-13.79996109008789,9.732548236846924,10.249782085418701,No,True
can prance,a horse,'',Can a horse prance?,Yes,random,-5.723936080932617,-7.205233573913574,-12.775757789611816,-13.79996109008789,7.051821708679199,6.594727516174316,Yes,True
can prance,an owl,'',Can an owl prance?,No,random,-7.567166805267334,-5.01152229309082,-12.775757789611816,-13.79996109008789,5.208590984344482,8.78843879699707,No,True
can press,a finger,'',Can a finger press?,Yes,random,-2.6395621299743652,-4.6379594802856445,-12.775757789611816,-13.79996109008789,10.136195659637451,9.162001609802246,Yes,True
can prevent mess,a chipmunk,'',Can a chipmunk prevent mess?,No,random,-5.047871112823486,-7.041366100311279,-12.775757789611816,-13.79996109008789,7.72788667678833,6.758594989776611,Yes,False
can produce cider,pear,'',Can pear produce cider?,Yes,random,-3.0607054233551025,-4.810705184936523,-12.775757789611816,-13.79996109008789,9.715052366256714,8.989255905151367,Yes,True
can produce cider,an eel,'',Can an eel produce cider?,No,random,-8.947273254394531,-3.673346757888794,-12.775757789611816,-13.79996109008789,3.828484535217285,10.126614332199097,No,True
can protect against weapons,an armor,'',Can an armor protect against weapons?,Yes,random,-4.119299411773682,-7.620902061462402,-12.775757789611816,-13.79996109008789,8.656458377838135,6.179059028625488,Yes,True
can protect from spills,an apron,'',Can an apron protect from spills?,Yes,random,-3.826397657394409,-10.805261611938477,-12.775757789611816,-13.79996109008789,8.949360132217407,2.994699478149414,Yes,True
can provide fitness,a bicycle,'',Can a bicycle provide fitness?,Yes,random,-4.164398193359375,-8.17599868774414,-12.775757789611816,-13.79996109008789,8.611359596252441,5.62396240234375,Yes,True
can provide shade,a pine tree,'',Can a pine tree provide shade?,Yes,random,-4.422929286956787,-6.6800312995910645,-12.775757789611816,-13.79996109008789,8.35282850265503,7.119929790496826,Yes,True
