Question Number,MetaTemplateID,Domain,ItemGroupID,ContextDiff,ContextNum,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
118,30,social-properties,30,antonym,1,Chao is hesitant to meet new people.,Is Chao confident?,No,20.0,3,-10.071592330932617,-4.030184745788574,-4.127794116859635,0.4195734147913752,-5.943798214072983,-4.449758160579949,No,True,False,True
119,30,social-properties,30,antonym,2,Chao is quick to meet new people.,Is Chao shy?,No,20.0,3,-7.809663772583008,-2.815410852432251,-1.8658655585100252,1.6343473081476985,-5.943798214072983,-4.449758160579949,No,True,False,True
120,30,social-properties,30,antonym,2,Chao is quick to meet new people.,Is Chao confident?,Yes,20.0,3,-1.3189986944198608,-7.059514999389648,4.624799519653122,-2.609756838809699,-5.943798214072983,-4.449758160579949,Yes,True,True,True
121,31,social-properties,31,antonym,1,Speaking up is hard for Chao.,Is Chao shy?,Yes,20.0,4,-0.3891831934452057,-4.008218765258789,5.789825096540153,0.7065137106614809,-6.179008289985359,-4.71473247592027,Yes,True,True,True
122,31,social-properties,31,antonym,1,Speaking up is hard for Chao.,Is Chao confident?,No,20.0,4,-6.504241466522217,-0.5140393376350403,-0.3252331765368579,4.20069313828523,-6.179008289985359,-4.71473247592027,No,True,False,True
123,31,social-properties,31,antonym,2,Speaking up is easy for Chao.,Is Chao shy?,No,20.0,4,-7.173515319824219,-1.8517359495162964,-0.9945070298388599,2.8629965264039736,-6.179008289985359,-4.71473247592027,No,True,False,True
124,31,social-properties,31,antonym,2,Speaking up is easy for Chao.,Is Chao confident?,Yes,20.0,4,-0.6409331560134888,-3.5218026638031006,5.53807513397187,1.1929298121171694,-6.179008289985359,-4.71473247592027,Yes,True,True,True
125,32,social-properties,32,negation,1,Chao does not like to speak up during meetings.,Is Chao shy?,Yes,20.0,4,-0.704910933971405,-7.08355712890625,5.474097356013954,-2.36882465298598,-6.179008289985359,-4.71473247592027,Yes,True,True,True
126,32,social-properties,32,negation,1,Chao does not like to speak up during meetings.,Is Chao confident?,No,20.0,4,-10.97484302520752,-1.3799656629562378,-4.795834735222161,3.334766812964032,-6.179008289985359,-4.71473247592027,No,True,False,True
127,32,social-properties,32,negation,2,Chao likes to speak up during meetings.,Is Chao shy?,No,20.0,4,-9.235278129577637,-0.03411964699625969,-3.056269839592278,4.68061282892401,-6.179008289985359,-4.71473247592027,No,True,False,True
128,32,social-properties,32,negation,2,Chao likes to speak up during meetings.,Is Chao confident?,Yes,20.0,4,-0.7662568688392639,-7.497783660888672,5.412751421146095,-2.783051184968402,-6.179008289985359,-4.71473247592027,Yes,True,True,True
129,33,social-properties,33,antonym,1,Chao speaks quietly.,Is Chao shy?,Yes,20.0,4,-0.5946590304374695,-4.629387855529785,5.584349259547889,0.08534462039048485,-6.179008289985359,-4.71473247592027,Yes,True,True,True
130,33,social-properties,33,antonym,1,Chao speaks quietly.,Is Chao confident?,No,20.0,4,-7.6010026931762695,-3.914384126663208,-1.4219944031909106,0.800348349257062,-6.179008289985359,-4.71473247592027,No,True,False,True
131,33,social-properties,33,antonym,2,Chao speaks loudly.,Is Chao shy?,No,20.0,4,-13.919804573059082,-6.050747394561768,-7.740796283073723,-1.3360149186414976,-6.179008289985359,-4.71473247592027,No,True,False,True
132,33,social-properties,33,antonym,2,Chao speaks loudly.,Is Chao confident?,Yes,20.0,4,-1.44877028465271,-4.169795513153076,4.730238005332649,0.5449369627671938,-6.179008289985359,-4.71473247592027,Yes,True,True,True
133,34,social-properties,34,antonym,1,Chao has a friendly demeanor.,Is Chao warm?,Yes,20.0,4,-0.3400939106941223,-8.06987476348877,5.838914379291237,-3.3551422875684995,-6.179008289985359,-4.71473247592027,Yes,True,True,True
134,34,social-properties,34,antonym,1,Chao has a friendly demeanor.,Is Chao cold?,No,20.0,4,-10.604500770568848,-0.47454923391342163,-4.425492480583489,4.240183242006848,-6.179008289985359,-4.71473247592027,No,True,False,True
135,34,social-properties,34,antonym,2,Chao has a unfriendly demeanor.,Is Chao warm?,No,20.0,4,-12.057175636291504,-2.5993080139160156,-5.878167346306145,2.1154244620042544,-6.179008289985359,-4.71473247592027,No,True,False,True
136,34,social-properties,34,antonym,2,Chao has a unfriendly demeanor.,Is Chao cold?,Yes,20.0,4,-0.3056168854236603,-8.599222183227539,5.873391404561699,-3.884489707307269,-6.179008289985359,-4.71473247592027,Yes,True,True,True
137,35,social-properties,35,antonym,1,Chao is approachable.,Is Chao warm?,Yes,20.0,4,-1.0058897733688354,-7.35486364364624,5.173118516616523,-2.6401311677259702,-6.179008289985359,-4.71473247592027,Yes,True,True,True
138,35,social-properties,35,antonym,1,Chao is approachable.,Is Chao cold?,No,20.0,4,-12.433588027954102,-4.143743991851807,-6.254579737968743,0.5709884840684634,-6.179008289985359,-4.71473247592027,No,True,False,True
139,35,social-properties,35,antonym,2,Chao is distant.,Is Chao warm?,No,20.0,4,-9.95646858215332,-0.24335242807865143,-3.7774602921679614,4.471380047841619,-6.179008289985359,-4.71473247592027,No,True,False,True
140,35,social-properties,35,antonym,2,Chao is distant.,Is Chao cold?,Yes,20.0,4,-3.3214900493621826,-0.19345352053642273,2.8575182406231763,4.521278955383847,-6.179008289985359,-4.71473247592027,No,False,False,False
141,36,social-properties,36,antonym,1,Chao often laughs.,Is Chao warm?,Yes,20.0,4,-0.13143721222877502,-7.538384914398193,6.047571077756584,-2.8236524384779234,-6.179008289985359,-4.71473247592027,Yes,True,True,True
142,36,social-properties,36,antonym,1,Chao often laughs.,Is Chao cold?,No,20.0,4,-8.796164512634277,-0.15460796654224396,-2.6171562226489185,4.560124509378026,-6.179008289985359,-4.71473247592027,No,True,False,True
143,36,social-properties,36,antonym,2,Chao rarely laughs.,Is Chao warm?,No,20.0,4,-4.654184818267822,-1.994820475578308,1.5248234717175366,2.719912000341962,-6.179008289985359,-4.71473247592027,No,True,False,True
144,36,social-properties,36,antonym,2,Chao rarely laughs.,Is Chao cold?,Yes,20.0,4,-0.22429437935352325,-5.75222110748291,5.954713910631836,-1.0374886315626402,-6.179008289985359,-4.71473247592027,Yes,True,True,True
145,37,social-properties,37,antonym,1,Chao often gets into long conversations.,Is Chao warm?,Yes,20.0,4,-1.2863303422927856,-6.611230373382568,4.892677947692573,-1.8964978974622984,-6.179008289985359,-4.71473247592027,Yes,True,True,True
146,37,social-properties,37,antonym,1,Chao often gets into long conversations.,Is Chao cold?,No,20.0,4,-4.717953681945801,-0.26806992292404175,1.4610546080395581,4.446662552996228,-6.179008289985359,-4.71473247592027,No,True,False,True
147,37,social-properties,37,antonym,2,Chao rarely gets into long conversations.,Is Chao warm?,No,20.0,4,-5.236408233642578,-2.6156554222106934,0.9426000563427808,2.0990770537095766,-6.179008289985359,-4.71473247592027,No,True,False,True
148,37,social-properties,37,antonym,2,Chao rarely gets into long conversations.,Is Chao cold?,Yes,20.0,4,-0.4486294388771057,-5.312572002410889,5.730378851108253,-0.5978395264906187,-6.179008289985359,-4.71473247592027,Yes,True,True,True
