task,QID,AnsRefIDs,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
qa12,6,[5],Sandra and Mary journeyed to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,2,-1.5749752521514893,-1.579274296760559,0.057418880549569895,0.047236067987978414,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,6,[5],Sandra and Mary journeyed to the kitchen.,Is Sandra in the garden?,No,20.0,2,-1.6866307258605957,-1.438544750213623,-0.05423659315953655,0.18796561453491445,-1.6323941327010592,-1.6265103647485375,No,True,False,True
qa12,6,[5],John and Daniel went to the bedroom.,Is Daniel in the bedroom?,Yes,20.0,2,-1.2544041872024536,-1.7568753957748413,0.37798994549860554,-0.1303650310263038,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,6,[5],John and Daniel went to the bedroom.,Is Daniel in the kitchen?,No,20.0,4,-1.5068753957748413,-1.5068753957748413,0.12205590077986317,0.12127733336140722,-1.6289312965547045,-1.6281527291362485,No,True,True,False
qa12,6,[4],Sandra and Daniel journeyed to the bedroom.,Is Daniel in the bedroom?,Yes,20.0,4,-1.6452022790908813,-1.6476354598999023,-0.01627098253617687,-0.01948273076365381,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa12,6,[4],Sandra and Daniel journeyed to the bedroom.,Is Daniel in the bathroom?,No,20.0,3,-1.782929539680481,-1.5359976291656494,-0.1487591558446486,0.08995953233291698,-1.6341703838358324,-1.6259571614985664,No,True,False,True
qa12,15,[14],Mary and John went to the bedroom.,Is John in the bedroom?,Yes,20.0,2,-1.1027634143829346,-1.6042221784591675,0.5296307183181246,0.022288186289370016,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,15,[14],Mary and John went to the bedroom.,Is John in the hallway?,No,20.0,0,-1.454274296760559,-1.454274296760559,0.1780313399309914,0.17233803924173108,-1.6323056366915505,-1.6266123360022902,No,True,True,False
qa12,15,[13],Sandra and John went to the office.,Is Sandra in the office?,Yes,20.0,0,-1.2760162353515625,-1.7771716117858887,0.356289401339988,-0.1505592757835985,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa12,15,[13],Sandra and John went to the office.,Is Sandra in the hallway?,No,20.0,3,-1.7413854598999023,-1.4947662353515625,-0.10721507606406999,0.1311909261470039,-1.6341703838358324,-1.6259571614985664,No,True,False,True
qa12,12,[10],Daniel and John travelled to the garden.,Is Daniel in the garden?,Yes,20.0,3,-1.4654285907745361,-1.7178807258605957,0.16874179306129622,-0.09192356436202931,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa12,12,[10],Daniel and John travelled to the garden.,Is Daniel in the kitchen?,No,20.0,2,-1.6139522790908813,-1.6163854598999023,0.018441853610177805,0.010124904848635152,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa12,3,[2],Daniel and John travelled to the bathroom.,Is Daniel in the bathroom?,Yes,20.0,0,-1.5044041872024536,-1.7568753957748413,0.12790144948909687,-0.13026305977255115,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa12,3,[2],Daniel and John travelled to the bathroom.,Is Daniel in the kitchen?,No,20.0,4,-1.868538737297058,-1.6216785907745361,-0.23960744074235363,0.0064741383617124,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa12,3,[2],Mary and Sandra moved to the hallway.,Is Mary in the hallway?,Yes,20.0,0,-1.5557847023010254,-1.5572662353515625,0.0765209343905251,0.06934610065072766,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa12,3,[2],Mary and Sandra moved to the hallway.,Is Mary in the office?,No,20.0,0,-1.876044750213623,-1.378702163696289,-0.24373911352207256,0.2479101723060011,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa12,9,[8],Mary and Daniel went back to the bathroom.,Is Mary in the bathroom?,Yes,20.0,3,-1.3898897171020508,-1.641774296760559,0.24428066673378157,-0.015817135261992687,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa12,9,[8],Mary and Daniel went back to the bathroom.,Is Mary in the hallway?,No,20.0,3,-1.7101354598999023,-1.4635162353515625,-0.07596507606406999,0.1624409261470039,-1.6341703838358324,-1.6259571614985664,No,True,False,True
qa12,3,[2],Mary and Sandra moved to the hallway.,Is Mary in the hallway?,Yes,20.0,1,-1.5557847023010254,-1.5572662353515625,0.07686330781628681,0.07804677076637745,-1.6326480101173122,-1.63531300611794,Yes,True,False,False
qa12,3,[2],Mary and Sandra moved to the hallway.,Is Mary in the garden?,No,20.0,4,-1.8586397171020508,-1.3619942665100098,-0.2297084205473463,0.26615846262623877,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa12,15,[14],Daniel and John went to the office.,Is Daniel in the office?,Yes,20.0,0,-1.4443753957748413,-1.6963043212890625,0.18793024091670918,-0.06969198528677234,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa12,15,[14],Daniel and John went to the office.,Is Daniel in the kitchen?,No,20.0,2,-1.5226354598999023,-1.5245347023010254,0.10975867280115681,0.1019756624475121,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa12,9,[8],Sandra and Daniel went back to the bedroom.,Is Daniel in the bedroom?,Yes,20.0,3,-1.5279285907745361,-1.5303807258605957,0.10624179306129622,0.09557643563797069,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa12,9,[8],Sandra and Daniel went back to the bedroom.,Is Daniel in the bathroom?,No,20.0,1,-1.6999752521514893,-1.4523897171020508,-0.06732724203417706,0.18292328901588917,-1.6326480101173122,-1.63531300611794,No,True,False,True
qa12,15,[13],Daniel and Mary journeyed to the kitchen.,Is Mary in the kitchen?,Yes,20.0,2,-1.4499752521514893,-1.7023897171020508,0.1824188805495699,-0.07587935235351329,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,15,[13],Daniel and Mary journeyed to the kitchen.,Is Mary in the bedroom?,No,20.0,4,-1.5381253957748413,-1.5381253957748413,0.09080590077986317,0.09002733336140722,-1.6289312965547045,-1.6281527291362485,No,True,True,False
qa12,12,[11],Mary and Daniel went back to the office.,Is Mary in the office?,Yes,20.0,1,-1.423024296760559,-1.4256407022476196,0.20962371335675312,0.20967230387032032,-1.6326480101173122,-1.63531300611794,Yes,True,False,False
qa12,12,[11],Mary and Daniel went back to the office.,Is Mary in the bedroom?,No,20.0,0,-1.4152634143829346,-1.4167221784591675,0.21704222230861592,0.20989015754312268,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa12,6,[5],Mary and John went back to the bedroom.,Is Mary in the bedroom?,Yes,20.0,2,-1.3273897171020508,-1.579274296760559,0.30500441559900837,0.047236067987978414,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,6,[5],Mary and John went back to the bedroom.,Is Mary in the garden?,No,20.0,3,-1.423024296760559,-1.4244942665100098,0.21114608707527327,0.20146289498855663,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa12,3,[2],John and Daniel journeyed to the hallway.,Is John in the hallway?,Yes,20.0,2,-1.4133936166763306,-1.6652634143829346,0.2190005160247286,-0.038753049634397074,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,3,[2],John and Daniel journeyed to the hallway.,Is John in the bedroom?,No,20.0,2,-1.4678807258605957,-1.7178807258605957,0.16451340684046345,-0.09137036111205821,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa12,6,[5],Sandra and John moved to the kitchen.,Is Sandra in the kitchen?,Yes,20.0,4,-1.6764522790908813,-1.6807847023010254,-0.04752098253617687,-0.05263197316477686,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa12,6,[5],Sandra and John moved to the kitchen.,Is Sandra in the bedroom?,No,20.0,0,-1.8508936166763306,-1.6027634143829346,-0.21858797998478008,0.02384892161935559,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa12,6,[5],Daniel and Sandra went to the hallway.,Is Sandra in the hallway?,Yes,20.0,3,-1.6999752521514893,-1.454274296760559,-0.0658048683156569,0.1716828647380073,-1.6341703838358324,-1.6259571614985664,No,False,False,False
qa12,6,[5],Daniel and Sandra went to the hallway.,Is Sandra in the garden?,No,20.0,4,-1.657294750213623,-1.408787727355957,-0.02836345365891857,0.2193650017802915,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa12,15,[14],Daniel and Sandra travelled to the office.,Is Daniel in the office?,Yes,20.0,2,-1.6008936166763306,-1.6042221784591675,0.031500516024728586,0.022288186289370016,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,15,[14],Daniel and Sandra travelled to the office.,Is Daniel in the bathroom?,No,20.0,2,-1.7023897171020508,-1.4557442665100098,-0.06999558440099163,0.17076609823852773,-1.6323941327010592,-1.6265103647485375,No,True,False,True
qa12,15,[14],John and Daniel went back to the bedroom.,Is Daniel in the bedroom?,Yes,20.0,2,-1.4264522790908813,-1.6788854598999023,0.2059418536101778,-0.05237509515136485,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,15,[14],John and Daniel went back to the bedroom.,Is Daniel in the kitchen?,No,20.0,4,-1.6297476291656494,-1.3821436166763306,-0.0008163326109449365,0.24600911245991797,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa12,12,[11],Daniel and Mary travelled to the hallway.,Is Daniel in the hallway?,Yes,20.0,4,-1.626679539680481,-1.6321436166763306,0.0022517568742235206,-0.003990887540082033,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa12,12,[11],Daniel and Mary travelled to the hallway.,Is Daniel in the office?,No,20.0,3,-1.5981541872024536,-1.6025543212890625,0.03601619663337874,0.023402840209503895,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa12,6,[5],Daniel and John journeyed to the bathroom.,Is Daniel in the bathroom?,Yes,20.0,3,-1.5591785907745361,-1.563544750213623,0.07499179306129622,0.06241241128494335,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa12,6,[5],Daniel and John journeyed to the bathroom.,Is Daniel in the hallway?,No,20.0,0,-1.6294041872024536,-1.6318753957748413,0.0029014494890968745,-0.0052630597725511485,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa12,9,[8],Sandra and John journeyed to the bedroom.,Is John in the bedroom?,Yes,20.0,1,-1.5514522790908813,-1.5557847023010254,0.08119573102643085,0.07952830381691456,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa12,9,[8],Sandra and John journeyed to the bedroom.,Is John in the kitchen?,No,20.0,2,-1.7856541872024536,-1.5381253957748413,-0.15326005450139446,0.08838496897369619,-1.6323941327010592,-1.6265103647485375,No,True,False,True
qa12,15,[14],Mary and Daniel travelled to the hallway.,Is Daniel in the hallway?,Yes,20.0,0,-1.5226354598999023,-1.5245347023010254,0.10967017679164814,0.10207763370126477,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa12,15,[14],Mary and Daniel travelled to the hallway.,Is Daniel in the bedroom?,No,20.0,1,-1.4913854598999023,-1.4932847023010254,0.14126255021740985,0.14202830381691456,-1.6326480101173122,-1.63531300611794,Yes,False,False,True
qa12,15,[14],Mary and John moved to the hallway.,Is John in the hallway?,Yes,20.0,4,-1.5461397171020508,-1.5494942665100098,0.0827915794526537,0.07865846262623877,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa12,15,[14],Mary and John moved to the hallway.,Is John in the office?,No,20.0,1,-1.4010162353515625,-1.6510162353515625,0.2316317747657497,-0.01570322923362255,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa12,6,[4],Mary and Sandra journeyed to the bathroom.,Is Sandra in the bathroom?,Yes,20.0,0,-1.5538854598999023,-1.3084216117858887,0.07842017679164814,0.3181907242164015,-1.6323056366915505,-1.6266123360022902,No,False,False,False
qa12,6,[4],Mary and Sandra journeyed to the bathroom.,Is Sandra in the office?,No,20.0,1,-1.6197662353515625,-1.3709216117858887,0.012881774765749698,0.2643913943320513,-1.6326480101173122,-1.63531300611794,No,True,False,True
qa12,6,[4],Sandra and Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,20.0,0,-1.5984976291656494,-1.6027634143829346,0.033808007525901074,0.02384892161935559,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa12,6,[4],Sandra and Mary moved to the bedroom.,Is Mary in the bathroom?,No,20.0,2,-1.7154285907745361,-1.4678807258605957,-0.08303445807347698,0.1586296388879418,-1.6323941327010592,-1.6265103647485375,No,True,False,True
qa12,6,[5],John and Sandra journeyed to the garden.,Is John in the garden?,Yes,20.0,2,-1.3057847023010254,-1.5584216117858887,0.32660943040003376,0.06808875296264882,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,6,[5],John and Sandra journeyed to the garden.,Is John in the bathroom?,No,20.0,4,-1.6086397171020508,-1.6119942665100098,0.020291579452653696,0.016158462626238768,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa12,6,[5],John and Sandra went back to the bathroom.,Is John in the bathroom?,Yes,20.0,0,-1.5245347023010254,-1.5260162353515625,0.1077709343905251,0.10059610065072766,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa12,6,[5],John and Sandra went back to the bathroom.,Is John in the hallway?,No,20.0,4,-1.688544750213623,-1.441202163696289,-0.05961345365891857,0.18695056543995947,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa12,3,[2],John and Mary moved to the hallway.,Is John in the hallway?,Yes,20.0,2,-1.5538854598999023,-1.5572662353515625,0.07850867280115681,0.069244129396975,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,3,[2],John and Mary moved to the hallway.,Is John in the bathroom?,No,20.0,0,-1.5715134143829346,-1.5729721784591675,0.06079222230861592,0.05364015754312268,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa12,12,[11],Daniel and John journeyed to the hallway.,Is John in the hallway?,Yes,20.0,4,-1.4889522790908813,-1.7413854598999023,0.13997901746382313,-0.11323273076365381,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa12,12,[11],Daniel and John journeyed to the hallway.,Is John in the garden?,No,20.0,4,-1.5383936166763306,-1.5402634143829346,0.09053767987837391,0.08788931475331396,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa12,9,[8],Sandra and Daniel went to the bedroom.,Is Sandra in the bedroom?,Yes,20.0,3,-1.4106541872024536,-1.6650543212890625,0.22351619663337874,-0.039097159790496105,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa12,9,[8],Sandra and Daniel went to the bedroom.,Is Sandra in the kitchen?,No,20.0,3,-1.8327022790908813,-1.3370347023010254,-0.198531895255049,0.288922459197541,-1.6341703838358324,-1.6259571614985664,No,True,False,True
qa12,9,[8],Mary and Daniel journeyed to the hallway.,Is Mary in the hallway?,Yes,20.0,3,-1.5071436166763306,-1.5104721784591675,0.12702676715950179,0.11548498303939891,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa12,9,[8],Mary and Daniel journeyed to the hallway.,Is Mary in the bathroom?,No,20.0,3,-1.4211397171020508,-1.4244942665100098,0.21303066673378157,0.20146289498855663,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa12,3,[2],Sandra and Mary went to the hallway.,Is Mary in the hallway?,Yes,20.0,3,-1.6216785907745361,-1.377537727355957,0.01249179306129622,0.24841943414260936,-1.6341703838358324,-1.6259571614985664,No,False,False,False
qa12,3,[2],Sandra and Mary went to the hallway.,Is Mary in the garden?,No,20.0,4,-1.7389522790908813,-1.2447662353515625,-0.11002098253617687,0.38338649378468603,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa12,6,[4],John and Daniel journeyed to the kitchen.,Is Daniel in the kitchen?,Yes,20.0,3,-1.4288854598999023,-1.6807847023010254,0.20528492393593,-0.054827540802458996,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa12,6,[4],John and Daniel journeyed to the kitchen.,Is Daniel in the office?,No,20.0,0,-1.7389522790908813,-1.4932847023010254,-0.10664664239933086,0.13332763370126477,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa12,6,[5],Daniel and Sandra went to the office.,Is Sandra in the office?,Yes,20.0,3,-1.5381253957748413,-1.5415589809417725,0.09604498806099104,0.08439818055679393,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa12,6,[5],Daniel and Sandra went to the office.,Is Sandra in the hallway?,No,20.0,4,-1.7961397171020508,-1.5494942665100098,-0.1672084205473463,0.07865846262623877,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa12,9,[8],John and Mary journeyed to the bathroom.,Is John in the bathroom?,Yes,20.0,3,-1.313544750213623,-1.565037727355957,0.3206256336222093,0.06091943414260936,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa12,9,[8],John and Mary journeyed to the bathroom.,Is John in the hallway?,No,20.0,4,-1.6788854598999023,-1.4322662353515625,-0.049954163345197866,0.19588649378468603,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa12,15,[14],John and Mary moved to the hallway.,Is Mary in the hallway?,Yes,20.0,2,-1.5693753957748413,-1.5728089809417725,0.06301873692621784,0.053701383806765035,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,15,[14],John and Mary moved to the hallway.,Is Mary in the office?,No,20.0,2,-1.6495347023010254,-1.6510162353515625,-0.017140569599966238,-0.024505870603025004,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa12,12,[10],John and Mary travelled to the bedroom.,Is John in the bedroom?,Yes,20.0,4,-1.2881253957748413,-1.7881253957748413,0.34080590077986317,-0.15997266663859278,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa12,12,[10],John and Mary travelled to the bedroom.,Is John in the bathroom?,No,20.0,1,-1.4836397171020508,-1.485524296760559,0.14900829301526142,0.14978870935738087,-1.6326480101173122,-1.63531300611794,Yes,False,False,True
qa12,15,[14],John and Mary moved to the bedroom.,Is Mary in the bedroom?,Yes,20.0,4,-1.4678807258605957,-1.719794750213623,0.16105057069410877,-0.09164202107737451,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa12,15,[14],John and Mary moved to the bedroom.,Is Mary in the garden?,No,20.0,1,-1.5402634143829346,-1.5402634143829346,0.09238459573437763,0.09504959173500538,-1.6326480101173122,-1.63531300611794,No,True,False,True
qa12,6,[5],John and Daniel journeyed to the garden.,Is Daniel in the garden?,Yes,20.0,0,-1.4523897171020508,-1.4557442665100098,0.1799159195894997,0.1708680694922804,-1.6323056366915505,-1.6266123360022902,Yes,True,True,True
qa12,6,[5],John and Daniel journeyed to the garden.,Is Daniel in the bedroom?,No,20.0,3,-1.4029285907745361,-1.6553807258605957,0.23124179306129622,-0.02942356436202931,-1.6341703838358324,-1.6259571614985664,Yes,False,True,False
qa12,9,[8],Mary and Daniel travelled to the garden.,Is Daniel in the garden?,Yes,20.0,1,-1.4443753957748413,-1.4463043212890625,0.1882726143424709,0.18900868482887745,-1.6326480101173122,-1.63531300611794,Yes,True,False,False
qa12,9,[8],Mary and Daniel travelled to the garden.,Is Daniel in the hallway?,No,20.0,3,-1.6711397171020508,-1.4244942665100098,-0.03696933326621843,0.20146289498855663,-1.6341703838358324,-1.6259571614985664,No,True,False,True
qa12,15,[14],Daniel and John went to the office.,Is Daniel in the office?,Yes,20.0,3,-1.4443753957748413,-1.6963043212890625,0.18979498806099104,-0.0703471597904961,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa12,15,[14],Daniel and John went to the office.,Is Daniel in the bedroom?,No,20.0,2,-1.5461397171020508,-1.548024296760559,0.08625441559900837,0.07848606798797841,-1.6323941327010592,-1.6265103647485375,Yes,False,True,False
qa12,12,[10],Sandra and John travelled to the office.,Is Sandra in the office?,Yes,20.0,2,-1.4366307258605957,-1.690037727355957,0.19576340684046345,-0.06352736260741954,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,12,[10],Sandra and John travelled to the office.,Is Sandra in the hallway?,No,20.0,4,-1.6866307258605957,-1.690037727355957,-0.057699429305891226,-0.0618849982197085,-1.6289312965547045,-1.6281527291362485,Yes,False,True,False
qa12,9,[8],Mary and Sandra went back to the garden.,Is Mary in the garden?,Yes,20.0,3,-1.454274296760559,-1.4568907022476196,0.17989608707527327,0.16906645925094677,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa12,9,[8],Mary and Sandra went back to the garden.,Is Mary in the bathroom?,No,20.0,4,-1.6866307258605957,-1.440037727355957,-0.057699429305891226,0.1881150017802915,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa12,12,[8],John and Daniel moved to the bedroom.,Is Daniel in the bedroom?,Yes,20.0,2,-1.4523897171020508,-1.704274296760559,0.18000441559900837,-0.07776393201202159,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa12,12,[8],John and Daniel moved to the bedroom.,Is Daniel in the garden?,No,20.0,1,-1.7571436166763306,-1.5090134143829346,-0.12449560655901837,0.12629959173500538,-1.6326480101173122,-1.63531300611794,No,True,False,True
qa12,15,[14],Daniel and Mary went to the hallway.,Is Daniel in the hallway?,Yes,20.0,4,-1.3327022790908813,-1.5851354598999023,0.29622901746382313,0.04301726923634619,-1.6289312965547045,-1.6281527291362485,Yes,True,True,True
qa12,15,[14],Daniel and Mary went to the hallway.,Is Daniel in the bedroom?,No,20.0,1,-1.3818753957748413,-1.6318753957748413,0.2507726143424709,0.0034376103430986404,-1.6326480101173122,-1.63531300611794,Yes,False,True,False
qa12,6,[5],Daniel and Sandra travelled to the garden.,Is Sandra in the garden?,Yes,20.0,1,-1.5851354598999023,-1.5870347023010254,0.047512550217409855,0.04827830381691456,-1.6326480101173122,-1.63531300611794,Yes,True,False,False
qa12,6,[5],Daniel and Sandra travelled to the garden.,Is Sandra in the kitchen?,No,20.0,4,-1.8014522790908813,-1.5557847023010254,-0.17252098253617687,0.07236802683522314,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa13,15,"[13, 14]",Daniel and Sandra journeyed to the hallway. After that they went to the bedroom.,Is Daniel in the bedroom?,Yes,20.0,1,-1.700600028038025,-1.7077022790908813,-0.0679520179207127,-0.0723892729729414,-1.6326480101173122,-1.63531300611794,Yes,True,True,True
qa13,15,"[13, 14]",Daniel and Sandra journeyed to the hallway. After that they went to the bedroom.,Is Daniel in the garden?,No,20.0,0,-1.8920865058898926,-1.3976354598999023,-0.2597808691983421,0.22897687610238782,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa13,6,"[4, 5]",John and Mary went back to the garden. Then they moved to the office.,Is Mary in the office?,Yes,20.0,3,-1.6866307258605957,-1.688544750213623,-0.05246034202476335,-0.06258758871505665,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa13,6,"[4, 5]",John and Mary went back to the garden. Then they moved to the office.,Is Mary in the hallway?,No,20.0,0,-1.9029285907745361,-1.657294750213623,-0.27062295408298565,-0.030682414211332887,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa13,6,"[4, 5]",Daniel and John went to the bathroom. After that they went back to the hallway.,Is John in the hallway?,Yes,20.0,3,-1.6764522790908813,-1.6788854598999023,-0.042281895255048996,-0.05292829840133595,-1.6341703838358324,-1.6259571614985664,Yes,True,True,True
qa13,6,"[4, 5]",Daniel and John went to the bathroom. After that they went back to the hallway.,Is John in the bedroom?,No,20.0,1,-1.8608365058898926,-1.6163854598999023,-0.22818849577258038,0.018927546218037605,-1.6326480101173122,-1.63531300611794,No,True,False,True
qa13,6,"[4, 5]",John and Sandra went back to the bathroom. Afterwards they went back to the office.,Is Sandra in the office?,Yes,20.0,1,-1.8273897171020508,-1.5807442665100098,-0.19474170698473858,0.05456873960793018,-1.6326480101173122,-1.63531300611794,No,False,False,False
qa13,6,"[4, 5]",John and Sandra went back to the bathroom. Afterwards they went back to the office.,Is Sandra in the kitchen?,No,20.0,2,-2.0538854598999023,-1.5494942665100098,-0.4214913271988432,0.07701609823852773,-1.6323941327010592,-1.6265103647485375,No,True,False,True
qa13,6,"[4, 5]",Mary and Daniel moved to the bedroom. Then they went back to the kitchen.,Is Mary in the kitchen?,Yes,20.0,1,-1.8169041872024536,-1.5693753957748413,-0.18425617708514141,0.06593761034309864,-1.6326480101173122,-1.63531300611794,No,False,False,False
qa13,6,"[4, 5]",Mary and Daniel moved to the bedroom. Then they went back to the kitchen.,Is Mary in the garden?,No,20.0,0,-1.8014522790908813,-1.5538854598999023,-0.16914664239933086,0.07272687610238782,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa13,15,"[13, 14]",John and Mary travelled to the garden. Then they moved to the office.,Is John in the office?,Yes,20.0,2,-1.5851354598999023,-1.5870347023010254,0.04725867280115681,0.039475662447512105,-1.6323941327010592,-1.6265103647485375,Yes,True,True,True
qa13,15,"[13, 14]",John and Mary travelled to the garden. Then they moved to the office.,Is John in the bathroom?,No,20.0,0,-1.6398897171020508,-1.641774296760559,-0.0075840804105002935,-0.015161960758268922,-1.6323056366915505,-1.6266123360022902,Yes,False,True,False
qa13,15,"[13, 14]",Mary and Daniel went to the bathroom. Afterwards they moved to the bedroom.,Is Daniel in the bedroom?,Yes,20.0,2,-1.6321436166763306,-1.3840134143829346,0.00025051602472858647,0.24249695036560293,-1.6323941327010592,-1.6265103647485375,No,False,False,False
qa13,15,"[13, 14]",Mary and Daniel went to the bathroom. Afterwards they moved to the bedroom.,Is Daniel in the hallway?,No,20.0,0,-1.8741307258605957,-1.376044750213623,-0.24182508916904522,0.2505675857886671,-1.6323056366915505,-1.6266123360022902,No,True,False,True
qa13,12,"[10, 11]",John and Sandra went to the office. Then they went back to the bathroom.,Is John in the bathroom?,Yes,20.0,2,-1.7178807258605957,-1.471287727355957,-0.08548659315953655,0.15522263739258046,-1.6323941327010592,-1.6265103647485375,No,False,False,False
qa13,12,"[10, 11]",John and Sandra went to the office. Then they went back to the bathroom.,Is John in the kitchen?,No,20.0,1,-1.8898897171020508,-1.3932442665100098,-0.2572417069847386,0.24206873960793018,-1.6326480101173122,-1.63531300611794,No,True,False,True
qa13,3,"[1, 2]",Mary and Sandra journeyed to the bedroom. Afterwards they journeyed to the hallway.,Is Mary in the hallway?,Yes,20.0,2,-1.9419041872024536,-1.1978089809417725,-0.30951005450139446,0.42870138380676504,-1.6323941327010592,-1.6265103647485375,No,False,False,False
qa13,3,"[1, 2]",Mary and Sandra journeyed to the bedroom. Afterwards they journeyed to the hallway.,Is Mary in the kitchen?,No,20.0,4,-2.098154306411743,-1.344794750213623,-0.4692230098570387,0.2833579789226255,-1.6289312965547045,-1.6281527291362485,No,True,False,True
qa13,3,"[1, 2]",Sandra and Daniel travelled to the garden. After that they moved to the office.,Is Daniel in the office?,Yes,20.0,3,-1.837288737297058,-1.5928807258605957,-0.20311835346122575,0.03307643563797069,-1.6341703838358324,-1.6259571614985664,No,False,False,False
qa13,3,"[1, 2]",Sandra and Daniel travelled to the garden. After that they moved to the office.,Is Daniel in the hallway?,No,20.0,2,-2.0170865058898926,-1.7624752521514893,-0.3846923731888334,-0.13596488740295176,-1.6323941327010592,-1.6265103647485375,No,True,False,True
qa13,9,"[7, 8]",John and Sandra went back to the office. Following that they went to the hallway.,Is John in the hallway?,Yes,20.0,4,-1.7178807258605957,-1.469794750213623,-0.08894942930589123,0.1583579789226255,-1.6289312965547045,-1.6281527291362485,No,False,False,False
qa13,9,"[7, 8]",John and Sandra went back to the office. Following that they went to the hallway.,Is John in the bathroom?,No,20.0,2,-1.9109976291656494,-1.4152634143829346,-0.27860349646459026,0.21124695036560293,-1.6323941327010592,-1.6265103647485375,No,True,False,True
