Type,Digits,Context,Question,Correct Answer,eval_split_ratio,fold,raw_yes_logprob,raw_no_logprob,corrected_yes_logprob,corrected_no_logprob,calib_yes_mean,calib_no_mean,raw_predicted_answer,raw_is_correct,kfold_predicted_answer,kfold_is_correct
Arithmetic,1_digit_subtraction,'',Is 3 minus 5 equal to -2?,Yes,20.0,3,-3.9858365058898926,-3.492393970489502,0.2332853004336357,0.268912696093321,-4.219121806323528,-3.761306666582823,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 6 minus 8 equal to -2?,Yes,20.0,2,-4.202210903167725,-3.8491532802581787,0.02862624327341745,-0.08184452777107554,-4.230837146441142,-3.767308752487103,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 4 equal to 3?,Yes,20.0,3,-3.6873373985290527,-3.8199033737182617,0.5317844077944756,-0.05859670713543874,-4.219121806323528,-3.761306666582823,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 8 equal to -3?,Yes,20.0,0,-4.262529373168945,-4.019853591918945,-0.029496881365775884,-0.25032799641291303,-4.233032491803169,-3.7695255955060323,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 8 equal to -8?,Yes,20.0,1,-3.970249652862549,-3.8589658737182617,0.23760368178288171,-0.10391591389973964,-4.2078533346454305,-3.755049959818522,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 5 equal to -5?,Yes,20.0,0,-3.9264161586761475,-3.811840295791626,0.30661633312702197,-0.0423147002855937,-4.233032491803169,-3.7695255955060323,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 0 equal to 8?,Yes,20.0,1,-3.1714658737182617,-3.679893970489502,1.0363874609271688,0.07515598932902012,-4.2078533346454305,-3.755049959818522,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 0 equal to 5?,Yes,20.0,0,-2.999340295791626,-3.6338043212890625,1.2336921960115435,0.13572127421696978,-4.233032491803169,-3.7695255955060323,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 6 equal to -6?,Yes,20.0,2,-4.118208408355713,-4.010708332061768,0.11262873808542917,-0.2433995795746644,-4.230837146441142,-3.767308752487103,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 1 equal to 7?,Yes,20.0,1,-3.7092928886413574,-3.588676929473877,0.4985604460040731,0.16637303034464512,-4.2078533346454305,-3.755049959818522,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 9 equal to -3?,Yes,20.0,3,-4.254949569702148,-4.014710903167725,-0.03582776337862015,-0.25340423658490163,-4.219121806323528,-3.761306666582823,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 8 equal to -6?,Yes,20.0,1,-4.254949569702148,-3.7652158737182617,-0.047096235056717894,-0.010165913899739643,-4.2078533346454305,-3.755049959818522,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 0 equal to 1?,Yes,20.0,3,-3.4463043212890625,-3.324897289276123,0.7728174850344658,0.43640937730669993,-4.219121806323528,-3.761306666582823,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 4 equal to 2?,Yes,20.0,0,-3.238952159881592,-3.8682847023010254,0.9940803319215776,-0.09875910679499311,-4.233032491803169,-3.7695255955060323,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 8 equal to 0?,Yes,20.0,4,-3.7247695922851562,-3.4798262119293213,0.4915809124708179,0.2886830508708953,-4.216350504755974,-3.7685092628002166,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 9 equal to -7?,Yes,20.0,2,-4.251499652862549,-3.6248373985290527,-0.020662506421406768,0.14247135395805044,-4.230837146441142,-3.767308752487103,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 1 minus 9 equal to -8?,Yes,20.0,1,-4.333685874938965,-3.698432207107544,-0.1258325402935343,0.05661775271097813,-4.2078533346454305,-3.755049959818522,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 6 equal to -1?,Yes,20.0,1,-4.0166401863098145,-3.5234034061431885,0.1912131483356161,0.2316465536753336,-4.2078533346454305,-3.755049959818522,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 2 equal to 6?,Yes,20.0,2,-3.6622695922851562,-3.5423262119293213,0.5685675541559858,0.22498254055778188,-4.230837146441142,-3.767308752487103,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 7 equal to -1?,Yes,20.0,4,-4.23668909072876,-3.6023385524749756,-0.020338585972785594,0.166170710325241,-4.216350504755974,-3.7685092628002166,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 1 equal to 3?,Yes,20.0,4,-3.6027634143829346,-3.2312464714050293,0.6135870903730396,0.5372627913951873,-4.216350504755974,-3.7685092628002166,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 7 equal to -3?,Yes,20.0,3,-4.203205108642578,-3.7103993892669678,0.015916697680950165,0.050907277315855204,-4.219121806323528,-3.761306666582823,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 4 equal to 4?,Yes,20.0,2,-3.705845832824707,-3.7126338481903076,0.524991313616435,0.05467490429679556,-4.230837146441142,-3.767308752487103,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 7 equal to -2?,Yes,20.0,4,-4.360836505889893,-3.725893497467041,-0.1444860011339184,0.04261576533317557,-4.216350504755974,-3.7685092628002166,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 3 equal to 5?,Yes,20.0,3,-3.51874041557312,-3.525503158569336,0.7003813907504082,0.23580350801348704,-4.219121806323528,-3.761306666582823,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 6 equal to -2?,Yes,20.0,0,-4.110836505889893,-3.725893497467041,0.12219598591327685,0.04363209803899126,-4.233032491803169,-3.7695255955060323,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 5 equal to 3?,Yes,20.0,3,-3.61249041557312,-3.7432847023010254,0.6066313907504082,0.018021964281797587,-4.219121806323528,-3.761306666582823,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 5 equal to -1?,Yes,20.0,2,-4.144853591918945,-3.5088043212890625,0.08598355452219675,0.2585044311980407,-4.230837146441142,-3.767308752487103,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 0 minus 0 equal to 0?,Yes,20.0,4,-3.426452159881592,-3.9307847023010254,0.7898983448743824,-0.1622754395008088,-4.216350504755974,-3.7685092628002166,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 1 equal to 1?,Yes,20.0,0,-3.4152634143829346,-3.2941136360168457,0.8177690774202349,0.4754119594891866,-4.233032491803169,-3.7695255955060323,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 4 equal to 1?,Yes,20.0,3,-3.568216323852539,-3.5728089809417725,0.6509054824709892,0.18849768564105052,-4.219121806323528,-3.761306666582823,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 4 equal to -1?,Yes,20.0,4,-3.956623077392578,-3.338003158569336,0.25972742736339605,0.43050610423088065,-4.216350504755974,-3.7685092628002166,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 2 equal to 7?,Yes,20.0,2,-3.507899522781372,-3.635932207107544,0.72293762365977,0.13137654537955923,-4.230837146441142,-3.767308752487103,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 1 equal to 8?,Yes,20.0,1,-3.462240695953369,-3.4652605056762695,0.7456126386920614,0.28978945414225254,-4.2078533346454305,-3.755049959818522,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 3 equal to 3?,Yes,20.0,4,-3.5795865058898926,-3.7113771438598633,0.6367639988660816,0.057132118940353305,-4.216350504755974,-3.7685092628002166,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 0 equal to 9?,Yes,20.0,0,-3.0060195922851562,-3.385932207107544,1.2270128995180132,0.38359338839848833,-4.233032491803169,-3.7695255955060323,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 8 equal to -7?,Yes,20.0,3,-4.362490653991699,-3.884603261947632,-0.14336884766817093,-0.12329659536480886,-4.219121806323528,-3.761306666582823,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 9 equal to -4?,Yes,20.0,2,-4.166958332061768,-3.816904306411743,0.06387881437937448,-0.04959555392463999,-4.230837146441142,-3.767308752487103,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 7 equal to -4?,Yes,20.0,0,-4.142519474029541,-3.66438627243042,0.09051301777362841,0.10513932307561236,-4.233032491803169,-3.7695255955060323,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 2 minus 2 equal to 0?,Yes,20.0,4,-3.413393497467041,-3.1678595542907715,0.8029570072889332,0.6006497085094451,-4.216350504755974,-3.7685092628002166,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 2 equal to 3?,Yes,20.0,2,-3.363952159881592,-3.2447662353515625,0.8668849865595503,0.5225425171355407,-4.230837146441142,-3.767308752487103,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 7 equal to 2?,Yes,20.0,4,-3.53938627243042,-3.7928595542907715,0.6769642323255542,-0.0243502914905549,-4.216350504755974,-3.7685092628002166,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 3 equal to -2?,Yes,20.0,3,-4.054893970489502,-3.5739824771881104,0.16422783583402634,0.18732418939471263,-4.219121806323528,-3.761306666582823,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 5 equal to 2?,Yes,20.0,0,-3.534558057785034,-3.5402634143829346,0.6984744340181352,0.2292621811230977,-4.233032491803169,-3.7695255955060323,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 6 equal to -3?,Yes,20.0,2,-3.883004665374756,-3.6448535919189453,0.3478324810663862,0.12245516056815786,-4.230837146441142,-3.767308752487103,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 7 equal to 0?,Yes,20.0,1,-3.6579296588897705,-3.2902634143829346,0.54992367575566,0.4647865454355875,-4.2078533346454305,-3.755049959818522,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 4 equal to -4?,Yes,20.0,1,-3.8613290786743164,-3.7512402534484863,0.34652425597111414,0.003809706370035748,-4.2078533346454305,-3.755049959818522,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 6 equal to -5?,Yes,20.0,1,-4.298336505889893,-3.945399522781372,-0.09048317124446204,-0.19034956296285,-4.2078533346454305,-3.755049959818522,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 0 equal to 3?,Yes,20.0,2,-2.815808057785034,-3.4478089809417725,1.4150290886561079,0.3194997715453307,-4.230837146441142,-3.767308752487103,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 5 equal to 4?,Yes,20.0,4,-3.429893970489502,-3.5584216117858887,0.7864565342664722,0.21008765101432791,-4.216350504755974,-3.7685092628002166,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 3 equal to 4?,Yes,20.0,4,-3.6108365058898926,-3.618690252304077,0.6055139988660816,0.14981901049613944,-4.216350504755974,-3.7685092628002166,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 9 equal to -5?,Yes,20.0,0,-4.233965873718262,-3.8779196739196777,-0.0009333819150922906,-0.10839407841364546,-4.233032491803169,-3.7695255955060323,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 9 minus 9 equal to 0?,Yes,20.0,4,-3.429893970489502,-3.3084216117858887,0.7864565342664722,0.4600876510143279,-4.216350504755974,-3.7685092628002166,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 6 equal to 1?,Yes,20.0,3,-3.738952159881592,-3.8697662353515625,0.4801696464419365,-0.10845956876873952,-4.219121806323528,-3.761306666582823,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 8 minus 7 equal to 1?,Yes,20.0,3,-3.552744150161743,-3.6822662353515625,0.6663776561617851,0.07904043123126048,-4.219121806323528,-3.761306666582823,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 6 minus 2 equal to 4?,Yes,20.0,4,-3.6609976291656494,-3.666722059249878,0.5553528755903248,0.10178720355033866,-4.216350504755974,-3.7685092628002166,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 4 equal to -3?,Yes,20.0,0,-4.052743911743164,-3.8065714836120605,0.18028858006000537,-0.03704588810602827,-4.233032491803169,-3.7695255955060323,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 3 minus 1 equal to 2?,Yes,20.0,4,-3.6338043212890625,-3.1369683742523193,0.5825461834669117,0.6315408885478973,-4.216350504755974,-3.7685092628002166,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 4 minus 0 equal to 4?,Yes,20.0,4,-2.9404196739196777,-3.697103261947632,1.2759308308362964,0.07140600085258475,-4.216350504755974,-3.7685092628002166,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 4 minus 3 equal to 1?,Yes,20.0,2,-3.3527634143829346,-3.2312464714050293,0.8780737320582075,0.5360622810820739,-4.230837146441142,-3.767308752487103,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 0 minus 1 equal to -1?,Yes,20.0,1,-4.013653755187988,-4.019123077392578,0.19419957945744226,-0.26407311757405605,-4.2078533346454305,-3.755049959818522,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 2 minus 5 equal to -3?,Yes,20.0,1,-3.872753858566284,-3.380716323852539,0.33509947607914636,0.374333635965983,-4.2078533346454305,-3.755049959818522,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 8 minus 9 equal to -1?,Yes,20.0,3,-4.205019474029541,-3.5853993892669678,0.014102332293987274,0.1759072773158552,-4.219121806323528,-3.761306666582823,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 3 minus 3 equal to 0?,Yes,20.0,3,-3.7109034061431885,-3.215035915374756,0.5082184001803398,0.5462707512080671,-4.219121806323528,-3.761306666582823,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 5 minus 1 equal to 4?,Yes,20.0,2,-3.4603993892669678,-3.214796781539917,0.7704377571741743,0.5525119709471862,-4.230837146441142,-3.767308752487103,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 5 minus 3 equal to 2?,Yes,20.0,4,-3.380716323852539,-3.5103089809417725,0.8356341809034351,0.2582002818584441,-4.216350504755974,-3.7685092628002166,Yes,True,True,True
Arithmetic,1_digit_subtraction,'',Is 1 minus 5 equal to -4?,Yes,20.0,4,-4.085903167724609,-3.573432207107544,0.1304473370313648,0.19507705569267264,-4.216350504755974,-3.7685092628002166,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 7 minus 9 equal to -2?,Yes,20.0,1,-4.357940196990967,-3.740244150161743,-0.15008686234553625,0.014805809656778912,-4.2078533346454305,-3.755049959818522,No,False,False,False
Arithmetic,1_digit_subtraction,'',Is 9 minus 4 equal to 5?,Yes,20.0,1,-3.552744150161743,-3.307879686355591,0.6551091844836874,0.44717027346293126,-4.2078533346454305,-3.755049959818522,No,False,True,True
Arithmetic,1_digit_subtraction,'',Is 7 minus 0 equal to 7?,Yes,20.0,4,-3.184691905975342,-3.693216323852539,1.0316585987806324,0.07529293894767752,-4.216350504755974,-3.7685092628002166,Yes,True,True,True
Arithmetic,1_digit_multiplication,'',Is 1 times 1 equal to 7?,No,20.0,1,-3.944375514984131,-2.9494683742523193,0.2634778196612997,0.8055815855662027,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 9 times 9 equal to 86?,No,20.0,3,-4.5443501472473145,-3.0402634143829346,-0.32522834092378616,0.7210432521998884,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 4 times 8 equal to 13?,No,20.0,3,-4.4038543701171875,-3.3137402534484863,-0.1847325637936592,0.44756641313433665,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 1 times 9 equal to 2?,No,20.0,1,-3.7413854598999023,-3.1209216117858887,0.4664678747455282,0.6341283480326334,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 2 times 3 equal to 7?,No,20.0,1,-3.16438627243042,-2.918330669403076,1.0434670622150106,0.8367192904154459,-4.2078533346454305,-3.755049959818522,No,True,True,False
Arithmetic,1_digit_multiplication,'',Is 4 times 5 equal to 44?,No,20.0,2,-4.073208332061768,-3.1935195922851562,0.15762881437937448,0.5737891602019469,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 8 times 8 equal to 24?,No,20.0,2,-3.6279196739196777,-3.509603261947632,0.6029174725214643,0.25770549053947134,-4.230837146441142,-3.767308752487103,No,True,True,False
Arithmetic,1_digit_multiplication,'',Is 3 times 8 equal to 78?,No,20.0,2,-4.607662677764893,-3.383004665374756,-0.3768255313237505,0.3843040871123473,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 9 times 6 equal to 27?,No,20.0,2,-4.008004665374756,-3.770540237426758,0.2228324810663862,-0.0032314849396546386,-4.230837146441142,-3.767308752487103,No,True,True,False
Arithmetic,1_digit_multiplication,'',Is 3 times 7 equal to 53?,No,20.0,3,-4.51133394241333,-3.146494150161743,-0.2922121360898018,0.6148125164210798,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 9 times 0 equal to 2?,No,20.0,4,-4.112490653991699,-3.3527634143829346,0.10385985076427495,0.415745848417282,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 7 times 8 equal to 77?,No,20.0,4,-4.7788543701171875,-3.1714658737182617,-0.5625038653612133,0.5970433890819549,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 5 times 8 equal to 67?,No,20.0,4,-4.670162677764893,-3.6924498081207275,-0.4538121730089184,0.07605945467948905,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 3 times 3 equal to 6?,No,20.0,0,-3.0226354598999023,-3.2767715454101562,1.210397031903267,0.49275405009587603,-4.233032491803169,-3.7695255955060323,Yes,False,True,False
Arithmetic,1_digit_multiplication,'',Is 5 times 3 equal to 71?,No,20.0,1,-4.638912677764893,-3.6795177459716797,-0.43105934311946204,0.07553221384684239,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 7 times 0 equal to 9?,No,20.0,1,-4.073208332061768,-3.333994150161743,0.13464500258366296,0.4210558096567789,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 3 times 6 equal to 40?,No,20.0,2,-4.024458408355713,-3.557262897491455,0.20637873808542917,0.2100458549956481,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 7 times 5 equal to 57?,No,20.0,0,-4.607662677764893,-3.633004665374756,-0.37463018596172315,0.13652093013127642,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 5 times 1 equal to 1?,No,20.0,4,-3.5170865058898926,-3.2723634243011475,0.6992639988660816,0.4961458384990691,-4.216350504755974,-3.7685092628002166,No,True,True,False
Arithmetic,1_digit_multiplication,'',Is 6 times 5 equal to 56?,No,20.0,0,-4.461958408355713,-3.499340295791626,-0.22892591655254346,0.2701852997144063,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 5 times 0 equal to 7?,No,20.0,1,-4.110836505889893,-3.2432847023010254,0.09701682875553796,0.5117652575174967,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 7 times 3 equal to 95?,No,20.0,3,-4.563032150268555,-3.845249652862549,-0.3439103439450264,-0.08394298627972585,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 3 times 9 equal to 91?,No,20.0,0,-4.781782150268555,-3.445504665374756,-0.5487496584653853,0.3240209301312764,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 6 times 3 equal to 56?,No,20.0,2,-4.493208408355713,-3.6381001472473145,-0.26237126191457083,0.12920860523978872,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 6 times 2 equal to 26?,No,20.0,2,-4.407749652862549,-3.684691905975342,-0.17691250642140677,0.08261684651176138,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 0 times 6 equal to 6?,No,20.0,3,-3.5984976291656494,-3.1048262119293213,0.6206241771578789,0.6564804546535017,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 8 times 7 equal to 91?,No,20.0,2,-5.0545244216918945,-3.8052358627319336,-0.8236872752507525,-0.03792711024483042,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 0 times 2 equal to 4?,No,20.0,2,-3.177744150161743,-3.1834216117858887,1.053092996279399,0.5838871407012145,-4.230837146441142,-3.767308752487103,Yes,False,True,False
Arithmetic,1_digit_multiplication,'',Is 4 times 1 equal to 1?,No,20.0,0,-3.6714658737182617,-3.302744150161743,0.5615666180849077,0.4667814453442891,-4.233032491803169,-3.7695255955060323,No,True,True,False
Arithmetic,1_digit_multiplication,'',Is 2 times 2 equal to 5?,No,20.0,2,-3.4785380363464355,-3.1062464714050293,0.7522991100947065,0.6610622810820739,-4.230837146441142,-3.767308752487103,No,True,True,False
Arithmetic,1_digit_multiplication,'',Is 4 times 7 equal to 92?,No,20.0,0,-5.21229362487793,-3.7894959449768066,-0.9792611330747603,-0.019970349470774362,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 3 times 4 equal to 28?,No,20.0,3,-4.1068501472473145,-2.992393970489502,0.11227165907621384,0.768912696093321,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 6 times 7 equal to 54?,No,20.0,1,-4.321211814880371,-3.45624041557312,-0.11335848023494055,0.29880954424540196,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 6 times 1 equal to 4?,No,20.0,4,-3.715941905975342,-3.475893497467041,0.5004085987806324,0.29261576533317557,-4.216350504755974,-3.7685092628002166,No,True,True,False
Arithmetic,1_digit_multiplication,'',Is 0 times 7 equal to 9?,No,20.0,4,-3.617393970489502,-2.7468223571777344,0.5989565342664722,1.0216869056224822,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 2 times 1 equal to 6?,No,20.0,0,-3.850893497467041,-2.9803595542907715,0.3821389943361284,0.7891660412152608,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 0 times 3 equal to 5?,No,20.0,3,-3.322103261947632,-2.825610399246216,0.8970185443758965,0.9356962673366072,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 4 times 4 equal to 12?,No,20.0,2,-3.3449902534484863,-3.2277634143829346,0.8858468929926557,0.5395453381041686,-4.230837146441142,-3.767308752487103,No,True,True,False
Arithmetic,1_digit_multiplication,'',Is 3 times 0 equal to 2?,No,20.0,3,-4.112490653991699,-3.3527634143829346,0.10663115233182907,0.4085432521998884,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 4 times 2 equal to 2?,No,20.0,2,-3.7098634243011475,-3.215035915374756,0.5209737221399946,0.5522728371123473,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 2 times 7 equal to 44?,No,20.0,4,-4.243208408355713,-3.403441905975342,-0.02685790359973872,0.3650673568248748,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 8 times 1 equal to 2?,No,20.0,3,-3.801452159881592,-3.3072662353515625,0.4176696464419365,0.4540404312312605,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 8 times 9 equal to 32?,No,20.0,3,-4.138653755187988,-3.288393497467041,0.08046805113554001,0.47291316911578196,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 8 times 3 equal to 62?,No,20.0,1,-4.696211814880371,-3.9704296588897705,-0.48835848023494055,-0.21537969907124843,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 9 times 7 equal to 12?,No,20.0,1,-3.663393497467041,-3.2928595542907715,0.5444598371783895,0.4621904055277506,-4.2078533346454305,-3.755049959818522,No,True,True,False
Arithmetic,1_digit_multiplication,'',Is 1 times 0 equal to 4?,No,20.0,2,-3.879404306411743,-2.7614824771881104,0.3514328400293989,1.0058262752989928,-4.230837146441142,-3.767308752487103,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 7 times 9 equal to 92?,No,20.0,4,-4.757617950439453,-3.539254665374756,-0.541267445683479,0.22925459742546073,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 3 times 5 equal to 27?,No,20.0,3,-4.118208408355713,-3.155590295791626,0.1009133979678154,0.605716370791197,-4.219121806323528,-3.761306666582823,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 9 times 3 equal to 96?,No,20.0,1,-4.126499652862549,-3.530590295791626,0.08135368178288171,0.2244596640268961,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 4 times 9 equal to 99?,No,20.0,0,-4.5601043701171875,-3.3123373985290527,-0.32707187831401807,0.45718819697697954,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 2 times 9 equal to 77?,No,20.0,0,-5.031782150268555,-3.563999652862549,-0.7987496584653853,0.20552594264348345,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 0 times 1 equal to 1?,No,20.0,0,-3.617393970489502,-3.3709216117858887,0.6156385213136675,0.3986039837201436,-4.233032491803169,-3.7695255955060323,No,True,True,False
Arithmetic,1_digit_multiplication,'',Is 8 times 5 equal to 65?,No,20.0,1,-4.461958408355713,-3.716503858566284,-0.25410507371028235,0.038546101252237897,-4.2078533346454305,-3.755049959818522,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 6 times 0 equal to 3?,No,20.0,4,-4.075029373168945,-3.583685874938965,0.14132113158702886,0.18482338786125174,-4.216350504755974,-3.7685092628002166,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 4 times 0 equal to 3?,No,20.0,0,-3.9839658737182617,-3.380716323852539,0.2490666180849077,0.3888092716534932,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 0 times 0 equal to 2?,No,20.0,0,-3.8527634143829346,-3.1062464714050293,0.38026907742023486,0.663279124101003,-4.233032491803169,-3.7695255955060323,No,True,False,True
Arithmetic,1_digit_multiplication,'',Is 7 times 1 equal to 9?,No,20.0,2,-3.9482080936431885,-3.458685874938965,0.2826290527979536,0.30862287754813833,-4.230837146441142,-3.767308752487103,No,True,False,True
