property,prefix,Context,Question,Correct Answer,negative_sample_type,raw_yes_logprob,raw_no_logprob,base_yes_logprob,base_no_logprob,adjusted_yes_logprob,adjusted_no_logprob,predicted_answer,is_correct
can get full,a bin,'',Can a bin get full?,Yes,random,-0.3140954375267029,-1.562341570854187,-9.994429588317871,-9.059514999389648,9.680334150791168,7.497173428535461,Yes,True
can get knotted,a catapult,'',Can a catapult get knotted?,No,random,-1.1868735551834106,-0.435251384973526,-9.994429588317871,-9.059514999389648,8.80755603313446,8.624263614416122,Yes,False
can give birth to mules,a throne,'',Can a throne give birth to mules?,No,random,-1.538324236869812,-0.29059407114982605,-9.994429588317871,-9.059514999389648,8.456105351448059,8.768920928239822,No,True
can glide,a buzzard,'',Can a buzzard glide?,Yes,random,-0.28058311343193054,-1.530944585800171,-9.994429588317871,-9.059514999389648,9.71384647488594,7.5285704135894775,Yes,True
can glide,a rhino,'',Can a rhino glide?,No,random,-1.9370416402816772,-0.18923619389533997,-9.994429588317871,-9.059514999389648,8.057387948036194,8.870278805494308,No,True
can go into a shoe,a foot,'',Can a foot go into a shoe?,Yes,random,-0.5541720390319824,-0.9294439554214478,-9.994429588317871,-9.059514999389648,9.440257549285889,8.1300710439682,Yes,True
can go into a sock,a flea,'',Can a flea go into a sock?,No,random,-0.6206077337265015,-0.9333493113517761,-9.994429588317871,-9.059514999389648,9.37382185459137,8.126165688037872,Yes,False
can go into wall,a nail,'',Can a nail go into wall?,Yes,random,-0.6748223304748535,-0.8628281354904175,-9.994429588317871,-9.059514999389648,9.319607257843018,8.196686863899231,Yes,True
can go stale,a ladle,'',Can a ladle go stale?,No,random,-1.632474422454834,-0.25960564613342285,-9.994429588317871,-9.059514999389648,8.361955165863037,8.799909353256226,No,True
can go through corks,a corkscrew,'',Can a corkscrew go through corks?,Yes,random,-0.6674264669418335,-0.7927426099777222,-9.994429588317871,-9.059514999389648,9.327003121376038,8.266772389411926,Yes,True
can go through corks,a woodpecker,'',Can a woodpecker go through corks?,No,random,-0.7376620173454285,-0.7380064129829407,-9.994429588317871,-9.059514999389648,9.256767570972443,8.321508586406708,Yes,False
can go without drinking water,an apple,'',Can an apple go without drinking water?,No,random,-1.0151593685150146,-0.5193697214126587,-9.994429588317871,-9.059514999389648,8.979270219802856,8.54014527797699,Yes,False
can grate,a grater,'',Can a grater grate?,Yes,random,-0.5385857820510864,-0.9763637781143188,-9.994429588317871,-9.059514999389648,9.455843806266785,8.08315122127533,Yes,True
can grate vegetables,turnip,'',Can turnip grate vegetables?,No,random,-1.350419282913208,-0.34905317425727844,-9.994429588317871,-9.059514999389648,8.644010305404663,8.71046182513237,No,True
can grow,a leg,'',Can a leg grow?,Yes,random,-1.1792327165603638,-0.43333354592323303,-9.994429588317871,-9.059514999389648,8.815196871757507,8.626181453466415,Yes,True
can growl,whiskey,'',Can whiskey growl?,No,random,-1.7338945865631104,-0.2322341352701187,-9.994429588317871,-9.059514999389648,8.26053500175476,8.82728086411953,No,True
can hang from the ceiling,a moped,'',Can a moped hang from the ceiling?,No,random,-1.4448504447937012,-0.31806161999702454,-9.994429588317871,-9.059514999389648,8.54957914352417,8.741453379392624,No,True
can have a baby seat,a trolley,'',Can a trolley have a baby seat?,Yes,random,-1.3666034936904907,-0.36294978857040405,-9.994429588317871,-9.059514999389648,8.62782609462738,8.696565210819244,No,False
can have a basket,a trolley,'',Can a trolley have a basket?,Yes,random,-0.8510550260543823,-0.6638373136520386,-9.994429588317871,-9.059514999389648,9.143374562263489,8.39567768573761,Yes,True
can have a bell,a trumpet,'',Can a trumpet have a bell?,Yes,random,-0.7301397919654846,-0.7303316593170166,-9.994429588317871,-9.059514999389648,9.264289796352386,8.329183340072632,Yes,True
can have a bin bag,a bin,'',Can a bin have a bin bag?,Yes,random,-0.46445319056510925,-1.0857418775558472,-9.994429588317871,-9.059514999389648,9.529976397752762,7.973773121833801,Yes,True
can have a cork,a spatula,'',Can a spatula have a cork?,No,random,-1.5463305711746216,-0.3004698157310486,-9.994429588317871,-9.059514999389648,8.44809901714325,8.7590451836586,No,True
can have a duvet,ham,'',Can ham have a duvet?,No,random,-1.561946988105774,-0.31407231092453003,-9.994429588317871,-9.059514999389648,8.432482600212097,8.745442688465118,No,True
can have a hammer shaped head,kiwi,'',Can kiwi have a hammer shaped head?,No,random,-1.2882767915725708,-0.4117388129234314,-9.994429588317871,-9.059514999389648,8.7061527967453,8.647776186466217,Yes,False
can have a headboard,a bed,'',Can a bed have a headboard?,Yes,random,-0.2886417806148529,-1.5388373136520386,-9.994429588317871,-9.059514999389648,9.705787807703018,7.52067768573761,Yes,True
can have a hot temperature,an oven,'',Can an oven have a hot temperature?,Yes,random,-0.31005990505218506,-1.4372694492340088,-9.994429588317871,-9.059514999389648,9.684369683265686,7.62224555015564,Yes,True
can have a kidney shape,a bean,'',Can a bean have a kidney shape?,Yes,random,-0.9526293277740479,-0.577918291091919,-9.994429588317871,-9.059514999389648,9.041800260543823,8.48159670829773,Yes,True
can have a label,butter,'',Can butter have a label?,No,random,-0.6130064129829407,-0.8631592988967896,-9.994429588317871,-9.059514999389648,9.38142317533493,8.196355700492859,Yes,False
can have a large surface area,a yacht,'',Can a yacht have a large surface area?,No,random,-0.4292602241039276,-1.179458737373352,-9.994429588317871,-9.059514999389648,9.565169364213943,7.880056262016296,Yes,False
can have a lever,pliers,'',Can pliers have a lever?,Yes,random,-0.5577924847602844,-0.9332596659660339,-9.994429588317871,-9.059514999389648,9.436637103557587,8.126255333423615,Yes,True
can have a lever,a clam,'',Can a clam have a lever?,No,random,-1.4135550260543823,-0.35328999161720276,-9.994429588317871,-9.059514999389648,8.580874562263489,8.706225007772446,No,True
can have a lid,a basket,'',Can a basket have a lid?,Yes,random,-0.7261912226676941,-0.7264077663421631,-9.994429588317871,-9.059514999389648,9.268238365650177,8.333107233047485,Yes,True
can have a minibar,a limousine,'',Can a limousine have a minibar?,Yes,random,-0.37639907002449036,-1.374664545059204,-9.994429588317871,-9.059514999389648,9.61803051829338,7.684850454330444,Yes,True
can have a motor,a tongue,'',Can a tongue have a motor?,No,random,-1.007288932800293,-0.5114854574203491,-9.994429588317871,-9.059514999389648,8.987140655517578,8.5480295419693,Yes,False
can have a rough texture,grapefruit,'',Can grapefruit have a rough texture?,Yes,random,-1.6949294805526733,-0.25765275955200195,-9.994429588317871,-9.059514999389648,8.299500107765198,8.801862239837646,No,False
can have a rubber band,a catapult,'',Can a catapult have a rubber band?,Yes,random,-0.4331371486186981,-1.18730890750885,-9.994429588317871,-9.059514999389648,9.561292439699173,7.872206091880798,Yes,True
can have a smooth texture,an elm tree,'',Can an elm tree have a smooth texture?,No,random,-1.5386147499084473,-0.2908286154270172,-9.994429588317871,-9.059514999389648,8.455814838409424,8.768686383962631,No,True
can have a tap for warm and cold water,a trout,'',Can a trout have a tap for warm and cold water?,No,random,-1.1863657236099243,-0.4407772719860077,-9.994429588317871,-9.059514999389648,8.808063864707947,8.61873772740364,Yes,False
can have a triangular shape,a sandwich,'',Can a sandwich have a triangular shape?,Yes,random,-0.80426025390625,-0.6795302629470825,-9.994429588317871,-9.059514999389648,9.190169334411621,8.379984736442566,Yes,True
can have a visor,a helmet,'',Can a helmet have a visor?,Yes,random,-0.4272199869155884,-1.17941153049469,-9.994429588317871,-9.059514999389648,9.567209601402283,7.8801034688949585,Yes,True
can have a wooden handle,a spatula,'',Can a spatula have a wooden handle?,Yes,random,-0.39011359214782715,-1.2653907537460327,-9.994429588317871,-9.059514999389648,9.604315996170044,7.794124245643616,Yes,True
can have a wooden handle,a cockroach,'',Can a cockroach have a wooden handle?,No,random,-1.4525973796844482,-0.3317648470401764,-9.994429588317871,-9.059514999389648,8.541832208633423,8.727750152349472,No,True
can have cabins,a houseboat,'',Can a houseboat have cabins?,Yes,random,-0.31399381160736084,-1.4372965097427368,-9.994429588317871,-9.059514999389648,9.68043577671051,7.622218489646912,Yes,True
can have candles,a cat,'',Can a cat have candles?,No,random,-1.2102961540222168,-0.4587002098560333,-9.994429588317871,-9.059514999389648,8.784133434295654,8.600814789533615,Yes,False
can have decorations,a desk,'',Can a desk have decorations?,No,random,-0.20173797011375427,-2.0153908729553223,-9.994429588317871,-9.059514999389648,9.792691618204117,7.044124126434326,Yes,False
can have engravings on it,a cookie,'',Can a cookie have engravings on it?,Yes,random,-0.4976430833339691,-1.06230890750885,-9.994429588317871,-9.059514999389648,9.496786504983902,7.997206091880798,Yes,True
can have engravings on it,a moped,'',Can a moped have engravings on it?,No,random,-0.6127678155899048,-0.9255386590957642,-9.994429588317871,-9.059514999389648,9.381661772727966,8.133976340293884,Yes,False
can have flat or curved leaves,parsley,'',Can parsley have flat or curved leaves?,Yes,random,-1.1006721258163452,-1.2888637781143188,-9.994429588317871,-9.059514999389648,8.893757462501526,7.77065122127533,Yes,True
can have fruity bits in it,a mussel,'',Can a mussel have fruity bits in it?,No,random,-1.1556036472320557,-0.46459153294563293,-9.994429588317871,-9.059514999389648,8.838825941085815,8.594923466444016,Yes,False
can have hexagonal heads,a chopping board,'',Can a chopping board have hexagonal heads?,No,random,-1.0228350162506104,-0.5192648768424988,-9.994429588317871,-9.059514999389648,8.97159457206726,8.54025012254715,Yes,False
can have lice,hair,'',Can hair have lice?,Yes,random,-0.31768858432769775,-1.4449527263641357,-9.994429588317871,-9.059514999389648,9.676741003990173,7.614562273025513,Yes,True
can have long sleeves,a colander,'',Can a colander have long sleeves?,No,random,-1.9370694160461426,-0.19117477536201477,-9.994429588317871,-9.059514999389648,8.057360172271729,8.868340224027634,No,True
can have multiple taps,a bathtub,'',Can a bathtub have multiple taps?,Yes,random,-0.42136359214782715,-1.1716333627700806,-9.994429588317871,-9.059514999389648,9.573065996170044,7.887881636619568,Yes,True
can have multiple taps,a toe,'',Can a toe have multiple taps?,No,random,-0.9096814393997192,-0.5974454879760742,-9.994429588317871,-9.059514999389648,9.084748148918152,8.462069511413574,Yes,False
can have one hump,a camel,'',Can a camel have one hump?,Yes,random,-1.1870694160461426,-0.43528619408607483,-9.994429588317871,-9.059514999389648,8.807360172271729,8.624228805303574,Yes,True
can have rooms,a caravan,'',Can a caravan have rooms?,Yes,random,-0.42139458656311035,-1.1716747283935547,-9.994429588317871,-9.059514999389648,9.57303500175476,7.887840270996094,Yes,True
can have rough edges,a tweezer,'',Can a tweezer have rough edges?,Yes,random,-1.3510857820510864,-0.3493845760822296,-9.994429588317871,-9.059514999389648,8.643343806266785,8.710130423307419,No,False
can have rough edges,a dinghy,'',Can a dinghy have rough edges?,No,random,-0.9878813624382019,-0.5505533218383789,-9.994429588317871,-9.059514999389648,9.00654822587967,8.50896167755127,Yes,False
can have sharp blades,a sword,'',Can a sword have sharp blades?,Yes,random,-0.3492388129234314,-1.351417064666748,-9.994429588317871,-9.059514999389648,9.64519077539444,7.7080979347229,Yes,True
can have short sleeves,a wetsuit,'',Can a wetsuit have short sleeves?,Yes,random,-1.2652842998504639,-0.386537104845047,-9.994429588317871,-9.059514999389648,8.729145288467407,8.672977894544601,Yes,True
can have short sleeves,a pony,'',Can a pony have short sleeves?,No,random,-0.925449788570404,-0.6131246089935303,-9.994429588317871,-9.059514999389648,9.068979799747467,8.446390390396118,Yes,False
can have six wheels,a coach,'',Can a coach have six wheels?,Yes,random,-1.530777096748352,-0.2849319279193878,-9.994429588317871,-9.059514999389648,8.463652491569519,8.77458307147026,No,False
can have split ends,hair,'',Can hair have split ends?,Yes,random,-0.6711975336074829,-0.7965835928916931,-9.994429588317871,-9.059514999389648,9.323232054710388,8.262931406497955,Yes,True
can have striped patterns,a chainsaw,'',Can a chainsaw have striped patterns?,No,random,-1.6322191953659058,-0.2595328390598297,-9.994429588317871,-9.059514999389648,8.362210392951965,8.799982160329819,No,True
can have two decks,a bus,'',Can a bus have two decks?,Yes,random,-0.5190638303756714,-1.023169994354248,-9.994429588317871,-9.059514999389648,9.4753657579422,8.0363450050354,Yes,True
can have two decks,a chair,'',Can a chair have two decks?,No,random,-0.8901876211166382,-0.6403596997261047,-9.994429588317871,-9.059514999389648,9.104241967201233,8.419155299663544,Yes,False
can have white petals,a lily,'',Can a lily have white petals?,Yes,random,-0.35718074440956116,-1.3593013286590576,-9.994429588317871,-9.059514999389648,9.63724884390831,7.700213670730591,Yes,True
can have wire mesh,butter,'',Can butter have wire mesh?,No,random,-1.4760223627090454,-0.35133734345436096,-9.994429588317871,-9.059514999389648,8.518407225608826,8.708177655935287,No,True
can heat water,a lamp,'',Can a lamp heat water?,No,random,-0.6636417508125305,-0.7888637781143188,-9.994429588317871,-9.059514999389648,9.33078783750534,8.27065122127533,Yes,False
can help organize schedules,a clock,'',Can a clock help organize schedules?,Yes,random,-0.3470272719860077,-1.3512547016143799,-9.994429588317871,-9.059514999389648,9.647402316331863,7.7082602977752686,Yes,True
can hibernate,a bear,'',Can a bear hibernate?,Yes,random,-0.3511147201061249,-1.3513637781143188,-9.994429588317871,-9.059514999389648,9.643314868211746,7.70815122127533,Yes,True
can hit people,an accordion,'',Can an accordion hit people?,No,random,-0.9445509314537048,-0.5699294209480286,-9.994429588317871,-9.059514999389648,9.049878656864166,8.48958557844162,Yes,False
can hold books,a bookcase,'',Can a bookcase hold books?,Yes,random,-0.10210464149713516,-2.7966480255126953,-9.994429588317871,-9.059514999389648,9.892324946820736,6.262866973876953,Yes,True
can hold drinks,a porcupine,'',Can a porcupine hold drinks?,No,random,-1.3587582111358643,-0.35718074440956116,-9.994429588317871,-9.059514999389648,8.635671377182007,8.702334254980087,No,True
can hold fruit,a platypus,'',Can a platypus hold fruit?,No,random,-0.7924902439117432,-0.7302813529968262,-9.994429588317871,-9.059514999389648,9.201939344406128,8.329233646392822,Yes,False
can hold sand,a bucket,'',Can a bucket hold sand?,Yes,random,-0.3687627911567688,-1.367048740386963,-9.994429588317871,-9.059514999389648,9.625666797161102,7.6924662590026855,Yes,True
can hold sand,an axe,'',Can an axe hold sand?,No,random,-1.139988660812378,-0.45479515194892883,-9.994429588317871,-9.059514999389648,8.854440927505493,8.60471984744072,Yes,False
can hold things in place,a clamp,'',Can a clamp hold things in place?,Yes,random,-0.38595420122146606,-1.2653049230575562,-9.994429588317871,-9.059514999389648,9.608475387096405,7.794210076332092,Yes,True
can hold things together,a bagpipe,'',Can a bagpipe hold things together?,No,random,-1.1635550260543823,-0.41581645607948303,-9.994429588317871,-9.059514999389648,8.830874562263489,8.643698543310165,Yes,False
can hop,a grasshopper,'',Can a grasshopper hop?,Yes,random,-0.10980668663978577,-2.6091012954711914,-9.994429588317871,-9.059514999389648,9.884622901678085,6.450413703918457,Yes,True
can house birds,a brussels sprout,'',Can a brussels sprout house birds?,No,random,-1.834944248199463,-0.20666712522506714,-9.994429588317871,-9.059514999389648,8.159485340118408,8.852847874164581,No,True
can hurt,a hedgehog,'',Can a hedgehog hurt?,No,random,-0.4759109914302826,-1.1638509035110474,-9.994429588317871,-9.059514999389648,9.518518596887589,7.895664095878601,Yes,False
can hurt people,a sandwich,'',Can a sandwich hurt people?,No,random,-0.9406934976577759,-0.5660478472709656,-9.994429588317871,-9.059514999389648,9.053736090660095,8.493467152118683,Yes,False
can hydrate the body,an ant,'',Can an ant hydrate the body?,No,random,-0.9405986666679382,-0.5660478472709656,-9.994429588317871,-9.059514999389648,9.053830921649933,8.493467152118683,Yes,False
can improve eyesight,a gerbil,'',Can a gerbil improve eyesight?,No,random,-1.4838635921478271,-0.35720911622047424,-9.994429588317871,-9.059514999389648,8.510565996170044,8.702305883169174,No,True
can infect pets,a harpsichord,'',Can a harpsichord infect pets?,No,random,-1.7336760759353638,-0.23692937195301056,-9.994429588317871,-9.059514999389648,8.260753512382507,8.822585627436638,No,True
can join things,a tuna,'',Can a tuna join things?,No,random,-0.772533118724823,-0.710594117641449,-9.994429588317871,-9.059514999389648,9.221896469593048,8.3489208817482,Yes,False
can jump out of the water,a dolphin,'',Can a dolphin jump out of the water?,Yes,random,-0.20344433188438416,-1.9527140855789185,-9.994429588317871,-9.059514999389648,9.790985256433487,7.10680091381073,Yes,True
can keep the ears warm,earmuffs,'',Can earmuffs keep the ears warm?,Yes,random,-0.2629057765007019,-1.6402623653411865,-9.994429588317871,-9.059514999389648,9.73152381181717,7.419252634048462,Yes,True
can keep the head warm,a tongue,'',Can a tongue keep the head warm?,No,random,-1.1713305711746216,-0.42160120606422424,-9.994429588317871,-9.059514999389648,8.82309901714325,8.637913793325424,Yes,False
can kill,strawberry,'',Can strawberry kill?,No,random,-1.3036627769470215,-0.4292032718658447,-9.994429588317871,-9.059514999389648,8.69076681137085,8.630311727523804,Yes,False
can kill people,a sword,'',Can a sword kill people?,Yes,random,-0.16957110166549683,-2.234245777130127,-9.994429588317871,-9.059514999389648,9.824858486652374,6.8252692222595215,Yes,True
can last a long time,jam,'',Can jam last a long time?,Yes,random,-0.4019279181957245,-1.2810865640640259,-9.994429588317871,-9.059514999389648,9.592501670122147,7.778428435325623,Yes,True
can live long,a turtle,'',Can a turtle live long?,Yes,random,-0.5073206424713135,-1.2575651407241821,-9.994429588317871,-9.059514999389648,9.487108945846558,7.801949858665466,Yes,True
can live long,a parakeet,'',Can a parakeet live long?,No,random,-0.7924593687057495,-0.855228066444397,-9.994429588317871,-9.059514999389648,9.201970219612122,8.204286932945251,Yes,False
can live near the water,a swan,'',Can a swan live near the water?,Yes,random,-0.3216713070869446,-1.444974422454834,-9.994429588317871,-9.059514999389648,9.672758281230927,7.6145405769348145,Yes,True
can maim,a crossbow,'',Can a crossbow maim?,Yes,random,-0.37437352538108826,-1.437221884727478,-9.994429588317871,-9.059514999389648,9.620056062936783,7.62229311466217,Yes,True
can make a clucking noise,a turkey,'',Can a turkey make a clucking noise?,Yes,random,-0.7886147499084473,-0.6638637781143188,-9.994429588317871,-9.059514999389648,9.205814838409424,8.39565122127533,Yes,True
can make a crashing sound,a speedboat,'',Can a speedboat make a crashing sound?,No,random,-0.9369470477104187,-0.5622965097427368,-9.994429588317871,-9.059514999389648,9.057482540607452,8.497218489646912,Yes,False
can make a honking noise,potato,'',Can potato make a honking noise?,No,random,-1.3195017576217651,-0.3805796205997467,-9.994429588317871,-9.059514999389648,8.674927830696106,8.678935378789902,No,True
can make a hooting sound,an owl,'',Can an owl make a hooting sound?,Yes,random,-0.38242942094802856,-1.257671594619751,-9.994429588317871,-9.059514999389648,9.612000167369843,7.8018434047698975,Yes,True
can make a hooting sound,a moose,'',Can a moose make a hooting sound?,No,random,-1.780777096748352,-0.22046485543251038,-9.994429588317871,-9.059514999389648,8.213652491569519,8.839050143957138,No,True
can make a loud noise,a cymbal,'',Can a cymbal make a loud noise?,Yes,random,-0.13725921511650085,-2.3279309272766113,-9.994429588317871,-9.059514999389648,9.85717037320137,6.731584072113037,Yes,True
can make a twangy sound,a harpsichord,'',Can a harpsichord make a twangy sound?,Yes,random,-2.1557140350341797,-0.1559249758720398,-9.994429588317871,-9.059514999389648,7.838715553283691,8.903590023517609,No,False
can make butter,milk,'',Can milk make butter?,Yes,random,-0.7260857820510864,-0.7263977527618408,-9.994429588317871,-9.059514999389648,9.268343806266785,8.333117246627808,Yes,True
can make coffee,a coffee maker,'',Can a coffee maker make coffee?,Yes,random,-0.2368520349264145,-1.7341867685317993,-9.994429588317871,-9.059514999389648,9.757577553391457,7.325328230857849,Yes,True
can make coffee,leek,'',Can leek make coffee?,No,random,-1.600869059562683,-0.29077544808387756,-9.994429588317871,-9.059514999389648,8.393560528755188,8.76873955130577,No,True
can make honey,a bee,'',Can a bee make honey?,Yes,random,-0.25154778361320496,-1.624851107597351,-9.994429588317871,-9.059514999389648,9.742881804704666,7.434663891792297,Yes,True
can make loud sounds,a fox,'',Can a fox make loud sounds?,Yes,random,-0.7964236736297607,-0.6717089414596558,-9.994429588317871,-9.059514999389648,9.19800591468811,8.387806057929993,Yes,True
can make music,broccoli,'',Can broccoli make music?,No,random,-1.9527623653411865,-0.20399081707000732,-9.994429588317871,-9.059514999389648,8.041667222976685,8.855524182319641,No,True
can make people feel seasick,a shrimp,'',Can a shrimp make people feel seasick?,No,random,-0.944788932800293,-0.5700801610946655,-9.994429588317871,-9.059514999389648,9.049640655517578,8.489434838294983,Yes,False
can make puree,a blender,'',Can a blender make puree?,Yes,random,-0.26314523816108704,-1.6404536962509155,-9.994429588317871,-9.059514999389648,9.731284350156784,7.419061303138733,Yes,True
can make raisins,a caterpillar,'',Can a caterpillar make raisins?,No,random,-1.999619960784912,-0.18637467920780182,-9.994429588317871,-9.059514999389648,7.994809627532959,8.873140320181847,No,True
can make you drunk,whiskey,'',Can whiskey make you drunk?,Yes,random,-0.12034539133310318,-2.499868631362915,-9.994429588317871,-9.059514999389648,9.874084196984768,6.559646368026733,Yes,True
can make you fall,tangerine,'',Can tangerine make you fall?,No,random,-1.3196403980255127,-0.38641923666000366,-9.994429588317871,-9.059514999389648,8.674789190292358,8.673095762729645,Yes,False
can melt,cheese,'',Can cheese melt?,Yes,random,-0.3667032718658447,-1.366958737373352,-9.994429588317871,-9.059514999389648,9.627726316452026,7.692556262016296,Yes,True
can melt in the mouth,whiskey,'',Can whiskey melt in the mouth?,No,random,-0.9839236736297607,-0.5466747283935547,-9.994429588317871,-9.059514999389648,9.01050591468811,8.512840270996094,Yes,False
can melt under heat,ice cream,'',Can ice cream melt under heat?,Yes,random,-0.46613118052482605,-1.0933579206466675,-9.994429588317871,-9.059514999389648,9.528298407793045,7.966157078742981,Yes,True
can meow,a cat,'',Can a cat meow?,Yes,random,-0.08553608506917953,-3.155996799468994,-9.994429588317871,-9.059514999389648,9.908893503248692,5.903518199920654,Yes,True
can meow,a mirror,'',Can a mirror meow?,No,random,-2.9057769775390625,-0.09747029840946198,-9.994429588317871,-9.059514999389648,7.088652610778809,8.962044700980186,No,True
can migrate,a bathtub,'',Can a bathtub migrate?,No,random,-1.9289376735687256,-0.1832152158021927,-9.994429588317871,-9.059514999389648,8.065491914749146,8.876299783587456,No,True
can mix ingredients,a blender,'',Can a blender mix ingredients?,Yes,random,-0.15862515568733215,-2.1560401916503906,-9.994429588317871,-9.059514999389648,9.835804432630539,6.903474807739258,Yes,True
can open,a clam,'',Can a clam open?,Yes,random,-0.8706077337265015,-0.6209033727645874,-9.994429588317871,-9.059514999389648,9.12382185459137,8.438611626625061,Yes,True
can open cans,a can opener,'',Can a can opener open cans?,Yes,random,-0.17519955337047577,-2.0466177463531494,-9.994429588317871,-9.059514999389648,9.819230034947395,7.012897253036499,Yes,True
can peck,a peacock,'',Can a peacock peck?,Yes,random,-1.3588635921478271,-0.35720911622047424,-9.994429588317871,-9.059514999389648,8.635565996170044,8.702305883169174,No,False
can pierce or impale,a knife,'',Can a knife pierce or impale?,Yes,random,-0.41500476002693176,-1.2886912822723389,-9.994429588317871,-9.059514999389648,9.57942482829094,7.77082371711731,Yes,True
can pierce or impale,a rat,'',Can a rat pierce or impale?,No,random,-0.8037543892860413,-0.6792327165603638,-9.994429588317871,-9.059514999389648,9.19067519903183,8.380282282829285,Yes,False
can play audio,a canary,'',Can a canary play audio?,No,random,-0.6832380890846252,-0.8084543943405151,-9.994429588317871,-9.059514999389648,9.311191499233246,8.251060605049133,Yes,False
can pollinate,a hummingbird,'',Can a hummingbird pollinate?,Yes,random,-0.3062383830547333,-1.429548740386963,-9.994429588317871,-9.059514999389648,9.688191205263138,7.6299662590026855,Yes,True
can pollinate flowers,a bee,'',Can a bee pollinate flowers?,Yes,random,-0.2495693862438202,-1.624851107597351,-9.994429588317871,-9.059514999389648,9.744860202074051,7.434663891792297,Yes,True
can pounce,a budgie,'',Can a budgie pounce?,No,random,-0.9952924847602844,-0.5582596659660339,-9.994429588317871,-9.059514999389648,8.999137103557587,8.501255333423615,Yes,False
can prance,a horse,'',Can a horse prance?,Yes,random,-0.26891201734542847,-1.648134469985962,-9.994429588317871,-9.059514999389648,9.725517570972443,7.4113805294036865,Yes,True
can prance,an owl,'',Can an owl prance?,No,random,-1.6401593685150146,-0.26739540696144104,-9.994429588317871,-9.059514999389648,8.354270219802856,8.792119592428207,No,True
can press,a finger,'',Can a finger press?,Yes,random,-0.7378813624382019,-0.738092303276062,-9.994429588317871,-9.059514999389648,9.25654822587967,8.321422696113586,Yes,True
can prevent mess,a chipmunk,'',Can a chipmunk prevent mess?,No,random,-1.1869804859161377,-0.4392072260379791,-9.994429588317871,-9.059514999389648,8.807449102401733,8.62030777335167,Yes,False
can produce cider,pear,'',Can pear produce cider?,Yes,random,-0.7338305711746216,-0.7341867685317993,-9.994429588317871,-9.059514999389648,9.26059901714325,8.32532823085785,Yes,True
can produce cider,an eel,'',Can an eel produce cider?,No,random,-2.4370694160461426,-0.1267615705728531,-9.994429588317871,-9.059514999389648,7.5573601722717285,8.932753428816795,No,True
can protect against weapons,an armor,'',Can an armor protect against weapons?,Yes,random,-0.47797444462776184,-1.1637732982635498,-9.994429588317871,-9.059514999389648,9.51645514369011,7.895741701126099,Yes,True
can protect from spills,an apron,'',Can an apron protect from spills?,Yes,random,-0.4584367573261261,-1.210686206817627,-9.994429588317871,-9.059514999389648,9.535992830991745,7.8488287925720215,Yes,True
can provide fitness,a bicycle,'',Can a bicycle provide fitness?,Yes,random,-0.7416388392448425,-0.741985559463501,-9.994429588317871,-9.059514999389648,9.252790749073029,8.317529439926147,Yes,True
can provide shade,a pine tree,'',Can a pine tree provide shade?,Yes,random,-0.15764907002449036,-2.1560122966766357,-9.994429588317871,-9.059514999389648,9.83678051829338,6.903502702713013,Yes,True
can provide shelter,a houseboat,'',Can a houseboat provide shelter?,Yes,random,-0.21234086155891418,-1.8356528282165527,-9.994429588317871,-9.059514999389648,9.782088726758957,7.223862171173096,Yes,True
can provide support,a bra,'',Can a bra provide support?,Yes,random,-0.42139458656311035,-1.1716617345809937,-9.994429588317871,-9.059514999389648,9.57303500175476,7.887853264808655,Yes,True
can provide water,an elephant,'',Can an elephant provide water?,No,random,-1.5463945865631104,-0.2947341501712799,-9.994429588317871,-9.059514999389648,8.44803500175476,8.764780849218369,No,True
can pull things,a starling,'',Can a starling pull things?,No,random,-0.9408511519432068,-0.5661888122558594,-9.994429588317871,-9.059514999389648,9.053578436374664,8.493326187133789,Yes,False
can quack,a duck,'',Can a duck quack?,Yes,random,-0.15380990505218506,-2.343463182449341,-9.994429588317871,-9.059514999389648,9.840619683265686,6.716051816940308,Yes,True
can regenerate,a wolf,'',Can a wolf regenerate?,No,random,-1.4995694160461426,-0.30845439434051514,-9.994429588317871,-9.059514999389648,8.494860172271729,8.751060605049133,No,True
can reproduce quickly,a bagpipe,'',Can a bagpipe reproduce quickly?,No,random,-2.3745694160461426,-0.11992694437503815,-9.994429588317871,-9.059514999389648,7.6198601722717285,8.93958805501461,No,True
can require electricity,a crayfish,'',Can a crayfish require electricity?,No,random,-1.4370416402816772,-0.3142615854740143,-9.994429588317871,-9.059514999389648,8.557387948036194,8.745253413915634,No,True
can rip,a box,'',Can a box rip?,No,random,-2.0464236736297607,-0.17850925028324127,-9.994429588317871,-9.059514999389648,7.94800591468811,8.881005749106407,No,True
can roll,a bra,'',Can a bra roll?,No,random,-0.6124861836433411,-0.9253556728363037,-9.994429588317871,-9.059514999389648,9.38194340467453,8.134159326553345,Yes,False
can rotate its head,an owl,'',Can an owl rotate its head?,Yes,random,-0.2788393497467041,-1.5310865640640259,-9.994429588317871,-9.059514999389648,9.715590238571167,7.528428435325623,Yes,True
can rub its wings,a bowl,'',Can a bowl rub its wings?,No,random,-2.4991955757141113,-0.12322049587965012,-9.994429588317871,-9.059514999389648,7.49523401260376,8.936294503509998,No,True
can run,a wheelbarrow,'',Can a wheelbarrow run?,No,random,-1.7260550260543823,-0.22825995087623596,-9.994429588317871,-9.059514999389648,8.268374562263489,8.831255048513412,No,True
